id_commune;id_election;id_candidat;inscrits;abstentions;votants;blancs;nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;voix;pct_voix_ins;pct_voix_exprimes;date_integration_gold
69-80;2017_T2;CAND_002;1235;212;1023;98;18;907;17.17;82.83;7.94;9.58;1.46;1.76;73.44;88.66;406;32.87;44.76;2026-03-24T19:55:58.226396
69-81;2017_T2;CAND_001;13521;4254;9267;755;220;8292;31.46;68.54;5.58;8.15;1.63;2.37;61.33;89.48;6596;48.78;79.55;2026-03-24T19:55:58.226396
69-81;2017_T2;CAND_002;13521;4254;9267;755;220;8292;31.46;68.54;5.58;8.15;1.63;2.37;61.33;89.48;1696;12.54;20.45;2026-03-24T19:55:58.226396
69-82;2017_T2;CAND_001;202;31;171;31;1;139;15.35;84.65;15.35;18.13;0.5;0.58;68.81;81.29;75;37.13;53.96;2026-03-24T19:55:58.226396
69-82;2017_T2;CAND_002;202;31;171;31;1;139;15.35;84.65;15.35;18.13;0.5;0.58;68.81;81.29;64;31.68;46.04;2026-03-24T19:55:58.226396
69-83;2017_T2;CAND_001;852;143;709;59;15;635;16.78;83.22;6.92;8.32;1.76;2.12;74.53;89.56;460;53.99;72.44;2026-03-24T19:55:58.226396
69-83;2017_T2;CAND_002;852;143;709;59;15;635;16.78;83.22;6.92;8.32;1.76;2.12;74.53;89.56;175;20.54;27.56;2026-03-24T19:55:58.226396
69-84;2017_T2;CAND_001;974;180;794;72;19;703;18.48;81.52;7.39;9.07;1.95;2.39;72.18;88.54;424;43.53;60.31;2026-03-24T19:55:58.226396
69-84;2017_T2;CAND_002;974;180;794;72;19;703;18.48;81.52;7.39;9.07;1.95;2.39;72.18;88.54;279;28.64;39.69;2026-03-24T19:55:58.226396
69-85;2017_T2;CAND_001;1034;157;877;84;21;772;15.18;84.82;8.12;9.58;2.03;2.39;74.66;88.03;591;57.16;76.55;2026-03-24T19:55:58.226396
69-85;2017_T2;CAND_002;1034;157;877;84;21;772;15.18;84.82;8.12;9.58;2.03;2.39;74.66;88.03;181;17.5;23.45;2026-03-24T19:55:58.226396
69-86;2017_T2;CAND_001;1808;308;1500;120;27;1353;17.04;82.96;6.64;8.0;1.49;1.8;74.83;90.2;938;51.88;69.33;2026-03-24T19:55:58.226396
69-86;2017_T2;CAND_002;1808;308;1500;120;27;1353;17.04;82.96;6.64;8.0;1.49;1.8;74.83;90.2;415;22.95;30.67;2026-03-24T19:55:58.226396
69-87;2017_T2;CAND_001;2284;413;1871;142;22;1707;18.08;81.92;6.22;7.59;0.96;1.18;74.74;91.23;1367;59.85;80.08;2026-03-24T19:55:58.226396
69-87;2017_T2;CAND_002;2284;413;1871;142;22;1707;18.08;81.92;6.22;7.59;0.96;1.18;74.74;91.23;340;14.89;19.92;2026-03-24T19:55:58.226396
69-88;2017_T2;CAND_001;4768;1260;3508;287;65;3156;26.43;73.57;6.02;8.18;1.36;1.85;66.19;89.97;2280;47.82;72.24;2026-03-24T19:55:58.226396
69-88;2017_T2;CAND_002;4768;1260;3508;287;65;3156;26.43;73.57;6.02;8.18;1.36;1.85;66.19;89.97;876;18.37;27.76;2026-03-24T19:55:58.226396
69-89;2017_T2;CAND_001;9521;1785;7736;611;178;6947;18.75;81.25;6.42;7.9;1.87;2.3;72.97;89.8;5525;58.03;79.53;2026-03-24T19:55:58.226396
69-89;2017_T2;CAND_002;9521;1785;7736;611;178;6947;18.75;81.25;6.42;7.9;1.87;2.3;72.97;89.8;1422;14.94;20.47;2026-03-24T19:55:58.226396
69-90;2017_T2;CAND_001;640;134;506;49;9;448;20.94;79.06;7.66;9.68;1.41;1.78;70.0;88.54;280;43.75;62.5;2026-03-24T19:55:58.226396
69-90;2017_T2;CAND_002;640;134;506;49;9;448;20.94;79.06;7.66;9.68;1.41;1.78;70.0;88.54;168;26.25;37.5;2026-03-24T19:55:58.226396
69-91;2017_T2;CAND_001;11193;4229;6964;495;719;5750;37.78;62.22;4.42;7.11;6.42;10.32;51.37;82.57;3928;35.09;68.31;2026-03-24T19:55:58.226396
69-91;2017_T2;CAND_002;11193;4229;6964;495;719;5750;37.78;62.22;4.42;7.11;6.42;10.32;51.37;82.57;1822;16.28;31.69;2026-03-24T19:55:58.226396
69-92;2017_T2;CAND_001;5572;1570;4002;351;108;3543;28.18;71.82;6.3;8.77;1.94;2.7;63.59;88.53;2365;42.44;66.75;2026-03-24T19:55:58.226396
69-92;2017_T2;CAND_002;5572;1570;4002;351;108;3543;28.18;71.82;6.3;8.77;1.94;2.7;63.59;88.53;1178;21.14;33.25;2026-03-24T19:55:58.226396
69-93;2017_T2;CAND_001;766;179;587;53;16;518;23.37;76.63;6.92;9.03;2.09;2.73;67.62;88.25;332;43.34;64.09;2026-03-24T19:55:58.226396
69-93;2017_T2;CAND_002;766;179;587;53;16;518;23.37;76.63;6.92;9.03;2.09;2.73;67.62;88.25;186;24.28;35.91;2026-03-24T19:55:58.226396
69-94;2017_T2;CAND_001;3981;754;3227;283;62;2882;18.94;81.06;7.11;8.77;1.56;1.92;72.39;89.31;2014;50.59;69.88;2026-03-24T19:55:58.226396
69-94;2017_T2;CAND_002;3981;754;3227;283;62;2882;18.94;81.06;7.11;8.77;1.56;1.92;72.39;89.31;868;21.8;30.12;2026-03-24T19:55:58.226396
69-95;2017_T2;CAND_001;597;101;496;48;15;433;16.92;83.08;8.04;9.68;2.51;3.02;72.53;87.3;259;43.38;59.82;2026-03-24T19:55:58.226396
69-95;2017_T2;CAND_002;597;101;496;48;15;433;16.92;83.08;8.04;9.68;2.51;3.02;72.53;87.3;174;29.15;40.18;2026-03-24T19:55:58.226396
69-96;2017_T2;CAND_001;6025;1860;4165;386;154;3625;30.87;69.13;6.41;9.27;2.56;3.7;60.17;87.03;2322;38.54;64.06;2026-03-24T19:55:58.226396
69-96;2017_T2;CAND_002;6025;1860;4165;386;154;3625;30.87;69.13;6.41;9.27;2.56;3.7;60.17;87.03;1303;21.63;35.94;2026-03-24T19:55:58.226396
69-97;2017_T2;CAND_001;632;132;500;43;6;451;20.89;79.11;6.8;8.6;0.95;1.2;71.36;90.2;239;37.82;52.99;2026-03-24T19:55:58.226396
69-97;2017_T2;CAND_002;632;132;500;43;6;451;20.89;79.11;6.8;8.6;0.95;1.2;71.36;90.2;212;33.54;47.01;2026-03-24T19:55:58.226396
69-98;2017_T2;CAND_001;306;63;243;29;6;208;20.59;79.41;9.48;11.93;1.96;2.47;67.97;85.6;88;28.76;42.31;2026-03-24T19:55:58.226396
69-98;2017_T2;CAND_002;306;63;243;29;6;208;20.59;79.41;9.48;11.93;1.96;2.47;67.97;85.6;120;39.22;57.69;2026-03-24T19:55:58.226396
69-99;2017_T2;CAND_001;984;196;788;69;16;703;19.92;80.08;7.01;8.76;1.63;2.03;71.44;89.21;369;37.5;52.49;2026-03-24T19:55:58.226396
69-99;2017_T2;CAND_002;984;196;788;69;16;703;19.92;80.08;7.01;8.76;1.63;2.03;71.44;89.21;334;33.94;47.51;2026-03-24T19:55:58.226396
69-100;2017_T2;CAND_001;6366;1477;4889;453;93;4343;23.2;76.8;7.12;9.27;1.46;1.9;68.22;88.83;2954;46.4;68.02;2026-03-24T19:55:58.226396
69-100;2017_T2;CAND_002;6366;1477;4889;453;93;4343;23.2;76.8;7.12;9.27;1.46;1.9;68.22;88.83;1389;21.82;31.98;2026-03-24T19:55:58.226396
69-101;2017_T2;CAND_001;495;91;404;25;10;369;18.38;81.62;5.05;6.19;2.02;2.48;74.55;91.34;258;52.12;69.92;2026-03-24T19:55:58.226396
69-101;2017_T2;CAND_002;495;91;404;25;10;369;18.38;81.62;5.05;6.19;2.02;2.48;74.55;91.34;111;22.42;30.08;2026-03-24T19:55:58.226396
69-102;2017_T2;CAND_001;533;106;427;54;13;360;19.89;80.11;10.13;12.65;2.44;3.04;67.54;84.31;203;38.09;56.39;2026-03-24T19:55:58.226396
69-102;2017_T2;CAND_002;533;106;427;54;13;360;19.89;80.11;10.13;12.65;2.44;3.04;67.54;84.31;157;29.46;43.61;2026-03-24T19:55:58.226396
69-103;2017_T2;CAND_001;712;138;574;58;9;507;19.38;80.62;8.15;10.1;1.26;1.57;71.21;88.33;343;48.17;67.65;2026-03-24T19:55:58.226396
69-103;2017_T2;CAND_002;712;138;574;58;9;507;19.38;80.62;8.15;10.1;1.26;1.57;71.21;88.33;164;23.03;32.35;2026-03-24T19:55:58.226396
69-104;2017_T2;CAND_001;338;79;259;33;10;216;23.37;76.63;9.76;12.74;2.96;3.86;63.91;83.4;108;31.95;50.0;2026-03-24T19:55:58.226396
69-104;2017_T2;CAND_002;338;79;259;33;10;216;23.37;76.63;9.76;12.74;2.96;3.86;63.91;83.4;108;31.95;50.0;2026-03-24T19:55:58.226396
69-105;2017_T2;CAND_001;724;103;621;58;16;547;14.23;85.77;8.01;9.34;2.21;2.58;75.55;88.08;349;48.2;63.8;2026-03-24T19:55:58.226396
69-105;2017_T2;CAND_002;724;103;621;58;16;547;14.23;85.77;8.01;9.34;2.21;2.58;75.55;88.08;198;27.35;36.2;2026-03-24T19:55:58.226396
69-106;2017_T2;CAND_001;834;115;719;67;13;639;13.79;86.21;8.03;9.32;1.56;1.81;76.62;88.87;411;49.28;64.32;2026-03-24T19:55:58.226396
69-106;2017_T2;CAND_002;834;115;719;67;13;639;13.79;86.21;8.03;9.32;1.56;1.81;76.62;88.87;228;27.34;35.68;2026-03-24T19:55:58.226396
69-107;2017_T2;CAND_001;744;155;589;70;10;509;20.83;79.17;9.41;11.88;1.34;1.7;68.41;86.42;282;37.9;55.4;2026-03-24T19:55:58.226396
69-107;2017_T2;CAND_002;744;155;589;70;10;509;20.83;79.17;9.41;11.88;1.34;1.7;68.41;86.42;227;30.51;44.6;2026-03-24T19:55:58.226396
69-108;2017_T2;CAND_001;675;127;548;49;6;493;18.81;81.19;7.26;8.94;0.89;1.09;73.04;89.96;279;41.33;56.59;2026-03-24T19:55:58.226396
69-108;2017_T2;CAND_002;675;127;548;49;6;493;18.81;81.19;7.26;8.94;0.89;1.09;73.04;89.96;214;31.7;43.41;2026-03-24T19:55:58.226396
69-109;2017_T2;CAND_001;677;140;537;68;16;453;20.68;79.32;10.04;12.66;2.36;2.98;66.91;84.36;275;40.62;60.71;2026-03-24T19:55:58.226396
69-109;2017_T2;CAND_002;677;140;537;68;16;453;20.68;79.32;10.04;12.66;2.36;2.98;66.91;84.36;178;26.29;39.29;2026-03-24T19:55:58.226396
69-110;2017_T2;CAND_001;1422;302;1120;84;19;1017;21.24;78.76;5.91;7.5;1.34;1.7;71.52;90.8;580;40.79;57.03;2026-03-24T19:55:58.226396
69-110;2017_T2;CAND_002;1422;302;1120;84;19;1017;21.24;78.76;5.91;7.5;1.34;1.7;71.52;90.8;437;30.73;42.97;2026-03-24T19:55:58.226396
69-111;2017_T2;CAND_001;489;76;413;37;7;369;15.54;84.46;7.57;8.96;1.43;1.69;75.46;89.35;242;49.49;65.58;2026-03-24T19:55:58.226396
69-111;2017_T2;CAND_002;489;76;413;37;7;369;15.54;84.46;7.57;8.96;1.43;1.69;75.46;89.35;127;25.97;34.42;2026-03-24T19:55:58.226396
69-112;2017_T2;CAND_001;4460;923;3537;279;59;3199;20.7;79.3;6.26;7.89;1.32;1.67;71.73;90.44;2257;50.61;70.55;2026-03-24T19:55:58.226396
69-112;2017_T2;CAND_002;4460;923;3537;279;59;3199;20.7;79.3;6.26;7.89;1.32;1.67;71.73;90.44;942;21.12;29.45;2026-03-24T19:55:58.226396
69-113;2017_T2;CAND_001;575;87;488;51;12;425;15.13;84.87;8.87;10.45;2.09;2.46;73.91;87.09;287;49.91;67.53;2026-03-24T19:55:58.226396
69-113;2017_T2;CAND_002;575;87;488;51;12;425;15.13;84.87;8.87;10.45;2.09;2.46;73.91;87.09;138;24.0;32.47;2026-03-24T19:55:58.226396
69-115;2017_T2;CAND_001;3232;644;2588;203;79;2306;19.93;80.07;6.28;7.84;2.44;3.05;71.35;89.1;1509;46.69;65.44;2026-03-24T19:55:58.226396
69-115;2017_T2;CAND_002;3232;644;2588;203;79;2306;19.93;80.07;6.28;7.84;2.44;3.05;71.35;89.1;797;24.66;34.56;2026-03-24T19:55:58.226396
69-116;2017_T2;CAND_001;2565;454;2111;190;50;1871;17.7;82.3;7.41;9.0;1.95;2.37;72.94;88.63;1341;52.28;71.67;2026-03-24T19:55:58.226396
69-116;2017_T2;CAND_002;2565;454;2111;190;50;1871;17.7;82.3;7.41;9.0;1.95;2.37;72.94;88.63;530;20.66;28.33;2026-03-24T19:55:58.226396
69-117;2017_T2;CAND_001;2565;553;2012;138;24;1850;21.56;78.44;5.38;6.86;0.94;1.19;72.12;91.95;1361;53.06;73.57;2026-03-24T19:55:58.226396
69-117;2017_T2;CAND_002;2565;553;2012;138;24;1850;21.56;78.44;5.38;6.86;0.94;1.19;72.12;91.95;489;19.06;26.43;2026-03-24T19:55:58.226396
69-118;2017_T2;CAND_001;1865;416;1449;183;34;1232;22.31;77.69;9.81;12.63;1.82;2.35;66.06;85.02;663;35.55;53.81;2026-03-24T19:55:58.226396
69-118;2017_T2;CAND_002;1865;416;1449;183;34;1232;22.31;77.69;9.81;12.63;1.82;2.35;66.06;85.02;569;30.51;46.19;2026-03-24T19:55:58.226396
69-119;2017_T2;CAND_001;721;164;557;63;13;481;22.75;77.25;8.74;11.31;1.8;2.33;66.71;86.36;238;33.01;49.48;2026-03-24T19:55:58.226396
69-119;2017_T2;CAND_002;721;164;557;63;13;481;22.75;77.25;8.74;11.31;1.8;2.33;66.71;86.36;243;33.7;50.52;2026-03-24T19:55:58.226396
69-120;2017_T2;CAND_001;435;82;353;40;5;308;18.85;81.15;9.2;11.33;1.15;1.42;70.8;87.25;198;45.52;64.29;2026-03-24T19:55:58.226396
69-120;2017_T2;CAND_002;435;82;353;40;5;308;18.85;81.15;9.2;11.33;1.15;1.42;70.8;87.25;110;25.29;35.71;2026-03-24T19:55:58.226396
69-121;2017_T2;CAND_001;1883;378;1505;110;30;1365;20.07;79.93;5.84;7.31;1.59;1.99;72.49;90.7;915;48.59;67.03;2026-03-24T19:55:58.226396
69-121;2017_T2;CAND_002;1883;378;1505;110;30;1365;20.07;79.93;5.84;7.31;1.59;1.99;72.49;90.7;450;23.9;32.97;2026-03-24T19:55:58.226396
69-122;2017_T2;CAND_001;1371;205;1166;124;31;1011;14.95;85.05;9.04;10.63;2.26;2.66;73.74;86.71;648;47.26;64.09;2026-03-24T19:55:58.226396
69-122;2017_T2;CAND_002;1371;205;1166;124;31;1011;14.95;85.05;9.04;10.63;2.26;2.66;73.74;86.71;363;26.48;35.91;2026-03-24T19:55:58.226396
69-123;2017_T2;CAND_001;296480;71525;224955;15897;4547;204511;24.12;75.88;5.36;7.07;1.53;2.02;68.98;90.91;172008;58.02;84.11;2026-03-24T19:55:58.226396
69-123;2017_T2;CAND_002;296480;71525;224955;15897;4547;204511;24.12;75.88;5.36;7.07;1.53;2.02;68.98;90.91;32503;10.96;15.89;2026-03-24T19:55:58.226396
69-124;2017_T2;CAND_001;374;60;314;25;7;282;16.04;83.96;6.68;7.96;1.87;2.23;75.4;89.81;166;44.39;58.87;2026-03-24T19:55:58.226396
69-124;2017_T2;CAND_002;374;60;314;25;7;282;16.04;83.96;6.68;7.96;1.87;2.23;75.4;89.81;116;31.02;41.13;2026-03-24T19:55:58.226396
69-125;2017_T2;CAND_001;720;124;596;43;6;547;17.22;82.78;5.97;7.21;0.83;1.01;75.97;91.78;368;51.11;67.28;2026-03-24T19:55:58.226396
69-125;2017_T2;CAND_002;720;124;596;43;6;547;17.22;82.78;5.97;7.21;0.83;1.01;75.97;91.78;179;24.86;32.72;2026-03-24T19:55:58.226396
69-126;2017_T2;CAND_001;564;78;486;42;5;439;13.83;86.17;7.45;8.64;0.89;1.03;77.84;90.33;287;50.89;65.38;2026-03-24T19:55:58.226396
69-126;2017_T2;CAND_002;564;78;486;42;5;439;13.83;86.17;7.45;8.64;0.89;1.03;77.84;90.33;152;26.95;34.62;2026-03-24T19:55:58.226396
69-127;2017_T2;CAND_001;2256;376;1880;127;31;1722;16.67;83.33;5.63;6.76;1.37;1.65;76.33;91.6;1318;58.42;76.54;2026-03-24T19:55:58.226396
69-127;2017_T2;CAND_002;2256;376;1880;127;31;1722;16.67;83.33;5.63;6.76;1.37;1.65;76.33;91.6;404;17.91;23.46;2026-03-24T19:55:58.226396
69-130;2017_T2;CAND_001;191;44;147;18;5;124;23.04;76.96;9.42;12.24;2.62;3.4;64.92;84.35;77;40.31;62.1;2026-03-24T19:55:58.226396
69-130;2017_T2;CAND_002;191;44;147;18;5;124;23.04;76.96;9.42;12.24;2.62;3.4;64.92;84.35;47;24.61;37.9;2026-03-24T19:55:58.226396
69-131;2017_T2;CAND_001;2622;462;2160;208;33;1919;17.62;82.38;7.93;9.63;1.26;1.53;73.19;88.84;1215;46.34;63.31;2026-03-24T19:55:58.226396
69-131;2017_T2;CAND_002;2622;462;2160;208;33;1919;17.62;82.38;7.93;9.63;1.26;1.53;73.19;88.84;704;26.85;36.69;2026-03-24T19:55:58.226396
69-132;2017_T2;CAND_001;606;103;503;56;13;434;17.0;83.0;9.24;11.13;2.15;2.58;71.62;86.28;207;34.16;47.7;2026-03-24T19:55:58.226396
69-132;2017_T2;CAND_002;606;103;503;56;13;434;17.0;83.0;9.24;11.13;2.15;2.58;71.62;86.28;227;37.46;52.3;2026-03-24T19:55:58.226396
69-133;2017_T2;CAND_001;3189;563;2626;223;37;2366;17.65;82.35;6.99;8.49;1.16;1.41;74.19;90.1;1726;54.12;72.95;2026-03-24T19:55:58.226396
69-133;2017_T2;CAND_002;3189;563;2626;223;37;2366;17.65;82.35;6.99;8.49;1.16;1.41;74.19;90.1;640;20.07;27.05;2026-03-24T19:55:58.226396
69-134;2017_T2;CAND_001;178;25;153;12;5;136;14.04;85.96;6.74;7.84;2.81;3.27;76.4;88.89;101;56.74;74.26;2026-03-24T19:55:58.226396
69-134;2017_T2;CAND_002;178;25;153;12;5;136;14.04;85.96;6.74;7.84;2.81;3.27;76.4;88.89;35;19.66;25.74;2026-03-24T19:55:58.226396
69-135;2017_T2;CAND_001;591;160;431;34;10;387;27.07;72.93;5.75;7.89;1.69;2.32;65.48;89.79;207;35.03;53.49;2026-03-24T19:55:58.226396
69-135;2017_T2;CAND_002;591;160;431;34;10;387;27.07;72.93;5.75;7.89;1.69;2.32;65.48;89.79;180;30.46;46.51;2026-03-24T19:55:58.226396
69-136;2017_T2;CAND_001;1986;364;1622;132;42;1448;18.33;81.67;6.65;8.14;2.11;2.59;72.91;89.27;872;43.91;60.22;2026-03-24T19:55:58.226396
69-136;2017_T2;CAND_002;1986;364;1622;132;42;1448;18.33;81.67;6.65;8.14;2.11;2.59;72.91;89.27;576;29.0;39.78;2026-03-24T19:55:58.226396
69-137;2017_T2;CAND_001;272;44;228;16;8;204;16.18;83.82;5.88;7.02;2.94;3.51;75.0;89.47;134;49.26;65.69;2026-03-24T19:55:58.226396
69-137;2017_T2;CAND_002;272;44;228;16;8;204;16.18;83.82;5.88;7.02;2.94;3.51;75.0;89.47;70;25.74;34.31;2026-03-24T19:55:58.226396
69-138;2017_T2;CAND_001;328;45;283;29;7;247;13.72;86.28;8.84;10.25;2.13;2.47;75.3;87.28;160;48.78;64.78;2026-03-24T19:55:58.226396
69-138;2017_T2;CAND_002;328;45;283;29;7;247;13.72;86.28;8.84;10.25;2.13;2.47;75.3;87.28;87;26.52;35.22;2026-03-24T19:55:58.226396
69-139;2017_T2;CAND_001;1049;222;827;62;20;745;21.16;78.84;5.91;7.5;1.91;2.42;71.02;90.08;426;40.61;57.18;2026-03-24T19:55:58.226396
69-139;2017_T2;CAND_002;1049;222;827;62;20;745;21.16;78.84;5.91;7.5;1.91;2.42;71.02;90.08;319;30.41;42.82;2026-03-24T19:55:58.226396
69-140;2017_T2;CAND_001;1583;270;1313;113;32;1168;17.06;82.94;7.14;8.61;2.02;2.44;73.78;88.96;812;51.3;69.52;2026-03-24T19:55:58.226396
69-140;2017_T2;CAND_002;1583;270;1313;113;32;1168;17.06;82.94;7.14;8.61;2.02;2.44;73.78;88.96;356;22.49;30.48;2026-03-24T19:55:58.226396
69-141;2017_T2;CAND_001;4437;792;3645;271;84;3290;17.85;82.15;6.11;7.43;1.89;2.3;74.15;90.26;2340;52.74;71.12;2026-03-24T19:55:58.226396
69-141;2017_T2;CAND_002;4437;792;3645;271;84;3290;17.85;82.15;6.11;7.43;1.89;2.3;74.15;90.26;950;21.41;28.88;2026-03-24T19:55:58.226396
69-142;2017_T2;CAND_001;3947;1204;2743;187;64;2492;30.5;69.5;4.74;6.82;1.62;2.33;63.14;90.85;1842;46.67;73.92;2026-03-24T19:55:58.226396
69-142;2017_T2;CAND_002;3947;1204;2743;187;64;2492;30.5;69.5;4.74;6.82;1.62;2.33;63.14;90.85;650;16.47;26.08;2026-03-24T19:55:58.226396
69-143;2017_T2;CAND_001;4758;1270;3488;292;86;3110;26.69;73.31;6.14;8.37;1.81;2.47;65.36;89.16;2313;48.61;74.37;2026-03-24T19:55:58.226396
69-143;2017_T2;CAND_002;4758;1270;3488;292;86;3110;26.69;73.31;6.14;8.37;1.81;2.47;65.36;89.16;797;16.75;25.63;2026-03-24T19:55:58.226396
69-145;2017_T2;CAND_001;602;106;496;47;12;437;17.61;82.39;7.81;9.48;1.99;2.42;72.59;88.1;269;44.68;61.56;2026-03-24T19:55:58.226396
69-145;2017_T2;CAND_002;602;106;496;47;12;437;17.61;82.39;7.81;9.48;1.99;2.42;72.59;88.1;168;27.91;38.44;2026-03-24T19:55:58.226396
69-147;2017_T2;CAND_001;641;122;519;37;12;470;19.03;80.97;5.77;7.13;1.87;2.31;73.32;90.56;282;43.99;60.0;2026-03-24T19:55:58.226396
69-147;2017_T2;CAND_002;641;122;519;37;12;470;19.03;80.97;5.77;7.13;1.87;2.31;73.32;90.56;188;29.33;40.0;2026-03-24T19:55:58.226396
69-148;2017_T2;CAND_001;1802;308;1494;125;33;1336;17.09;82.91;6.94;8.37;1.83;2.21;74.14;89.42;939;52.11;70.28;2026-03-24T19:55:58.226396
69-148;2017_T2;CAND_002;1802;308;1494;125;33;1336;17.09;82.91;6.94;8.37;1.83;2.21;74.14;89.42;397;22.03;29.72;2026-03-24T19:55:58.226396
69-149;2017_T2;CAND_001;16940;4305;12635;1081;304;11250;25.41;74.59;6.38;8.56;1.79;2.41;66.41;89.04;8455;49.91;75.16;2026-03-24T19:55:58.226396
69-149;2017_T2;CAND_002;16940;4305;12635;1081;304;11250;25.41;74.59;6.38;8.56;1.79;2.41;66.41;89.04;2795;16.5;24.84;2026-03-24T19:55:58.226396
69-150;2017_T2;CAND_001;242;48;194;21;3;170;19.83;80.17;8.68;10.82;1.24;1.55;70.25;87.63;105;43.39;61.76;2026-03-24T19:55:58.226396
69-150;2017_T2;CAND_002;242;48;194;21;3;170;19.83;80.17;8.68;10.82;1.24;1.55;70.25;87.63;65;26.86;38.24;2026-03-24T19:55:58.226396
69-151;2017_T2;CAND_001;1040;167;873;103;23;747;16.06;83.94;9.9;11.8;2.21;2.63;71.83;85.57;371;35.67;49.67;2026-03-24T19:55:58.226396
69-151;2017_T2;CAND_002;1040;167;873;103;23;747;16.06;83.94;9.9;11.8;2.21;2.63;71.83;85.57;376;36.15;50.33;2026-03-24T19:55:58.226396
69-152;2017_T2;CAND_001;6412;2211;4201;346;111;3744;34.48;65.52;5.4;8.24;1.73;2.64;58.39;89.12;2663;41.53;71.13;2026-03-24T19:55:58.226396
69-152;2017_T2;CAND_002;6412;2211;4201;346;111;3744;34.48;65.52;5.4;8.24;1.73;2.64;58.39;89.12;1081;16.86;28.87;2026-03-24T19:55:58.226396
69-153;2017_T2;CAND_001;779;118;661;54;19;588;15.15;84.85;6.93;8.17;2.44;2.87;75.48;88.96;446;57.25;75.85;2026-03-24T19:55:58.226396
69-153;2017_T2;CAND_002;779;118;661;54;19;588;15.15;84.85;6.93;8.17;2.44;2.87;75.48;88.96;142;18.23;24.15;2026-03-24T19:55:58.226396
69-154;2017_T2;CAND_001;1575;272;1303;131;28;1144;17.27;82.73;8.32;10.05;1.78;2.15;72.63;87.8;786;49.9;68.71;2026-03-24T19:55:58.226396
69-154;2017_T2;CAND_002;1575;272;1303;131;28;1144;17.27;82.73;8.32;10.05;1.78;2.15;72.63;87.8;358;22.73;31.29;2026-03-24T19:55:58.226396
69-155;2017_T2;CAND_001;866;135;731;64;12;655;15.59;84.41;7.39;8.76;1.39;1.64;75.64;89.6;469;54.16;71.6;2026-03-24T19:55:58.226396
69-155;2017_T2;CAND_002;866;135;731;64;12;655;15.59;84.41;7.39;8.76;1.39;1.64;75.64;89.6;186;21.48;28.4;2026-03-24T19:55:58.226396
69-156;2017_T2;CAND_001;1863;298;1565;144;33;1388;16.0;84.0;7.73;9.2;1.77;2.11;74.5;88.69;1038;55.72;74.78;2026-03-24T19:55:58.226396
69-156;2017_T2;CAND_002;1863;298;1565;144;33;1388;16.0;84.0;7.73;9.2;1.77;2.11;74.5;88.69;350;18.79;25.22;2026-03-24T19:55:58.226396
69-157;2017_T2;CAND_001;2025;520;1505;153;37;1315;25.68;74.32;7.56;10.17;1.83;2.46;64.94;87.38;813;40.15;61.83;2026-03-24T19:55:58.226396
69-157;2017_T2;CAND_002;2025;520;1505;153;37;1315;25.68;74.32;7.56;10.17;1.83;2.46;64.94;87.38;502;24.79;38.17;2026-03-24T19:55:58.226396
69-159;2017_T2;CAND_001;2181;364;1817;146;62;1609;16.69;83.31;6.69;8.04;2.84;3.41;73.77;88.55;978;44.84;60.78;2026-03-24T19:55:58.226396
69-159;2017_T2;CAND_002;2181;364;1817;146;62;1609;16.69;83.31;6.69;8.04;2.84;3.41;73.77;88.55;631;28.93;39.22;2026-03-24T19:55:58.226396
69-160;2017_T2;CAND_001;850;203;647;69;15;563;23.88;76.12;8.12;10.66;1.76;2.32;66.24;87.02;310;36.47;55.06;2026-03-24T19:55:58.226396
69-160;2017_T2;CAND_002;850;203;647;69;15;563;23.88;76.12;8.12;10.66;1.76;2.32;66.24;87.02;253;29.76;44.94;2026-03-24T19:55:58.226396
69-161;2017_T2;CAND_001;389;69;320;34;11;275;17.74;82.26;8.74;10.62;2.83;3.44;70.69;85.94;116;29.82;42.18;2026-03-24T19:55:58.226396
69-161;2017_T2;CAND_002;389;69;320;34;11;275;17.74;82.26;8.74;10.62;2.83;3.44;70.69;85.94;159;40.87;57.82;2026-03-24T19:55:58.226396
69-162;2017_T2;CAND_001;1024;192;832;81;16;735;18.75;81.25;7.91;9.74;1.56;1.92;71.78;88.34;465;45.41;63.27;2026-03-24T19:55:58.226396
69-162;2017_T2;CAND_002;1024;192;832;81;16;735;18.75;81.25;7.91;9.74;1.56;1.92;71.78;88.34;270;26.37;36.73;2026-03-24T19:55:58.226396
69-163;2017_T2;CAND_001;2356;459;1897;178;42;1677;19.48;80.52;7.56;9.38;1.78;2.21;71.18;88.4;980;41.6;58.44;2026-03-24T19:55:58.226396
69-163;2017_T2;CAND_002;2356;459;1897;178;42;1677;19.48;80.52;7.56;9.38;1.78;2.21;71.18;88.4;697;29.58;41.56;2026-03-24T19:55:58.226396
69-164;2017_T2;CAND_001;263;59;204;19;1;184;22.43;77.57;7.22;9.31;0.38;0.49;69.96;90.2;108;41.06;58.7;2026-03-24T19:55:58.226396
69-164;2017_T2;CAND_002;263;59;204;19;1;184;22.43;77.57;7.22;9.31;0.38;0.49;69.96;90.2;76;28.9;41.3;2026-03-24T19:55:58.226396
