id_commune;id_election;inscrits;abstentions;votants;blancs;nuls;blancs_et_nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_blancs_et_nuls_ins;pct_blancs_et_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;date_integration_gold
69264;2017_T1;19764;5437;14327;199;118;317;14010;27.51;72.49;1.01;1.39;0.6;0.82;1.6;2.21;70.89;97.79;2026-03-28T02:12:43.523187
69265;2017_T1;638;96;542;2;9;11;531;15.05;84.95;0.31;0.37;1.41;1.66;1.72;2.03;83.23;97.97;2026-03-28T02:12:43.523187
69266;2017_T1;82377;21517;60860;910;313;1223;59637;26.12;73.88;1.1;1.5;0.38;0.51;1.48;2.01;72.4;97.99;2026-03-28T02:12:43.523187
69267;2017_T1;1691;330;1361;22;8;30;1331;19.52;80.48;1.3;1.62;0.47;0.59;1.77;2.2;78.71;97.8;2026-03-28T02:12:43.523187
69268;2017_T1;2811;434;2377;12;22;34;2343;15.44;84.56;0.43;0.5;0.78;0.93;1.21;1.43;83.35;98.57;2026-03-28T02:12:43.523187
69269;2017_T1;759;121;638;6;1;7;631;15.94;84.06;0.79;0.94;0.13;0.16;0.92;1.1;83.14;98.9;2026-03-28T02:12:43.523187
69270;2017_T1;3318;526;2792;52;9;61;2731;15.85;84.15;1.57;1.86;0.27;0.32;1.84;2.18;82.31;97.82;2026-03-28T02:12:43.523187
69271;2017_T1;7753;1507;6246;74;28;102;6144;19.44;80.56;0.95;1.18;0.36;0.45;1.32;1.63;79.25;98.37;2026-03-28T02:12:43.523187
69272;2017_T1;3373;565;2808;43;29;72;2736;16.75;83.25;1.27;1.53;0.86;1.03;2.13;2.56;81.11;97.44;2026-03-28T02:12:43.523187
69273;2017_T1;7223;1423;5800;110;34;144;5656;19.7;80.3;1.52;1.9;0.47;0.59;1.99;2.48;78.31;97.52;2026-03-28T02:12:43.523187
69275;2017_T1;17508;4549;12959;243;89;332;12627;25.98;74.02;1.39;1.88;0.51;0.69;1.9;2.56;72.12;97.44;2026-03-28T02:12:43.523187
69276;2017_T1;6214;1591;4623;87;33;120;4503;25.6;74.4;1.4;1.88;0.53;0.71;1.93;2.6;72.47;97.4;2026-03-28T02:12:43.523187
69277;2017_T1;10213;1868;8345;104;37;141;8204;18.29;81.71;1.02;1.25;0.36;0.44;1.38;1.69;80.33;98.31;2026-03-28T02:12:43.523187
69278;2017_T1;3950;811;3139;58;12;70;3069;20.53;79.47;1.47;1.85;0.3;0.38;1.77;2.23;77.7;97.77;2026-03-28T02:12:43.523187
69279;2017_T1;4558;797;3761;63;20;83;3678;17.49;82.51;1.38;1.68;0.44;0.53;1.82;2.21;80.69;97.79;2026-03-28T02:12:43.523187
69280;2017_T1;1010;197;813;14;3;17;796;19.5;80.5;1.39;1.72;0.3;0.37;1.68;2.09;78.81;97.91;2026-03-28T02:12:43.523187
69281;2017_T1;1272;203;1069;21;7;28;1041;15.96;84.04;1.65;1.96;0.55;0.65;2.2;2.62;81.84;97.38;2026-03-28T02:12:43.523187
69282;2017_T1;21607;5364;16243;255;72;327;15916;24.83;75.17;1.18;1.57;0.33;0.44;1.51;2.01;73.66;97.99;2026-03-28T02:12:43.523187
69283;2017_T1;9023;1657;7366;145;48;193;7173;18.36;81.64;1.61;1.97;0.53;0.65;2.14;2.62;79.5;97.38;2026-03-28T02:12:43.523187
69284;2017_T1;2391;336;2055;24;5;29;2026;14.05;85.95;1.0;1.17;0.21;0.24;1.21;1.41;84.73;98.59;2026-03-28T02:12:43.523187
69285;2017_T1;2744;553;2191;43;10;53;2138;20.15;79.85;1.57;1.96;0.36;0.46;1.93;2.42;77.92;97.58;2026-03-28T02:12:43.523187
69286;2017_T1;17316;4656;12660;163;101;264;12396;26.89;73.11;0.94;1.29;0.58;0.8;1.52;2.09;71.59;97.91;2026-03-28T02:12:43.523187
69287;2017_T1;5092;886;4206;72;22;94;4112;17.4;82.6;1.41;1.71;0.43;0.52;1.85;2.23;80.75;97.77;2026-03-28T02:12:43.523187
69288;2017_T1;4155;858;3297;63;12;75;3222;20.65;79.35;1.52;1.91;0.29;0.36;1.81;2.27;77.55;97.73;2026-03-28T02:12:43.523187
69289;2017_T1;3556;552;3004;47;7;54;2950;15.52;84.48;1.32;1.56;0.2;0.23;1.52;1.8;82.96;98.2;2026-03-28T02:12:43.523187
69290;2017_T1;28023;7978;20045;350;152;502;19543;28.47;71.53;1.25;1.75;0.54;0.76;1.79;2.5;69.74;97.5;2026-03-28T02:12:43.523187
69291;2017_T1;3896;787;3109;36;21;57;3052;20.2;79.8;0.92;1.16;0.54;0.68;1.46;1.83;78.34;98.17;2026-03-28T02:12:43.523187
69292;2017_T1;3775;909;2866;44;17;61;2805;24.08;75.92;1.17;1.54;0.45;0.59;1.62;2.13;74.3;97.87;2026-03-28T02:12:43.523187
69293;2017_T1;1859;277;1582;27;8;35;1547;14.9;85.1;1.45;1.71;0.43;0.51;1.88;2.21;83.22;97.79;2026-03-28T02:12:43.523187
69294;2017_T1;1974;374;1600;39;13;52;1548;18.95;81.05;1.98;2.44;0.66;0.81;2.63;3.25;78.42;96.75;2026-03-28T02:12:43.523187
69295;2017_T1;1232;206;1026;24;5;29;997;16.72;83.28;1.95;2.34;0.41;0.49;2.35;2.83;80.93;97.17;2026-03-28T02:12:43.523187
69296;2017_T1;2136;332;1804;44;13;57;1747;15.54;84.46;2.06;2.44;0.61;0.72;2.67;3.16;81.79;96.84;2026-03-28T02:12:43.523187
69297;2017_T1;3697;678;3019;57;13;70;2949;18.34;81.66;1.54;1.89;0.35;0.43;1.89;2.32;79.77;97.68;2026-03-28T02:12:43.523187
69298;2017_T1;2118;318;1800;48;11;59;1741;15.01;84.99;2.27;2.67;0.52;0.61;2.79;3.28;82.2;96.72;2026-03-28T02:12:43.523187
69299;2017_T1;1867;296;1571;25;8;33;1538;15.85;84.15;1.34;1.59;0.43;0.51;1.77;2.1;82.38;97.9;2026-03-28T02:12:43.523187
69001;2017_T2;257;39;218;20;7;27;191;15.18;84.82;7.78;9.17;2.72;3.21;10.51;12.39;74.32;87.61;2026-03-28T02:12:43.523187
69002;2017_T2;224;51;173;13;11;24;149;22.77;77.23;5.8;7.51;4.91;6.36;10.71;13.87;66.52;86.13;2026-03-28T02:12:43.523187
69003;2017_T2;1665;402;1263;110;26;136;1127;24.14;75.86;6.61;8.71;1.56;2.06;8.17;10.77;67.69;89.23;2026-03-28T02:12:43.523187
69004;2017_T2;455;95;360;42;4;46;314;20.88;79.12;9.23;11.67;0.88;1.11;10.11;12.78;69.01;87.22;2026-03-28T02:12:43.523187
69005;2017_T2;420;69;351;35;10;45;306;16.43;83.57;8.33;9.97;2.38;2.85;10.71;12.82;72.86;87.18;2026-03-28T02:12:43.523187
69006;2017_T2;3591;830;2761;257;82;339;2422;23.11;76.89;7.16;9.31;2.28;2.97;9.44;12.28;67.45;87.72;2026-03-28T02:12:43.523187
69007;2017_T2;1994;361;1633;153;45;198;1435;18.1;81.9;7.67;9.37;2.26;2.76;9.93;12.12;71.97;87.88;2026-03-28T02:12:43.523187
69008;2017_T2;464;61;403;43;10;53;350;13.15;86.85;9.27;10.67;2.16;2.48;11.42;13.15;75.43;86.85;2026-03-28T02:12:43.523187
69009;2017_T2;4571;978;3593;304;81;385;3208;21.4;78.6;6.65;8.46;1.77;2.25;8.42;10.72;70.18;89.28;2026-03-28T02:12:43.523187
69010;2017_T2;4131;1022;3109;276;86;362;2747;24.74;75.26;6.68;8.88;2.08;2.77;8.76;11.64;66.5;88.36;2026-03-28T02:12:43.523187
69012;2017_T2;508;84;424;34;11;45;379;16.54;83.46;6.69;8.02;2.17;2.59;8.86;10.61;74.61;89.39;2026-03-28T02:12:43.523187
69013;2017_T2;2644;592;2052;166;35;201;1851;22.39;77.61;6.28;8.09;1.32;1.71;7.6;9.8;70.01;90.2;2026-03-28T02:12:43.523187
69014;2017_T2;786;139;647;42;11;53;594;17.68;82.32;5.34;6.49;1.4;1.7;6.74;8.19;75.57;91.81;2026-03-28T02:12:43.523187
69015;2017_T2;115;20;95;13;4;17;78;17.39;82.61;11.3;13.68;3.48;4.21;14.78;17.89;67.83;82.11;2026-03-28T02:12:43.523187
69016;2017_T2;128;30;98;13;2;15;83;23.44;76.56;10.16;13.27;1.56;2.04;11.72;15.31;64.84;84.69;2026-03-28T02:12:43.523187
69017;2017_T2;589;116;473;58;4;62;411;19.69;80.31;9.85;12.26;0.68;0.85;10.53;13.11;69.78;86.89;2026-03-28T02:12:43.523187
69018;2017_T2;1331;348;983;122;20;142;841;26.15;73.85;9.17;12.41;1.5;2.03;10.67;14.45;63.19;85.55;2026-03-28T02:12:43.523187
69019;2017_T2;4714;1302;3412;292;91;383;3029;27.62;72.38;6.19;8.56;1.93;2.67;8.12;11.23;64.26;88.77;2026-03-28T02:12:43.523187
69020;2017_T2;494;93;401;36;6;42;359;18.83;81.17;7.29;8.98;1.21;1.5;8.5;10.47;72.67;89.53;2026-03-28T02:12:43.523187
69021;2017_T2;1632;350;1282;128;31;159;1123;21.45;78.55;7.84;9.98;1.9;2.42;9.74;12.4;68.81;87.6;2026-03-28T02:12:43.523187
69022;2017_T2;377;61;316;41;4;45;271;16.18;83.82;10.88;12.97;1.06;1.27;11.94;14.24;71.88;85.76;2026-03-28T02:12:43.523187
69023;2017_T2;1133;197;936;68;19;87;849;17.39;82.61;6.0;7.26;1.68;2.03;7.68;9.29;74.93;90.71;2026-03-28T02:12:43.523187
69024;2017_T2;3077;603;2474;253;42;295;2179;19.6;80.4;8.22;10.23;1.36;1.7;9.59;11.92;70.82;88.08;2026-03-28T02:12:43.523187
69026;2017_T2;344;65;279;32;10;42;237;18.9;81.1;9.3;11.47;2.91;3.58;12.21;15.05;68.9;84.95;2026-03-28T02:12:43.523187
69027;2017_T2;8734;2313;6421;551;137;688;5733;26.48;73.52;6.31;8.58;1.57;2.13;7.88;10.71;65.64;89.29;2026-03-28T02:12:43.523187
69028;2017_T2;4416;783;3633;336;60;396;3237;17.73;82.27;7.61;9.25;1.36;1.65;8.97;10.9;73.3;89.1;2026-03-28T02:12:43.523187
69029;2017_T2;21956;5763;16193;1167;393;1560;14633;26.25;73.75;5.32;7.21;1.79;2.43;7.11;9.63;66.65;90.37;2026-03-28T02:12:43.523187
69030;2017_T2;622;114;508;51;15;66;442;18.33;81.67;8.2;10.04;2.41;2.95;10.61;12.99;71.06;87.01;2026-03-28T02:12:43.523187
69031;2017_T2;853;122;731;83;15;98;633;14.3;85.7;9.73;11.35;1.76;2.05;11.49;13.41;74.21;86.59;2026-03-28T02:12:43.523187
69032;2017_T2;1448;294;1154;121;34;155;999;20.3;79.7;8.36;10.49;2.35;2.95;10.7;13.43;68.99;86.57;2026-03-28T02:12:43.523187
69033;2017_T2;1970;297;1673;145;30;175;1498;15.08;84.92;7.36;8.67;1.52;1.79;8.88;10.46;76.04;89.54;2026-03-28T02:12:43.523187
69034;2017_T2;31795;9338;22457;1629;473;2102;20355;29.37;70.63;5.12;7.25;1.49;2.11;6.61;9.36;64.02;90.64;2026-03-28T02:12:43.523187
69035;2017_T2;313;63;250;32;4;36;214;20.13;79.87;10.22;12.8;1.28;1.6;11.5;14.4;68.37;85.6;2026-03-28T02:12:43.523187
69036;2017_T2;764;125;639;69;10;79;560;16.36;83.64;9.03;10.8;1.31;1.56;10.34;12.36;73.3;87.64;2026-03-28T02:12:43.523187
69037;2017_T2;580;119;461;37;17;54;407;20.52;79.48;6.38;8.03;2.93;3.69;9.31;11.71;70.17;88.29;2026-03-28T02:12:43.523187
69038;2017_T2;694;142;552;63;13;76;476;20.46;79.54;9.08;11.41;1.87;2.36;10.95;13.77;68.59;86.23;2026-03-28T02:12:43.523187
69039;2017_T2;487;98;389;31;17;48;341;20.12;79.88;6.37;7.97;3.49;4.37;9.86;12.34;70.02;87.66;2026-03-28T02:12:43.523187
69040;2017_T2;3827;821;3006;228;76;304;2702;21.45;78.55;5.96;7.58;1.99;2.53;7.94;10.11;70.6;89.89;2026-03-28T02:12:43.523187
69042;2017_T2;416;59;357;39;6;45;312;14.18;85.82;9.38;10.92;1.44;1.68;10.82;12.61;75.0;87.39;2026-03-28T02:12:43.523187
69043;2017_T2;6493;1113;5380;419;87;506;4874;17.14;82.86;6.45;7.79;1.34;1.62;7.79;9.41;75.07;90.59;2026-03-28T02:12:43.523187
69044;2017_T2;4299;979;3320;273;58;331;2989;22.77;77.23;6.35;8.22;1.35;1.75;7.7;9.97;69.53;90.03;2026-03-28T02:12:43.523187
69045;2017_T2;887;160;727;57;18;75;652;18.04;81.96;6.43;7.84;2.03;2.48;8.46;10.32;73.51;89.68;2026-03-28T02:12:43.523187
69046;2017_T2;3687;670;3017;274;52;326;2691;18.17;81.83;7.43;9.08;1.41;1.72;8.84;10.81;72.99;89.19;2026-03-28T02:12:43.523187
69047;2017_T2;710;154;556;41;15;56;500;21.69;78.31;5.77;7.37;2.11;2.7;7.89;10.07;70.42;89.93;2026-03-28T02:12:43.523187
69048;2017_T2;1058;177;881;89;14;103;778;16.73;83.27;8.41;10.1;1.32;1.59;9.74;11.69;73.53;88.31;2026-03-28T02:12:43.523187
69049;2017_T2;2286;529;1757;178;34;212;1545;23.14;76.86;7.79;10.13;1.49;1.94;9.27;12.07;67.59;87.93;2026-03-28T02:12:43.523187
69050;2017_T2;1641;338;1303;129;31;160;1143;20.6;79.4;7.86;9.9;1.89;2.38;9.75;12.28;69.65;87.72;2026-03-28T02:12:43.523187
69051;2017_T2;839;144;695;85;12;97;598;17.16;82.84;10.13;12.23;1.43;1.73;11.56;13.96;71.28;86.04;2026-03-28T02:12:43.523187
69052;2017_T2;3282;636;2646;336;0;336;2310;19.38;80.62;10.24;12.7;0.0;0.0;10.24;12.7;70.38;87.3;2026-03-28T02:12:43.523187
69053;2017_T2;420;89;331;36;5;41;290;21.19;78.81;8.57;10.88;1.19;1.51;9.76;12.39;69.05;87.61;2026-03-28T02:12:43.523187
69054;2017_T2;294;59;235;26;7;33;202;20.07;79.93;8.84;11.06;2.38;2.98;11.22;14.04;68.71;85.96;2026-03-28T02:12:43.523187
69055;2017_T2;978;167;811;65;22;87;724;17.08;82.92;6.65;8.01;2.25;2.71;8.9;10.73;74.03;89.27;2026-03-28T02:12:43.523187
69056;2017_T2;1352;276;1076;110;18;128;948;20.41;79.59;8.14;10.22;1.33;1.67;9.47;11.9;70.12;88.1;2026-03-28T02:12:43.523187
69057;2017_T2;439;65;374;40;5;45;329;14.81;85.19;9.11;10.7;1.14;1.34;10.25;12.03;74.94;87.97;2026-03-28T02:12:43.523187
69058;2017_T2;300;49;251;32;9;41;210;16.33;83.67;10.67;12.75;3.0;3.59;13.67;16.33;70.0;83.67;2026-03-28T02:12:43.523187
69059;2017_T2;1092;214;878;79;14;93;785;19.6;80.4;7.23;9.0;1.28;1.59;8.52;10.59;71.89;89.41;2026-03-28T02:12:43.523187
69060;2017_T2;461;97;364;30;10;40;324;21.04;78.96;6.51;8.24;2.17;2.75;8.68;10.99;70.28;89.01;2026-03-28T02:12:43.523187
69061;2017_T2;928;180;748;78;18;96;652;19.4;80.6;8.41;10.43;1.94;2.41;10.34;12.83;70.26;87.17;2026-03-28T02:12:43.523187
69062;2017_T2;608;96;512;34;11;45;467;15.79;84.21;5.59;6.64;1.81;2.15;7.4;8.79;76.81;91.21;2026-03-28T02:12:43.523187
69063;2017_T2;3290;657;2633;201;54;255;2378;19.97;80.03;6.11;7.63;1.64;2.05;7.75;9.68;72.28;90.32;2026-03-28T02:12:43.523187
69064;2017_T2;2703;644;2059;199;69;268;1791;23.83;76.17;7.36;9.66;2.55;3.35;9.91;13.02;66.26;86.98;2026-03-28T02:12:43.523187
69065;2017_T2;661;113;548;57;18;75;473;17.1;82.9;8.62;10.4;2.72;3.28;11.35;13.69;71.56;86.31;2026-03-28T02:12:43.523187
69066;2017_T2;3288;751;2537;265;80;345;2192;22.84;77.16;8.06;10.45;2.43;3.15;10.49;13.6;66.67;86.4;2026-03-28T02:12:43.523187
69067;2017_T2;866;168;698;57;21;78;620;19.4;80.6;6.58;8.17;2.42;3.01;9.01;11.17;71.59;88.83;2026-03-28T02:12:43.523187
69068;2017_T2;1782;375;1407;120;31;151;1256;21.04;78.96;6.73;8.53;1.74;2.2;8.47;10.73;70.48;89.27;2026-03-28T02:12:43.523187
69069;2017_T2;7961;1721;6240;507;154;661;5579;21.62;78.38;6.37;8.12;1.93;2.47;8.3;10.59;70.08;89.41;2026-03-28T02:12:43.523187
69070;2017_T2;897;171;726;76;19;95;631;19.06;80.94;8.47;10.47;2.12;2.62;10.59;13.09;70.35;86.91;2026-03-28T02:12:43.523187
69071;2017_T2;840;165;675;53;14;67;608;19.64;80.36;6.31;7.85;1.67;2.07;7.98;9.93;72.38;90.07;2026-03-28T02:12:43.523187
69072;2017_T2;6487;1447;5040;400;112;512;4528;22.31;77.69;6.17;7.94;1.73;2.22;7.89;10.16;69.8;89.84;2026-03-28T02:12:43.523187
69073;2017_T2;370;71;299;47;6;53;246;19.19;80.81;12.7;15.72;1.62;2.01;14.32;17.73;66.49;82.27;2026-03-28T02:12:43.523187
69074;2017_T2;1129;175;954;88;15;103;851;15.5;84.5;7.79;9.22;1.33;1.57;9.12;10.8;75.38;89.2;2026-03-28T02:12:43.523187
69075;2017_T2;126;21;105;6;0;6;99;16.67;83.33;4.76;5.71;0.0;0.0;4.76;5.71;78.57;94.29;2026-03-28T02:12:43.523187
69076;2017_T2;2178;395;1783;166;29;195;1588;18.14;81.86;7.62;9.31;1.33;1.63;8.95;10.94;72.91;89.06;2026-03-28T02:12:43.523187
69077;2017_T2;686;128;558;49;13;62;496;18.66;81.34;7.14;8.78;1.9;2.33;9.04;11.11;72.3;88.89;2026-03-28T02:12:43.523187
69078;2017_T2;577;97;480;30;6;36;444;16.81;83.19;5.2;6.25;1.04;1.25;6.24;7.5;76.95;92.5;2026-03-28T02:12:43.523187
69080;2017_T2;1235;212;1023;98;18;116;907;17.17;82.83;7.94;9.58;1.46;1.76;9.39;11.34;73.44;88.66;2026-03-28T02:12:43.523187
69081;2017_T2;13521;4254;9267;755;220;975;8292;31.46;68.54;5.58;8.15;1.63;2.37;7.21;10.52;61.33;89.48;2026-03-28T02:12:43.523187
69082;2017_T2;202;31;171;31;1;32;139;15.35;84.65;15.35;18.13;0.5;0.58;15.84;18.71;68.81;81.29;2026-03-28T02:12:43.523187
69083;2017_T2;852;143;709;59;15;74;635;16.78;83.22;6.92;8.32;1.76;2.12;8.69;10.44;74.53;89.56;2026-03-28T02:12:43.523187
69084;2017_T2;974;180;794;72;19;91;703;18.48;81.52;7.39;9.07;1.95;2.39;9.34;11.46;72.18;88.54;2026-03-28T02:12:43.523187
69085;2017_T2;1034;157;877;84;21;105;772;15.18;84.82;8.12;9.58;2.03;2.39;10.15;11.97;74.66;88.03;2026-03-28T02:12:43.523187
69086;2017_T2;1808;308;1500;120;27;147;1353;17.04;82.96;6.64;8.0;1.49;1.8;8.13;9.8;74.83;90.2;2026-03-28T02:12:43.523187
69087;2017_T2;2284;413;1871;142;22;164;1707;18.08;81.92;6.22;7.59;0.96;1.18;7.18;8.77;74.74;91.23;2026-03-28T02:12:43.523187
69088;2017_T2;4768;1260;3508;287;65;352;3156;26.43;73.57;6.02;8.18;1.36;1.85;7.38;10.03;66.19;89.97;2026-03-28T02:12:43.523187
69089;2017_T2;9521;1785;7736;611;178;789;6947;18.75;81.25;6.42;7.9;1.87;2.3;8.29;10.2;72.97;89.8;2026-03-28T02:12:43.523187
69090;2017_T2;640;134;506;49;9;58;448;20.94;79.06;7.66;9.68;1.41;1.78;9.06;11.46;70.0;88.54;2026-03-28T02:12:43.523187
69091;2017_T2;11193;4229;6964;495;719;1214;5750;37.78;62.22;4.42;7.11;6.42;10.32;10.85;17.43;51.37;82.57;2026-03-28T02:12:43.523187
69092;2017_T2;5572;1570;4002;351;108;459;3543;28.18;71.82;6.3;8.77;1.94;2.7;8.24;11.47;63.59;88.53;2026-03-28T02:12:43.523187
69093;2017_T2;766;179;587;53;16;69;518;23.37;76.63;6.92;9.03;2.09;2.73;9.01;11.75;67.62;88.25;2026-03-28T02:12:43.523187
69094;2017_T2;3981;754;3227;283;62;345;2882;18.94;81.06;7.11;8.77;1.56;1.92;8.67;10.69;72.39;89.31;2026-03-28T02:12:43.523187
69095;2017_T2;597;101;496;48;15;63;433;16.92;83.08;8.04;9.68;2.51;3.02;10.55;12.7;72.53;87.3;2026-03-28T02:12:43.523187
69096;2017_T2;6025;1860;4165;386;154;540;3625;30.87;69.13;6.41;9.27;2.56;3.7;8.96;12.97;60.17;87.03;2026-03-28T02:12:43.523187
69097;2017_T2;632;132;500;43;6;49;451;20.89;79.11;6.8;8.6;0.95;1.2;7.75;9.8;71.36;90.2;2026-03-28T02:12:43.523187
69098;2017_T2;306;63;243;29;6;35;208;20.59;79.41;9.48;11.93;1.96;2.47;11.44;14.4;67.97;85.6;2026-03-28T02:12:43.523187
69099;2017_T2;984;196;788;69;16;85;703;19.92;80.08;7.01;8.76;1.63;2.03;8.64;10.79;71.44;89.21;2026-03-28T02:12:43.523187
69100;2017_T2;6366;1477;4889;453;93;546;4343;23.2;76.8;7.12;9.27;1.46;1.9;8.58;11.17;68.22;88.83;2026-03-28T02:12:43.523187
69101;2017_T2;495;91;404;25;10;35;369;18.38;81.62;5.05;6.19;2.02;2.48;7.07;8.66;74.55;91.34;2026-03-28T02:12:43.523187
69102;2017_T2;533;106;427;54;13;67;360;19.89;80.11;10.13;12.65;2.44;3.04;12.57;15.69;67.54;84.31;2026-03-28T02:12:43.523187
69103;2017_T2;712;138;574;58;9;67;507;19.38;80.62;8.15;10.1;1.26;1.57;9.41;11.67;71.21;88.33;2026-03-28T02:12:43.523187
69104;2017_T2;338;79;259;33;10;43;216;23.37;76.63;9.76;12.74;2.96;3.86;12.72;16.6;63.91;83.4;2026-03-28T02:12:43.523187
69105;2017_T2;724;103;621;58;16;74;547;14.23;85.77;8.01;9.34;2.21;2.58;10.22;11.92;75.55;88.08;2026-03-28T02:12:43.523187
69106;2017_T2;834;115;719;67;13;80;639;13.79;86.21;8.03;9.32;1.56;1.81;9.59;11.13;76.62;88.87;2026-03-28T02:12:43.523187
69107;2017_T2;744;155;589;70;10;80;509;20.83;79.17;9.41;11.88;1.34;1.7;10.75;13.58;68.41;86.42;2026-03-28T02:12:43.523187
69108;2017_T2;675;127;548;49;6;55;493;18.81;81.19;7.26;8.94;0.89;1.09;8.15;10.04;73.04;89.96;2026-03-28T02:12:43.523187
69109;2017_T2;677;140;537;68;16;84;453;20.68;79.32;10.04;12.66;2.36;2.98;12.41;15.64;66.91;84.36;2026-03-28T02:12:43.523187
69110;2017_T2;1422;302;1120;84;19;103;1017;21.24;78.76;5.91;7.5;1.34;1.7;7.24;9.2;71.52;90.8;2026-03-28T02:12:43.523187
69111;2017_T2;489;76;413;37;7;44;369;15.54;84.46;7.57;8.96;1.43;1.69;9.0;10.65;75.46;89.35;2026-03-28T02:12:43.523187
69112;2017_T2;4460;923;3537;279;59;338;3199;20.7;79.3;6.26;7.89;1.32;1.67;7.58;9.56;71.73;90.44;2026-03-28T02:12:43.523187
69113;2017_T2;575;87;488;51;12;63;425;15.13;84.87;8.87;10.45;2.09;2.46;10.96;12.91;73.91;87.09;2026-03-28T02:12:43.523187
69115;2017_T2;3232;644;2588;203;79;282;2306;19.93;80.07;6.28;7.84;2.44;3.05;8.73;10.9;71.35;89.1;2026-03-28T02:12:43.523187
69116;2017_T2;2565;454;2111;190;50;240;1871;17.7;82.3;7.41;9.0;1.95;2.37;9.36;11.37;72.94;88.63;2026-03-28T02:12:43.523187
69117;2017_T2;2565;553;2012;138;24;162;1850;21.56;78.44;5.38;6.86;0.94;1.19;6.32;8.05;72.12;91.95;2026-03-28T02:12:43.523187
69118;2017_T2;1865;416;1449;183;34;217;1232;22.31;77.69;9.81;12.63;1.82;2.35;11.64;14.98;66.06;85.02;2026-03-28T02:12:43.523187
69119;2017_T2;721;164;557;63;13;76;481;22.75;77.25;8.74;11.31;1.8;2.33;10.54;13.64;66.71;86.36;2026-03-28T02:12:43.523187
69120;2017_T2;435;82;353;40;5;45;308;18.85;81.15;9.2;11.33;1.15;1.42;10.34;12.75;70.8;87.25;2026-03-28T02:12:43.523187
69121;2017_T2;1883;378;1505;110;30;140;1365;20.07;79.93;5.84;7.31;1.59;1.99;7.43;9.3;72.49;90.7;2026-03-28T02:12:43.523187
69122;2017_T2;1371;205;1166;124;31;155;1011;14.95;85.05;9.04;10.63;2.26;2.66;11.31;13.29;73.74;86.71;2026-03-28T02:12:43.523187
69123;2017_T2;296480;71525;224955;15897;4547;20444;204511;24.12;75.88;5.36;7.07;1.53;2.02;6.9;9.09;68.98;90.91;2026-03-28T02:12:43.523187
69124;2017_T2;374;60;314;25;7;32;282;16.04;83.96;6.68;7.96;1.87;2.23;8.56;10.19;75.4;89.81;2026-03-28T02:12:43.523187
69125;2017_T2;720;124;596;43;6;49;547;17.22;82.78;5.97;7.21;0.83;1.01;6.81;8.22;75.97;91.78;2026-03-28T02:12:43.523187
69126;2017_T2;564;78;486;42;5;47;439;13.83;86.17;7.45;8.64;0.89;1.03;8.33;9.67;77.84;90.33;2026-03-28T02:12:43.523187
69127;2017_T2;2256;376;1880;127;31;158;1722;16.67;83.33;5.63;6.76;1.37;1.65;7.0;8.4;76.33;91.6;2026-03-28T02:12:43.523187
69130;2017_T2;191;44;147;18;5;23;124;23.04;76.96;9.42;12.24;2.62;3.4;12.04;15.65;64.92;84.35;2026-03-28T02:12:43.523187
69131;2017_T2;2622;462;2160;208;33;241;1919;17.62;82.38;7.93;9.63;1.26;1.53;9.19;11.16;73.19;88.84;2026-03-28T02:12:43.523187
69132;2017_T2;606;103;503;56;13;69;434;17.0;83.0;9.24;11.13;2.15;2.58;11.39;13.72;71.62;86.28;2026-03-28T02:12:43.523187
69133;2017_T2;3189;563;2626;223;37;260;2366;17.65;82.35;6.99;8.49;1.16;1.41;8.15;9.9;74.19;90.1;2026-03-28T02:12:43.523187
69134;2017_T2;178;25;153;12;5;17;136;14.04;85.96;6.74;7.84;2.81;3.27;9.55;11.11;76.4;88.89;2026-03-28T02:12:43.523187
69135;2017_T2;591;160;431;34;10;44;387;27.07;72.93;5.75;7.89;1.69;2.32;7.45;10.21;65.48;89.79;2026-03-28T02:12:43.523187
69136;2017_T2;1986;364;1622;132;42;174;1448;18.33;81.67;6.65;8.14;2.11;2.59;8.76;10.73;72.91;89.27;2026-03-28T02:12:43.523187
69137;2017_T2;272;44;228;16;8;24;204;16.18;83.82;5.88;7.02;2.94;3.51;8.82;10.53;75.0;89.47;2026-03-28T02:12:43.523187
69138;2017_T2;328;45;283;29;7;36;247;13.72;86.28;8.84;10.25;2.13;2.47;10.98;12.72;75.3;87.28;2026-03-28T02:12:43.523187
69139;2017_T2;1049;222;827;62;20;82;745;21.16;78.84;5.91;7.5;1.91;2.42;7.82;9.92;71.02;90.08;2026-03-28T02:12:43.523187
69140;2017_T2;1583;270;1313;113;32;145;1168;17.06;82.94;7.14;8.61;2.02;2.44;9.16;11.04;73.78;88.96;2026-03-28T02:12:43.523187
69141;2017_T2;4437;792;3645;271;84;355;3290;17.85;82.15;6.11;7.43;1.89;2.3;8.0;9.74;74.15;90.26;2026-03-28T02:12:43.523187
69142;2017_T2;3947;1204;2743;187;64;251;2492;30.5;69.5;4.74;6.82;1.62;2.33;6.36;9.15;63.14;90.85;2026-03-28T02:12:43.523187
69143;2017_T2;4758;1270;3488;292;86;378;3110;26.69;73.31;6.14;8.37;1.81;2.47;7.94;10.84;65.36;89.16;2026-03-28T02:12:43.523187
