id_commune;id_election;id_candidat;id_nuance;voix;pct_voix_ins;pct_voix_exprimes;date_integration_gold
69261;2017_T1;CAND_004;FI;5;9.26;11.36;2026-04-01T19:19:28.745445
69263;2017_T1;CAND_009;DLF;42;6.45;8.28;2026-04-01T19:19:28.745445
69263;2017_T1;CAND_011;DIV;4;0.61;0.79;2026-04-01T19:19:28.745445
69263;2017_T1;CAND_012;LR;115;17.67;22.68;2026-04-01T19:19:28.745445
69263;2017_T1;CAND_002;FN;139;21.35;27.42;2026-04-01T19:19:28.745445
69263;2017_T1;CAND_013;REM;102;15.67;20.12;2026-04-01T19:19:28.745445
69263;2017_T1;CAND_014;SOC;16;2.46;3.16;2026-04-01T19:19:28.745445
69263;2017_T1;CAND_006;EXG;1;0.15;0.2;2026-04-01T19:19:28.745445
69263;2017_T1;CAND_005;EXG;4;0.61;0.79;2026-04-01T19:19:28.745445
69263;2017_T1;CAND_007;DIV;3;0.46;0.59;2026-04-01T19:19:28.745445
69263;2017_T1;CAND_015;RES;11;1.69;2.17;2026-04-01T19:19:28.745445
69263;2017_T1;CAND_004;FI;70;10.75;13.81;2026-04-01T19:19:28.745445
69264;2017_T1;CAND_009;DLF;646;3.27;4.61;2026-04-01T19:19:28.745445
69264;2017_T1;CAND_011;DIV;207;1.05;1.48;2026-04-01T19:19:28.745445
69264;2017_T1;CAND_012;LR;2963;14.99;21.15;2026-04-01T19:19:28.745445
69264;2017_T1;CAND_002;FN;2977;15.06;21.25;2026-04-01T19:19:28.745445
69264;2017_T1;CAND_013;REM;3110;15.74;22.2;2026-04-01T19:19:28.745445
69264;2017_T1;CAND_014;SOC;930;4.71;6.64;2026-04-01T19:19:28.745445
69264;2017_T1;CAND_006;EXG;66;0.33;0.47;2026-04-01T19:19:28.745445
69264;2017_T1;CAND_005;EXG;151;0.76;1.08;2026-04-01T19:19:28.745445
69264;2017_T1;CAND_007;DIV;21;0.11;0.15;2026-04-01T19:19:28.745445
69264;2017_T1;CAND_015;RES;111;0.56;0.79;2026-04-01T19:19:28.745445
69264;2017_T1;CAND_004;FI;2828;14.31;20.19;2026-04-01T19:19:28.745445
69265;2017_T1;CAND_009;DLF;32;5.02;6.03;2026-04-01T19:19:28.745445
69265;2017_T1;CAND_011;DIV;7;1.1;1.32;2026-04-01T19:19:28.745445
69265;2017_T1;CAND_012;LR;143;22.41;26.93;2026-04-01T19:19:28.745445
69265;2017_T1;CAND_002;FN;100;15.67;18.83;2026-04-01T19:19:28.745445
69265;2017_T1;CAND_013;REM;116;18.18;21.85;2026-04-01T19:19:28.745445
69265;2017_T1;CAND_014;SOC;43;6.74;8.1;2026-04-01T19:19:28.745445
69265;2017_T1;CAND_006;EXG;3;0.47;0.56;2026-04-01T19:19:28.745445
69265;2017_T1;CAND_005;EXG;7;1.1;1.32;2026-04-01T19:19:28.745445
69265;2017_T1;CAND_007;DIV;1;0.16;0.19;2026-04-01T19:19:28.745445
69265;2017_T1;CAND_015;RES;14;2.19;2.64;2026-04-01T19:19:28.745445
69265;2017_T1;CAND_004;FI;65;10.19;12.24;2026-04-01T19:19:28.745445
69266;2017_T1;CAND_009;DLF;2052;2.49;3.44;2026-04-01T19:19:28.745445
69266;2017_T1;CAND_011;DIV;717;0.87;1.2;2026-04-01T19:19:28.745445
69266;2017_T1;CAND_012;LR;9894;12.01;16.59;2026-04-01T19:19:28.745445
69266;2017_T1;CAND_002;FN;7816;9.49;13.11;2026-04-01T19:19:28.745445
69266;2017_T1;CAND_013;REM;16539;20.08;27.73;2026-04-01T19:19:28.745445
69266;2017_T1;CAND_014;SOC;5461;6.63;9.16;2026-04-01T19:19:28.745445
69266;2017_T1;CAND_006;EXG;347;0.42;0.58;2026-04-01T19:19:28.745445
69266;2017_T1;CAND_005;EXG;551;0.67;0.92;2026-04-01T19:19:28.745445
69266;2017_T1;CAND_007;DIV;101;0.12;0.17;2026-04-01T19:19:28.745445
69266;2017_T1;CAND_015;RES;368;0.45;0.62;2026-04-01T19:19:28.745445
69266;2017_T1;CAND_004;FI;15791;19.17;26.48;2026-04-01T19:19:28.745445
69267;2017_T1;CAND_009;DLF;93;5.5;6.99;2026-04-01T19:19:28.745445
69267;2017_T1;CAND_011;DIV;4;0.24;0.3;2026-04-01T19:19:28.745445
69267;2017_T1;CAND_012;LR;366;21.64;27.5;2026-04-01T19:19:28.745445
69267;2017_T1;CAND_002;FN;333;19.69;25.02;2026-04-01T19:19:28.745445
69267;2017_T1;CAND_013;REM;265;15.67;19.91;2026-04-01T19:19:28.745445
69267;2017_T1;CAND_014;SOC;45;2.66;3.38;2026-04-01T19:19:28.745445
69267;2017_T1;CAND_006;EXG;7;0.41;0.53;2026-04-01T19:19:28.745445
69267;2017_T1;CAND_005;EXG;13;0.77;0.98;2026-04-01T19:19:28.745445
69267;2017_T1;CAND_007;DIV;2;0.12;0.15;2026-04-01T19:19:28.745445
69267;2017_T1;CAND_015;RES;20;1.18;1.5;2026-04-01T19:19:28.745445
69267;2017_T1;CAND_004;FI;183;10.82;13.75;2026-04-01T19:19:28.745445
69268;2017_T1;CAND_009;DLF;130;4.62;5.55;2026-04-01T19:19:28.745445
69268;2017_T1;CAND_011;DIV;21;0.75;0.9;2026-04-01T19:19:28.745445
69268;2017_T1;CAND_012;LR;689;24.51;29.41;2026-04-01T19:19:28.745445
69268;2017_T1;CAND_002;FN;388;13.8;16.56;2026-04-01T19:19:28.745445
69268;2017_T1;CAND_013;REM;718;25.54;30.64;2026-04-01T19:19:28.745445
69268;2017_T1;CAND_014;SOC;97;3.45;4.14;2026-04-01T19:19:28.745445
69268;2017_T1;CAND_006;EXG;5;0.18;0.21;2026-04-01T19:19:28.745445
69268;2017_T1;CAND_005;EXG;6;0.21;0.26;2026-04-01T19:19:28.745445
69268;2017_T1;CAND_007;DIV;7;0.25;0.3;2026-04-01T19:19:28.745445
69268;2017_T1;CAND_015;RES;18;0.64;0.77;2026-04-01T19:19:28.745445
69268;2017_T1;CAND_004;FI;264;9.39;11.27;2026-04-01T19:19:28.745445
69269;2017_T1;CAND_009;DLF;46;6.06;7.29;2026-04-01T19:19:28.745445
69269;2017_T1;CAND_011;DIV;3;0.4;0.48;2026-04-01T19:19:28.745445
69269;2017_T1;CAND_012;LR;147;19.37;23.3;2026-04-01T19:19:28.745445
69269;2017_T1;CAND_002;FN;124;16.34;19.65;2026-04-01T19:19:28.745445
69269;2017_T1;CAND_013;REM;154;20.29;24.41;2026-04-01T19:19:28.745445
69269;2017_T1;CAND_014;SOC;33;4.35;5.23;2026-04-01T19:19:28.745445
69269;2017_T1;CAND_006;EXG;2;0.26;0.32;2026-04-01T19:19:28.745445
69269;2017_T1;CAND_005;EXG;6;0.79;0.95;2026-04-01T19:19:28.745445
69269;2017_T1;CAND_007;DIV;0;0.0;0.0;2026-04-01T19:19:28.745445
69269;2017_T1;CAND_015;RES;8;1.05;1.27;2026-04-01T19:19:28.745445
69269;2017_T1;CAND_004;FI;108;14.23;17.12;2026-04-01T19:19:28.745445
69270;2017_T1;CAND_009;DLF;163;4.91;5.97;2026-04-01T19:19:28.745445
69270;2017_T1;CAND_011;DIV;18;0.54;0.66;2026-04-01T19:19:28.745445
69270;2017_T1;CAND_012;LR;804;24.23;29.44;2026-04-01T19:19:28.745445
69270;2017_T1;CAND_002;FN;607;18.29;22.23;2026-04-01T19:19:28.745445
69270;2017_T1;CAND_013;REM;689;20.77;25.23;2026-04-01T19:19:28.745445
69270;2017_T1;CAND_014;SOC;108;3.25;3.95;2026-04-01T19:19:28.745445
69270;2017_T1;CAND_006;EXG;6;0.18;0.22;2026-04-01T19:19:28.745445
69270;2017_T1;CAND_005;EXG;16;0.48;0.59;2026-04-01T19:19:28.745445
69270;2017_T1;CAND_007;DIV;6;0.18;0.22;2026-04-01T19:19:28.745445
69270;2017_T1;CAND_015;RES;30;0.9;1.1;2026-04-01T19:19:28.745445
69270;2017_T1;CAND_004;FI;284;8.56;10.4;2026-04-01T19:19:28.745445
69271;2017_T1;CAND_009;DLF;286;3.69;4.65;2026-04-01T19:19:28.745445
69271;2017_T1;CAND_011;DIV;62;0.8;1.01;2026-04-01T19:19:28.745445
69271;2017_T1;CAND_012;LR;1556;20.07;25.33;2026-04-01T19:19:28.745445
69271;2017_T1;CAND_002;FN;1216;15.68;19.79;2026-04-01T19:19:28.745445
69271;2017_T1;CAND_013;REM;1753;22.61;28.53;2026-04-01T19:19:28.745445
69271;2017_T1;CAND_014;SOC;279;3.6;4.54;2026-04-01T19:19:28.745445
69271;2017_T1;CAND_006;EXG;19;0.25;0.31;2026-04-01T19:19:28.745445
69271;2017_T1;CAND_005;EXG;35;0.45;0.57;2026-04-01T19:19:28.745445
69271;2017_T1;CAND_007;DIV;9;0.12;0.15;2026-04-01T19:19:28.745445
69271;2017_T1;CAND_015;RES;41;0.53;0.67;2026-04-01T19:19:28.745445
69271;2017_T1;CAND_004;FI;888;11.45;14.45;2026-04-01T19:19:28.745445
69272;2017_T1;CAND_009;DLF;181;5.37;6.62;2026-04-01T19:19:28.745445
69272;2017_T1;CAND_011;DIV;8;0.24;0.29;2026-04-01T19:19:28.745445
69272;2017_T1;CAND_012;LR;547;16.22;19.99;2026-04-01T19:19:28.745445
69272;2017_T1;CAND_002;FN;544;16.13;19.88;2026-04-01T19:19:28.745445
69272;2017_T1;CAND_013;REM;798;23.66;29.17;2026-04-01T19:19:28.745445
69272;2017_T1;CAND_014;SOC;144;4.27;5.26;2026-04-01T19:19:28.745445
69272;2017_T1;CAND_006;EXG;9;0.27;0.33;2026-04-01T19:19:28.745445
69272;2017_T1;CAND_005;EXG;18;0.53;0.66;2026-04-01T19:19:28.745445
69272;2017_T1;CAND_007;DIV;1;0.03;0.04;2026-04-01T19:19:28.745445
69272;2017_T1;CAND_015;RES;29;0.86;1.06;2026-04-01T19:19:28.745445
69272;2017_T1;CAND_004;FI;457;13.55;16.7;2026-04-01T19:19:28.745445
69273;2017_T1;CAND_009;DLF;275;3.81;4.86;2026-04-01T19:19:28.745445
69273;2017_T1;CAND_011;DIV;45;0.62;0.8;2026-04-01T19:19:28.745445
69273;2017_T1;CAND_012;LR;962;13.32;17.01;2026-04-01T19:19:28.745445
69273;2017_T1;CAND_002;FN;1471;20.37;26.01;2026-04-01T19:19:28.745445
69273;2017_T1;CAND_013;REM;1339;18.54;23.67;2026-04-01T19:19:28.745445
69273;2017_T1;CAND_014;SOC;338;4.68;5.98;2026-04-01T19:19:28.745445
69273;2017_T1;CAND_006;EXG;41;0.57;0.72;2026-04-01T19:19:28.745445
69273;2017_T1;CAND_005;EXG;59;0.82;1.04;2026-04-01T19:19:28.745445
69273;2017_T1;CAND_007;DIV;13;0.18;0.23;2026-04-01T19:19:28.745445
69273;2017_T1;CAND_015;RES;40;0.55;0.71;2026-04-01T19:19:28.745445
69273;2017_T1;CAND_004;FI;1073;14.86;18.97;2026-04-01T19:19:28.745445
69275;2017_T1;CAND_009;DLF;660;3.77;5.23;2026-04-01T19:19:28.745445
69275;2017_T1;CAND_011;DIV;209;1.19;1.66;2026-04-01T19:19:28.745445
69275;2017_T1;CAND_012;LR;2119;12.1;16.78;2026-04-01T19:19:28.745445
69275;2017_T1;CAND_002;FN;3032;17.32;24.01;2026-04-01T19:19:28.745445
69275;2017_T1;CAND_013;REM;2763;15.78;21.88;2026-04-01T19:19:28.745445
69275;2017_T1;CAND_014;SOC;735;4.2;5.82;2026-04-01T19:19:28.745445
69275;2017_T1;CAND_006;EXG;52;0.3;0.41;2026-04-01T19:19:28.745445
69275;2017_T1;CAND_005;EXG;114;0.65;0.9;2026-04-01T19:19:28.745445
69275;2017_T1;CAND_007;DIV;19;0.11;0.15;2026-04-01T19:19:28.745445
69275;2017_T1;CAND_015;RES;97;0.55;0.77;2026-04-01T19:19:28.745445
69275;2017_T1;CAND_004;FI;2827;16.15;22.39;2026-04-01T19:19:28.745445
69276;2017_T1;CAND_009;DLF;201;3.23;4.46;2026-04-01T19:19:28.745445
69276;2017_T1;CAND_011;DIV;46;0.74;1.02;2026-04-01T19:19:28.745445
69276;2017_T1;CAND_012;LR;554;8.92;12.3;2026-04-01T19:19:28.745445
69276;2017_T1;CAND_002;FN;1083;17.43;24.05;2026-04-01T19:19:28.745445
69276;2017_T1;CAND_013;REM;1026;16.51;22.78;2026-04-01T19:19:28.745445
69276;2017_T1;CAND_014;SOC;260;4.18;5.77;2026-04-01T19:19:28.745445
69276;2017_T1;CAND_006;EXG;20;0.32;0.44;2026-04-01T19:19:28.745445
69276;2017_T1;CAND_005;EXG;47;0.76;1.04;2026-04-01T19:19:28.745445
69276;2017_T1;CAND_007;DIV;8;0.13;0.18;2026-04-01T19:19:28.745445
69276;2017_T1;CAND_015;RES;34;0.55;0.76;2026-04-01T19:19:28.745445
69276;2017_T1;CAND_004;FI;1224;19.7;27.18;2026-04-01T19:19:28.745445
69277;2017_T1;CAND_009;DLF;415;4.06;5.06;2026-04-01T19:19:28.745445
69277;2017_T1;CAND_011;DIV;66;0.65;0.8;2026-04-01T19:19:28.745445
69277;2017_T1;CAND_012;LR;2190;21.44;26.69;2026-04-01T19:19:28.745445
69277;2017_T1;CAND_002;FN;1685;16.5;20.54;2026-04-01T19:19:28.745445
69277;2017_T1;CAND_013;REM;2376;23.26;28.96;2026-04-01T19:19:28.745445
69277;2017_T1;CAND_014;SOC;363;3.55;4.42;2026-04-01T19:19:28.745445
69277;2017_T1;CAND_006;EXG;30;0.29;0.37;2026-04-01T19:19:28.745445
69277;2017_T1;CAND_005;EXG;62;0.61;0.76;2026-04-01T19:19:28.745445
69277;2017_T1;CAND_007;DIV;9;0.09;0.11;2026-04-01T19:19:28.745445
69277;2017_T1;CAND_015;RES;57;0.56;0.69;2026-04-01T19:19:28.745445
69277;2017_T1;CAND_004;FI;951;9.31;11.59;2026-04-01T19:19:28.745445
69278;2017_T1;CAND_009;DLF;160;4.05;5.21;2026-04-01T19:19:28.745445
69278;2017_T1;CAND_011;DIV;32;0.81;1.04;2026-04-01T19:19:28.745445
69278;2017_T1;CAND_012;LR;739;18.71;24.08;2026-04-01T19:19:28.745445
69278;2017_T1;CAND_002;FN;640;16.2;20.85;2026-04-01T19:19:28.745445
69278;2017_T1;CAND_013;REM;873;22.1;28.45;2026-04-01T19:19:28.745445
69278;2017_T1;CAND_014;SOC;126;3.19;4.11;2026-04-01T19:19:28.745445
69278;2017_T1;CAND_006;EXG;10;0.25;0.33;2026-04-01T19:19:28.745445
69278;2017_T1;CAND_005;EXG;17;0.43;0.55;2026-04-01T19:19:28.745445
69278;2017_T1;CAND_007;DIV;1;0.03;0.03;2026-04-01T19:19:28.745445
69278;2017_T1;CAND_015;RES;8;0.2;0.26;2026-04-01T19:19:28.745445
69278;2017_T1;CAND_004;FI;463;11.72;15.09;2026-04-01T19:19:28.745445
69279;2017_T1;CAND_009;DLF;169;3.71;4.59;2026-04-01T19:19:28.745445
69279;2017_T1;CAND_011;DIV;30;0.66;0.82;2026-04-01T19:19:28.745445
69279;2017_T1;CAND_012;LR;790;17.33;21.48;2026-04-01T19:19:28.745445
69279;2017_T1;CAND_002;FN;1018;22.33;27.68;2026-04-01T19:19:28.745445
69279;2017_T1;CAND_013;REM;845;18.54;22.97;2026-04-01T19:19:28.745445
69279;2017_T1;CAND_014;SOC;148;3.25;4.02;2026-04-01T19:19:28.745445
69279;2017_T1;CAND_006;EXG;13;0.29;0.35;2026-04-01T19:19:28.745445
69279;2017_T1;CAND_005;EXG;33;0.72;0.9;2026-04-01T19:19:28.745445
69279;2017_T1;CAND_007;DIV;6;0.13;0.16;2026-04-01T19:19:28.745445
69279;2017_T1;CAND_015;RES;27;0.59;0.73;2026-04-01T19:19:28.745445
69279;2017_T1;CAND_004;FI;599;13.14;16.29;2026-04-01T19:19:28.745445
69280;2017_T1;CAND_009;DLF;59;5.84;7.41;2026-04-01T19:19:28.745445
69280;2017_T1;CAND_011;DIV;4;0.4;0.5;2026-04-01T19:19:28.745445
69280;2017_T1;CAND_012;LR;158;15.64;19.85;2026-04-01T19:19:28.745445
69280;2017_T1;CAND_002;FN;286;28.32;35.93;2026-04-01T19:19:28.745445
69280;2017_T1;CAND_013;REM;135;13.37;16.96;2026-04-01T19:19:28.745445
69280;2017_T1;CAND_014;SOC;19;1.88;2.39;2026-04-01T19:19:28.745445
69280;2017_T1;CAND_006;EXG;3;0.3;0.38;2026-04-01T19:19:28.745445
69280;2017_T1;CAND_005;EXG;7;0.69;0.88;2026-04-01T19:19:28.745445
69280;2017_T1;CAND_007;DIV;1;0.1;0.13;2026-04-01T19:19:28.745445
69280;2017_T1;CAND_015;RES;8;0.79;1.01;2026-04-01T19:19:28.745445
69280;2017_T1;CAND_004;FI;116;11.49;14.57;2026-04-01T19:19:28.745445
69281;2017_T1;CAND_009;DLF;63;4.95;6.05;2026-04-01T19:19:28.745445
69281;2017_T1;CAND_011;DIV;12;0.94;1.15;2026-04-01T19:19:28.745445
69281;2017_T1;CAND_012;LR;245;19.26;23.54;2026-04-01T19:19:28.745445
69281;2017_T1;CAND_002;FN;258;20.28;24.78;2026-04-01T19:19:28.745445
69281;2017_T1;CAND_013;REM;275;21.62;26.42;2026-04-01T19:19:28.745445
69281;2017_T1;CAND_014;SOC;40;3.14;3.84;2026-04-01T19:19:28.745445
69281;2017_T1;CAND_006;EXG;2;0.16;0.19;2026-04-01T19:19:28.745445
69281;2017_T1;CAND_005;EXG;16;1.26;1.54;2026-04-01T19:19:28.745445
69281;2017_T1;CAND_007;DIV;3;0.24;0.29;2026-04-01T19:19:28.745445
69281;2017_T1;CAND_015;RES;18;1.42;1.73;2026-04-01T19:19:28.745445
69281;2017_T1;CAND_004;FI;109;8.57;10.47;2026-04-01T19:19:28.745445
69282;2017_T1;CAND_009;DLF;769;3.56;4.83;2026-04-01T19:19:28.745445
69282;2017_T1;CAND_011;DIV;214;0.99;1.34;2026-04-01T19:19:28.745445
69282;2017_T1;CAND_012;LR;2961;13.7;18.6;2026-04-01T19:19:28.745445
69282;2017_T1;CAND_002;FN;3478;16.1;21.85;2026-04-01T19:19:28.745445
69282;2017_T1;CAND_013;REM;3960;18.33;24.88;2026-04-01T19:19:28.745445
69282;2017_T1;CAND_014;SOC;942;4.36;5.92;2026-04-01T19:19:28.745445
69282;2017_T1;CAND_006;EXG;84;0.39;0.53;2026-04-01T19:19:28.745445
69282;2017_T1;CAND_005;EXG;123;0.57;0.77;2026-04-01T19:19:28.745445
69282;2017_T1;CAND_007;DIV;29;0.13;0.18;2026-04-01T19:19:28.745445
69282;2017_T1;CAND_015;RES;111;0.51;0.7;2026-04-01T19:19:28.745445
69282;2017_T1;CAND_004;FI;3245;15.02;20.39;2026-04-01T19:19:28.745445
69283;2017_T1;CAND_009;DLF;405;4.49;5.65;2026-04-01T19:19:28.745445
69283;2017_T1;CAND_011;DIV;53;0.59;0.74;2026-04-01T19:19:28.745445
69283;2017_T1;CAND_012;LR;1208;13.39;16.84;2026-04-01T19:19:28.745445
69283;2017_T1;CAND_002;FN;1943;21.53;27.09;2026-04-01T19:19:28.745445
69283;2017_T1;CAND_013;REM;1687;18.7;23.52;2026-04-01T19:19:28.745445
69283;2017_T1;CAND_014;SOC;382;4.23;5.33;2026-04-01T19:19:28.745445
69283;2017_T1;CAND_006;EXG;34;0.38;0.47;2026-04-01T19:19:28.745445
69283;2017_T1;CAND_005;EXG;43;0.48;0.6;2026-04-01T19:19:28.745445
69283;2017_T1;CAND_007;DIV;8;0.09;0.11;2026-04-01T19:19:28.745445
69283;2017_T1;CAND_015;RES;51;0.57;0.71;2026-04-01T19:19:28.745445
69283;2017_T1;CAND_004;FI;1359;15.06;18.95;2026-04-01T19:19:28.745445
69284;2017_T1;CAND_009;DLF;99;4.14;4.89;2026-04-01T19:19:28.745445
69284;2017_T1;CAND_011;DIV;12;0.5;0.59;2026-04-01T19:19:28.745445
69284;2017_T1;CAND_012;LR;576;24.09;28.43;2026-04-01T19:19:28.745445
69284;2017_T1;CAND_002;FN;243;10.16;11.99;2026-04-01T19:19:28.745445
69284;2017_T1;CAND_013;REM;685;28.65;33.81;2026-04-01T19:19:28.745445
69284;2017_T1;CAND_014;SOC;116;4.85;5.73;2026-04-01T19:19:28.745445
69284;2017_T1;CAND_006;EXG;4;0.17;0.2;2026-04-01T19:19:28.745445
69284;2017_T1;CAND_005;EXG;15;0.63;0.74;2026-04-01T19:19:28.745445
69284;2017_T1;CAND_007;DIV;2;0.08;0.1;2026-04-01T19:19:28.745445
69284;2017_T1;CAND_015;RES;12;0.5;0.59;2026-04-01T19:19:28.745445
69284;2017_T1;CAND_004;FI;262;10.96;12.93;2026-04-01T19:19:28.745445
69285;2017_T1;CAND_009;DLF;111;4.05;5.19;2026-04-01T19:19:28.745445
69285;2017_T1;CAND_011;DIV;29;1.06;1.36;2026-04-01T19:19:28.745445
69285;2017_T1;CAND_012;LR;454;16.55;21.23;2026-04-01T19:19:28.745445
69285;2017_T1;CAND_002;FN;749;27.3;35.03;2026-04-01T19:19:28.745445
69285;2017_T1;CAND_013;REM;373;13.59;17.45;2026-04-01T19:19:28.745445
69285;2017_T1;CAND_014;SOC;75;2.73;3.51;2026-04-01T19:19:28.745445
69285;2017_T1;CAND_006;EXG;6;0.22;0.28;2026-04-01T19:19:28.745445
69285;2017_T1;CAND_005;EXG;14;0.51;0.65;2026-04-01T19:19:28.745445
69285;2017_T1;CAND_007;DIV;4;0.15;0.19;2026-04-01T19:19:28.745445
69285;2017_T1;CAND_015;RES;18;0.66;0.84;2026-04-01T19:19:28.745445
69285;2017_T1;CAND_004;FI;305;11.12;14.27;2026-04-01T19:19:28.745445
69286;2017_T1;CAND_009;DLF;454;2.62;3.66;2026-04-01T19:19:28.745445
69286;2017_T1;CAND_011;DIV;157;0.91;1.27;2026-04-01T19:19:28.745445
69286;2017_T1;CAND_012;LR;2512;14.51;20.26;2026-04-01T19:19:28.745445
69286;2017_T1;CAND_002;FN;2196;12.68;17.72;2026-04-01T19:19:28.745445
69286;2017_T1;CAND_013;REM;2983;17.23;24.06;2026-04-01T19:19:28.745445
69286;2017_T1;CAND_014;SOC;881;5.09;7.11;2026-04-01T19:19:28.745445
69286;2017_T1;CAND_006;EXG;54;0.31;0.44;2026-04-01T19:19:28.745445
69286;2017_T1;CAND_005;EXG;124;0.72;1.0;2026-04-01T19:19:28.745445
69286;2017_T1;CAND_007;DIV;21;0.12;0.17;2026-04-01T19:19:28.745445
69286;2017_T1;CAND_015;RES;81;0.47;0.65;2026-04-01T19:19:28.745445
69286;2017_T1;CAND_004;FI;2933;16.94;23.66;2026-04-01T19:19:28.745445
69287;2017_T1;CAND_009;DLF;273;5.36;6.64;2026-04-01T19:19:28.745445
69287;2017_T1;CAND_011;DIV;45;0.88;1.09;2026-04-01T19:19:28.745445
69287;2017_T1;CAND_012;LR;964;18.93;23.44;2026-04-01T19:19:28.745445
69287;2017_T1;CAND_002;FN;1043;20.48;25.36;2026-04-01T19:19:28.745445
69287;2017_T1;CAND_013;REM;1047;20.56;25.46;2026-04-01T19:19:28.745445
69287;2017_T1;CAND_014;SOC;154;3.02;3.75;2026-04-01T19:19:28.745445
69287;2017_T1;CAND_006;EXG;12;0.24;0.29;2026-04-01T19:19:28.745445
69287;2017_T1;CAND_005;EXG;32;0.63;0.78;2026-04-01T19:19:28.745445
69287;2017_T1;CAND_007;DIV;6;0.12;0.15;2026-04-01T19:19:28.745445
69287;2017_T1;CAND_015;RES;19;0.37;0.46;2026-04-01T19:19:28.745445
69287;2017_T1;CAND_004;FI;517;10.15;12.57;2026-04-01T19:19:28.745445
69288;2017_T1;CAND_009;DLF;189;4.55;5.87;2026-04-01T19:19:28.745445
69288;2017_T1;CAND_011;DIV;27;0.65;0.84;2026-04-01T19:19:28.745445
69288;2017_T1;CAND_012;LR;773;18.6;23.99;2026-04-01T19:19:28.745445
69288;2017_T1;CAND_002;FN;974;23.44;30.23;2026-04-01T19:19:28.745445
69288;2017_T1;CAND_013;REM;632;15.21;19.62;2026-04-01T19:19:28.745445
69288;2017_T1;CAND_014;SOC;120;2.89;3.72;2026-04-01T19:19:28.745445
69288;2017_T1;CAND_006;EXG;16;0.39;0.5;2026-04-01T19:19:28.745445
69288;2017_T1;CAND_005;EXG;24;0.58;0.74;2026-04-01T19:19:28.745445
69288;2017_T1;CAND_007;DIV;7;0.17;0.22;2026-04-01T19:19:28.745445
69288;2017_T1;CAND_015;RES;35;0.84;1.09;2026-04-01T19:19:28.745445
69288;2017_T1;CAND_004;FI;425;10.23;13.19;2026-04-01T19:19:28.745445
69289;2017_T1;CAND_009;DLF;169;4.75;5.73;2026-04-01T19:19:28.745445
69289;2017_T1;CAND_011;DIV;30;0.84;1.02;2026-04-01T19:19:28.745445
69289;2017_T1;CAND_012;LR;611;17.18;20.71;2026-04-01T19:19:28.745445
69289;2017_T1;CAND_002;FN;881;24.78;29.86;2026-04-01T19:19:28.745445
69289;2017_T1;CAND_013;REM;690;19.4;23.39;2026-04-01T19:19:28.745445
69289;2017_T1;CAND_014;SOC;95;2.67;3.22;2026-04-01T19:19:28.745445
69289;2017_T1;CAND_006;EXG;11;0.31;0.37;2026-04-01T19:19:28.745445
69289;2017_T1;CAND_005;EXG;19;0.53;0.64;2026-04-01T19:19:28.745445
69289;2017_T1;CAND_007;DIV;3;0.08;0.1;2026-04-01T19:19:28.745445
69289;2017_T1;CAND_015;RES;16;0.45;0.54;2026-04-01T19:19:28.745445
69289;2017_T1;CAND_004;FI;425;11.95;14.41;2026-04-01T19:19:28.745445
69290;2017_T1;CAND_009;DLF;855;3.05;4.37;2026-04-01T19:19:28.745445
69290;2017_T1;CAND_011;DIV;282;1.01;1.44;2026-04-01T19:19:28.745445
69290;2017_T1;CAND_012;LR;2998;10.7;15.34;2026-04-01T19:19:28.745445
69290;2017_T1;CAND_002;FN;4522;16.14;23.14;2026-04-01T19:19:28.745445
69290;2017_T1;CAND_013;REM;4334;15.47;22.18;2026-04-01T19:19:28.745445
69290;2017_T1;CAND_014;SOC;1288;4.6;6.59;2026-04-01T19:19:28.745445
69290;2017_T1;CAND_006;EXG;130;0.46;0.67;2026-04-01T19:19:28.745445
69290;2017_T1;CAND_005;EXG;170;0.61;0.87;2026-04-01T19:19:28.745445
69290;2017_T1;CAND_007;DIV;37;0.13;0.19;2026-04-01T19:19:28.745445
69290;2017_T1;CAND_015;RES;134;0.48;0.69;2026-04-01T19:19:28.745445
69290;2017_T1;CAND_004;FI;4793;17.1;24.53;2026-04-01T19:19:28.745445
69291;2017_T1;CAND_009;DLF;167;4.29;5.47;2026-04-01T19:19:28.745445
69291;2017_T1;CAND_011;DIV;30;0.77;0.98;2026-04-01T19:19:28.745445
69291;2017_T1;CAND_012;LR;553;14.19;18.12;2026-04-01T19:19:28.745445
69291;2017_T1;CAND_002;FN;827;21.23;27.1;2026-04-01T19:19:28.745445
69291;2017_T1;CAND_013;REM;729;18.71;23.89;2026-04-01T19:19:28.745445
69291;2017_T1;CAND_014;SOC;186;4.77;6.09;2026-04-01T19:19:28.745445
69291;2017_T1;CAND_006;EXG;18;0.46;0.59;2026-04-01T19:19:28.745445
69291;2017_T1;CAND_005;EXG;17;0.44;0.56;2026-04-01T19:19:28.745445
69291;2017_T1;CAND_007;DIV;7;0.18;0.23;2026-04-01T19:19:28.745445
69291;2017_T1;CAND_015;RES;26;0.67;0.85;2026-04-01T19:19:28.745445
69291;2017_T1;CAND_004;FI;492;12.63;16.12;2026-04-01T19:19:28.745445
69292;2017_T1;CAND_009;DLF;132;3.5;4.71;2026-04-01T19:19:28.745445
69292;2017_T1;CAND_011;DIV;35;0.93;1.25;2026-04-01T19:19:28.745445
69292;2017_T1;CAND_012;LR;520;13.77;18.54;2026-04-01T19:19:28.745445
