id_commune,target_nuance,inscrits_2012_t1,abstentions_2012_t1,votants_2012_t1,blancs_2012_t1,nuls_2012_t1,exprimes_2012_t1,pct_abs_ins_2012_t1,pct_vot_ins_2012_t1,pct_blancs_ins_2012_t1,pct_nuls_ins_2012_t1,inscrits_2012_t2,abstentions_2012_t2,votants_2012_t2,blancs_2012_t2,nuls_2012_t2,exprimes_2012_t2,pct_abs_ins_2012_t2,pct_vot_ins_2012_t2,pct_blancs_ins_2012_t2,pct_nuls_ins_2012_t2,inscrits_2017_t1,abstentions_2017_t1,votants_2017_t1,blancs_2017_t1,nuls_2017_t1,exprimes_2017_t1,pct_abs_ins_2017_t1,pct_vot_ins_2017_t1,pct_blancs_ins_2017_t1,pct_nuls_ins_2017_t1,inscrits_2017_t2,abstentions_2017_t2,votants_2017_t2,blancs_2017_t2,nuls_2017_t2,exprimes_2017_t2,pct_abs_ins_2017_t2,pct_vot_ins_2017_t2,pct_blancs_ins_2017_t2,pct_nuls_ins_2017_t2,inscrits_2022_t1,abstentions_2022_t1,votants_2022_t1,blancs_2022_t1,nuls_2022_t1,exprimes_2022_t1,pct_abs_ins_2022_t1,pct_vot_ins_2022_t1,pct_blancs_ins_2022_t1,pct_nuls_ins_2022_t1,inscrits_2022_t2,abstentions_2022_t2,votants_2022_t2,blancs_2022_t2,nuls_2022_t2,exprimes_2022_t2,pct_abs_ins_2022_t2,pct_vot_ins_2022_t2,pct_blancs_ins_2022_t2,pct_nuls_ins_2022_t2,share_nuance_eco_2012_t1,share_nuance_fn_2012_t1,share_nuance_ump_2012_t1,share_nuance_fi_2012_t1,share_nuance_exg_2012_t1,share_nuance_div_2012_t1,share_nuance_modem_2012_t1,share_nuance_dlf_2012_t1,share_nuance_soc_2012_t1,share_nuance_soc_2012_t2,share_nuance_ump_2012_t2,share_nuance_dlf_2017_t1,share_nuance_div_2017_t1,share_nuance_lr_2017_t1,share_nuance_fn_2017_t1,share_nuance_rem_2017_t1,share_nuance_soc_2017_t1,share_nuance_exg_2017_t1,share_nuance_res_2017_t1,share_nuance_fi_2017_t1,share_nuance_rem_2017_t2,share_nuance_fn_2017_t2,share_nuance_exg_2022_t1,share_nuance_lr_2022_t1,share_nuance_dlf_2022_t1,share_nuance_com_2022_t1,share_nuance_rem_2022_t1,share_nuance_res_2022_t1,share_nuance_fn_2022_t1,share_nuance_rec_2022_t1,share_nuance_fi_2022_t1,share_nuance_soc_2022_t1,share_nuance_eelv_2022_t1,insee_pop,insee_log,sec_rate_cambriolages_de_logement,sec_count_cambriolages_de_logement,sec_rate_destructions_et_degradations_volontaires,sec_count_destructions_et_degradations_volontaires,sec_rate_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_count_escroqueries_et_fraudes_aux_moyens_de_paiement,sec_rate_trafic_de_stupefiants,sec_count_trafic_de_stupefiants,sec_rate_usage_de_stupefiants,sec_count_usage_de_stupefiants,sec_rate_usage_de_stupefiants_afd,sec_count_usage_de_stupefiants_afd,sec_rate_violences_physiques_hors_cadre_familial,sec_count_violences_physiques_hors_cadre_familial,sec_rate_violences_physiques_intrafamiliales,sec_count_violences_physiques_intrafamiliales,sec_rate_violences_sexuelles,sec_count_violences_sexuelles,sec_rate_vols_avec_armes,sec_count_vols_avec_armes,sec_rate_vols_d_accessoires_sur_vehicules,sec_count_vols_d_accessoires_sur_vehicules,sec_rate_vols_dans_les_vehicules,sec_count_vols_dans_les_vehicules,sec_rate_vols_de_vehicule,sec_count_vols_de_vehicule,sec_rate_vols_sans_violence_contre_des_personnes,sec_count_vols_sans_violence_contre_des_personnes,sec_rate_vols_violents_sans_arme,sec_count_vols_violents_sans_arme
69227,REM,2953.0,460.0,2493.0,44.0,0.0,2449.0,15.58,84.42,1.49,0.0,2953.0,443.0,2510.0,92.0,0.0,2418.0,15.0,85.0,3.12,0.0,3039.0,489.0,2550.0,51.0,8.0,2491.0,16.09,83.91,1.68,0.26,3039.0,592.0,2447.0,199.0,54.0,2194.0,19.48,80.52,6.55,1.78,3183.0,570.0,2613.0,63.0,7.0,2543.0,17.91,82.09,1.98,0.22,3183.0,662.0,2521.0,172.0,47.0,2302.0,20.8,79.2,5.4,1.48,2.41,15.92,43.53,6.7,1.18,0.2,11.64,2.49,15.92,29.4,70.6,10.76,1.0,31.23,17.02,19.59,4.74,1.48,1.49,12.69,70.05,29.95,0.8300000000000001,7.63,5.31,1.14,33.54,3.58,21.51,5.07,15.18,1.61,4.6,3917.0,1889.0,4.235817,8.0,5.1059484,20.0,8.1695175,32.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,4.5953536,18.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,3.0635691,12.0,3.0635691,12.0,0.0,0.0
69228,REM,1636.0,190.0,1446.0,27.0,0.0,1419.0,11.61,88.39,1.65,0.0,1636.0,214.0,1422.0,96.0,0.0,1326.0,13.08,86.92,5.87,0.0,3225.0,511.0,2714.0,57.0,6.0,2651.0,15.84,84.16,1.77,0.19,3225.0,619.0,2606.0,266.0,59.0,2281.0,19.19,80.81,8.25,1.83,3281.0,512.0,2769.0,44.0,19.0,2706.0,15.6,84.4,1.34,0.58,3282.0,633.0,2649.0,167.0,48.0,2434.0,19.29,80.71,5.09,1.46,4.37,18.18,27.27,10.57,2.4699999999999998,0.28,13.53,2.18,21.14,43.29,56.71,7.51,1.1400000000000001,21.35,20.75,23.8,5.88,1.35,1.7,16.52,65.19,34.81,1.22,6.17,3.77,1.7,29.93,2.92,22.58,7.8,16.44,1.22,6.25,4274.0,1912.0,10.9861192,21.0,3.7435657,16.0,5.8493215,25.0,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,2.3397286,10.0,1.0619796,2.4517766,0.0,0.0,3.27562,14.0,1.5184457,2.4964539,6.5512401,28.0,2.1057557,9.0,0.0,0.0
69229,FN,562.0,80.0,482.0,7.0,0.0,475.0,14.23,85.77,1.25,0.0,562.0,74.0,488.0,33.0,0.0,455.0,13.17,86.83,5.87,0.0,541.0,102.0,439.0,9.0,3.0,427.0,18.85,81.15,1.66,0.55,541.0,108.0,433.0,44.0,11.0,378.0,19.96,80.04,8.13,2.03,553.0,121.0,432.0,5.0,3.0,424.0,21.88,78.12,0.9,0.54,554.0,122.0,432.0,32.0,8.0,392.0,22.02,77.98,5.78,1.44,2.11,22.74,39.37,7.79,2.1,0.21,10.32,1.89,13.47,30.33,69.67,7.96,1.4,23.19,31.38,16.86,3.51,1.64,1.64,12.41,53.44,46.56,0.95,6.37,3.77,0.94,23.82,4.95,30.66,7.55,15.57,2.83,2.59,776.0,478.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69230,REM,242.0,28.0,214.0,6.0,0.0,208.0,11.57,88.43,2.48,0.0,242.0,31.0,211.0,13.0,0.0,198.0,12.81,87.19,5.37,0.0,261.0,44.0,217.0,6.0,0.0,211.0,16.86,83.14,2.3,0.0,261.0,50.0,211.0,28.0,9.0,174.0,19.16,80.84,10.73,3.45,262.0,51.0,211.0,5.0,0.0,206.0,19.47,80.53,1.91,0.0,272.0,57.0,215.0,11.0,4.0,200.0,20.96,79.04,4.04,1.47,2.4,17.31,38.46,11.06,0.48,0.96,11.54,6.25,11.54,30.3,69.7,6.64,2.37,31.75,18.48,18.01,5.69,1.42,1.9,13.74,64.94,35.06,0.97,9.22,0.49,1.94,34.95,4.37,19.42,10.68,14.08,0.97,2.91,330.0,162.0,5.1599952,2.6492537,0.0,0.0,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,0.0,0.0,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69231,REM,1813.0,292.0,1521.0,35.0,0.0,1486.0,16.11,83.89,1.93,0.0,1813.0,291.0,1522.0,93.0,0.0,1429.0,16.05,83.95,5.13,0.0,1985.0,378.0,1607.0,32.0,8.0,1567.0,19.04,80.96,1.61,0.4,1985.0,472.0,1513.0,141.0,25.0,1347.0,23.78,76.22,7.1,1.26,2121.0,462.0,1659.0,43.0,4.0,1612.0,21.78,78.22,2.03,0.19,2121.0,515.0,1606.0,132.0,28.0,1446.0,24.28,75.72,6.22,1.32,2.62,18.24,24.29,12.18,1.8900000000000001,0.07,11.37,2.76,26.58,49.83,50.17,5.81,1.4100000000000001,17.55,22.08,24.63,6.0,1.14,0.83,20.55,65.18,34.82,1.4300000000000002,3.35,2.85,1.55,30.58,2.73,23.51,7.32,18.61,1.36,6.7,2586.0,1174.0,5.1599952,2.6492537,3.4802784,9.0,6.1871616,16.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.3201856,6.0,0.3546356,1.7640449
69233,REM,848.0,124.0,724.0,9.0,0.0,715.0,14.62,85.38,1.06,0.0,848.0,121.0,727.0,32.0,0.0,695.0,14.27,85.73,3.77,0.0,893.0,140.0,753.0,12.0,3.0,738.0,15.68,84.32,1.34,0.34,893.0,164.0,729.0,80.0,5.0,644.0,18.37,81.63,8.96,0.56,962.0,149.0,813.0,2.0,10.0,801.0,15.49,84.51,0.21,1.04,962.0,178.0,784.0,46.0,13.0,725.0,18.5,81.5,4.78,1.35,4.2,10.63,38.6,10.35,0.56,0.42,12.03,2.1,21.12,41.15,58.85,3.66,0.9500000000000001,33.33,11.65,27.37,6.23,1.3599999999999999,1.08,14.36,75.93,24.07,0.5,7.49,0.62,1.25,36.45,1.0,15.23,10.24,18.23,1.12,7.87,1241.0,526.0,5.1599952,2.6492537,11.2812248,14.0,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69234,REM,1100.0,133.0,967.0,17.0,0.0,950.0,12.09,87.91,1.55,0.0,1100.0,148.0,952.0,51.0,0.0,901.0,13.45,86.55,4.64,0.0,1202.0,198.0,1004.0,24.0,3.0,977.0,16.47,83.53,2.0,0.25,1203.0,230.0,973.0,100.0,23.0,850.0,19.12,80.88,8.31,1.91,1282.0,201.0,1081.0,17.0,4.0,1060.0,15.68,84.32,1.33,0.31,1284.0,235.0,1049.0,58.0,19.0,972.0,18.3,81.7,4.52,1.48,1.89,20.84,34.63,7.58,2.11,0.32,11.68,2.32,18.63,35.41,64.59,6.86,1.63,25.79,22.42,23.13,4.2,1.02,1.02,13.92,63.76,36.24,1.22,5.47,2.17,0.94,32.74,2.55,25.0,7.74,15.47,0.66,6.04,1703.0,773.0,9.0545993,7.0,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69235,REM,1181.0,156.0,1025.0,23.0,0.0,1002.0,13.21,86.79,1.95,0.0,1182.0,157.0,1025.0,61.0,0.0,964.0,13.28,86.72,5.16,0.0,1280.0,226.0,1054.0,16.0,3.0,1035.0,17.66,82.34,1.25,0.23,1280.0,278.0,1002.0,105.0,20.0,877.0,21.72,78.28,8.2,1.56,1362.0,276.0,1086.0,8.0,3.0,1075.0,20.26,79.74,0.59,0.22,1362.0,281.0,1081.0,76.0,31.0,974.0,20.63,79.37,5.58,2.28,2.0,18.56,30.74,9.68,1.8,0.1,10.38,1.7,25.05,44.92,55.08,4.06,0.8700000000000001,25.22,20.58,23.38,5.7,1.7399999999999998,0.87,17.58,65.91,34.09,1.49,4.74,2.42,3.91,29.4,2.88,20.56,8.65,20.0,1.21,4.74,1990.0,949.0,12.6451495,12.0,5.5276382,11.0,5.0485131,4.2666667,0.3375502,1.7521368,6.5326633,13.0,6.0301508,12.0,3.5175879,7.0,4.0201005,8.0,1.0619796,2.4517766,0.1055371,1.046875,3.5175879,7.0,4.0201005,8.0,2.5125628,5.0,6.0301508,12.0,0.3546356,1.7640449
69236,FN,371.0,48.0,323.0,3.0,0.0,320.0,12.94,87.06,0.81,0.0,371.0,63.0,308.0,17.0,0.0,291.0,16.98,83.02,4.58,0.0,417.0,73.0,344.0,4.0,3.0,337.0,17.51,82.49,0.96,0.72,417.0,89.0,328.0,25.0,11.0,292.0,21.34,78.66,6.0,2.64,403.0,84.0,319.0,5.0,2.0,312.0,20.84,79.16,1.24,0.5,405.0,85.0,320.0,28.0,7.0,285.0,20.99,79.01,6.91,1.73,1.25,25.31,27.19,10.31,2.5,0.31,6.25,1.25,25.62,47.77,52.23,8.01,0.59,12.17,33.53,17.8,6.82,0.8899999999999999,0.59,19.58,48.97,51.03,0.0,2.56,4.17,2.56,19.55,4.49,35.58,7.37,19.55,3.53,0.64,598.0,254.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,0.0,0.0,1.9820933,3.0404624,0.0,0.0,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.3546356,1.7640449
69238,REM,2552.0,454.0,2098.0,52.0,0.0,2046.0,17.79,82.21,2.04,0.0,2552.0,448.0,2104.0,125.0,0.0,1979.0,17.55,82.45,4.9,0.0,2573.0,569.0,2004.0,41.0,16.0,1947.0,22.11,77.89,1.59,0.62,2575.0,603.0,1972.0,167.0,49.0,1756.0,23.42,76.58,6.49,1.9,2774.0,681.0,2093.0,40.0,11.0,2042.0,24.55,75.45,1.44,0.4,2775.0,718.0,2057.0,118.0,43.0,1896.0,25.87,74.13,4.25,1.55,2.44,19.16,33.58,6.99,1.8000000000000003,0.05,11.63,2.74,21.6,42.5,57.5,7.65,1.23,19.62,23.99,25.48,3.7,1.75,1.54,15.05,66.57,33.43,1.42,6.12,3.92,1.32,29.53,3.48,26.15,5.14,16.11,2.3,4.51,3749.0,1991.0,5.1599952,2.6492537,6.9351827,26.0,8.2688717,31.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,2.667378,10.0,3.4675914,13.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,2.1339024,8.0,2.4006402,9.0,4.001067,15.0,0.3546356,1.7640449
69239,REM,864.0,105.0,759.0,12.0,0.0,747.0,12.15,87.85,1.39,0.0,864.0,112.0,752.0,27.0,0.0,725.0,12.96,87.04,3.12,0.0,913.0,132.0,781.0,16.0,3.0,762.0,14.46,85.54,1.75,0.33,913.0,157.0,756.0,74.0,22.0,660.0,17.2,82.8,8.11,2.41,956.0,173.0,783.0,9.0,3.0,771.0,18.1,81.9,0.94,0.31,957.0,197.0,760.0,43.0,8.0,709.0,20.59,79.41,4.49,0.84,3.48,20.48,37.35,7.9,2.14,0.13,10.71,3.88,13.92,32.55,67.45,5.25,1.7,28.35,28.08,18.37,3.81,1.04,0.92,12.47,54.85,45.15,0.65,6.23,2.72,1.82,29.83,3.24,28.4,7.13,15.18,1.3,3.5,1147.0,577.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,0.0,0.0,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69240,FN,539.0,97.0,442.0,11.0,0.0,431.0,18.0,82.0,2.04,0.0,539.0,105.0,434.0,18.0,0.0,416.0,19.48,80.52,3.34,0.0,547.0,110.0,437.0,13.0,1.0,423.0,20.11,79.89,2.38,0.18,547.0,140.0,407.0,47.0,7.0,353.0,25.59,74.41,8.59,1.28,536.0,129.0,407.0,13.0,2.0,392.0,24.07,75.93,2.43,0.37,535.0,123.0,412.0,19.0,9.0,384.0,22.99,77.01,3.55,1.68,1.16,28.54,34.11,6.5,1.4,0.7,9.05,2.09,16.47,35.1,64.9,8.04,0.71,23.4,34.28,16.31,2.84,1.42,0.24,12.77,47.59,52.41,0.52,6.63,4.34,2.04,20.41,4.34,38.27,7.65,12.5,1.28,2.04,627.0,449.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,0.0,0.0,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,0.0,0.0,0.0,0.0,0.0,0.0,1.5184457,2.4964539,0.0,0.0,2.2745888,2.6805556,0.0,0.0
69241,REM,1603.0,191.0,1412.0,25.0,0.0,1387.0,11.92,88.08,1.56,0.0,1603.0,200.0,1403.0,63.0,0.0,1340.0,12.48,87.52,3.93,0.0,1812.0,279.0,1533.0,21.0,5.0,1507.0,15.4,84.6,1.16,0.28,1812.0,343.0,1469.0,116.0,33.0,1320.0,18.93,81.07,6.4,1.82,1987.0,344.0,1643.0,32.0,1.0,1610.0,17.31,82.69,1.61,0.05,1987.0,431.0,1556.0,78.0,17.0,1461.0,21.69,78.31,3.93,0.86,3.46,17.74,35.26,8.51,1.3699999999999999,0.29,11.75,1.8,19.83,39.18,60.82,3.85,1.3199999999999998,23.16,22.36,29.0,4.78,0.8600000000000001,0.93,13.74,66.14,33.86,0.99,3.85,2.3,1.86,34.72,2.17,22.73,9.63,14.41,1.55,5.78,2657.0,1098.0,8.1996439,9.0,3.7636432,10.0,9.0327437,24.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,2.2581859,6.0,2.2745888,2.6805556,0.0,0.0
69242,FN,574.0,62.0,512.0,16.0,0.0,496.0,10.8,89.2,2.79,0.0,576.0,68.0,508.0,30.0,0.0,478.0,11.81,88.19,5.21,0.0,687.0,117.0,570.0,12.0,1.0,557.0,17.03,82.97,1.75,0.15,687.0,132.0,555.0,60.0,11.0,484.0,19.21,80.79,8.73,1.6,753.0,171.0,582.0,9.0,1.0,572.0,22.71,77.29,1.2,0.13,758.0,198.0,560.0,34.0,2.0,524.0,26.12,73.88,4.49,0.26,1.21,26.21,35.28,7.46,2.42,0.2,7.46,3.63,16.13,31.38,68.62,8.98,1.26,19.21,33.93,16.88,3.05,0.72,1.08,14.9,48.76,51.24,1.92,5.77,4.37,1.22,23.78,1.57,33.74,7.69,15.91,1.92,2.1,908.0,371.0,16.1766435,6.0,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,34.1409692,31.0,19.8237885,18.0,1.4076726,2.3846154,15.4185022,14.0,0.0,0.0
69243,REM,6641.0,1518.0,5123.0,84.0,0.0,5039.0,22.86,77.14,1.26,0.0,6641.0,1479.0,5162.0,307.0,0.0,4855.0,22.27,77.73,4.62,0.0,6558.0,1749.0,4809.0,84.0,42.0,4683.0,26.67,73.33,1.28,0.64,6559.0,1940.0,4619.0,428.0,128.0,4063.0,29.58,70.42,6.53,1.95,6703.0,1960.0,4743.0,78.0,35.0,4630.0,29.24,70.76,1.16,0.52,6708.0,2267.0,4441.0,256.0,91.0,4094.0,33.8,66.2,3.82,1.36,1.49,22.21,24.99,10.06,1.71,0.3,8.16,2.22,28.87,51.7,48.3,5.49,1.66,17.89,24.04,23.04,4.8,1.8800000000000001,0.81,20.37,62.34,37.66,1.17,5.05,2.14,1.77,26.29,2.61,25.46,6.31,24.51,1.86,2.83,10881.0,5643.0,5.8483827,33.0,8.1793953,89.0,6.7089422,73.0,0.3375502,1.7521368,2.4813896,27.0,1.6542597,18.0,5.0546825,55.0,3.4004228,37.0,2.2975829,25.0,0.1055371,1.046875,1.1839424,2.7266667,2.4813896,27.0,2.1137763,23.0,8.2712986,90.0,0.3546356,1.7640449
69244,REM,12523.0,1760.0,10763.0,138.0,0.0,10625.0,14.05,85.95,1.1,0.0,12531.0,1827.0,10704.0,434.0,0.0,10270.0,14.58,85.42,3.46,0.0,14086.0,2391.0,11695.0,137.0,39.0,11519.0,16.97,83.03,0.97,0.28,14088.0,3035.0,11053.0,929.0,259.0,9865.0,21.54,78.46,6.59,1.84,15280.0,3016.0,12264.0,142.0,46.0,12076.0,19.74,80.26,0.93,0.3,15278.0,3577.0,11701.0,528.0,154.0,11019.0,23.41,76.59,3.46,1.01,2.32,12.15,42.7,6.53,0.9199999999999999,0.28,12.52,1.79,20.78,35.64,64.36,4.25,0.92,36.68,12.35,27.62,4.87,0.8600000000000001,0.6,11.85,77.06,22.94,0.7,9.08,1.78,1.32,39.3,1.79,13.98,11.44,14.67,1.23,4.7,22819.0,11560.0,9.7746898,113.0,8.9837416,205.0,7.3622858,168.0,0.3375502,1.7521368,5.2587756,120.0,4.382313,100.0,2.366449,54.0,2.7170341,62.0,1.4023402,32.0,0.1055371,1.046875,1.6214558,37.0,7.0555239,161.0,2.4102721,55.0,8.0196328,183.0,0.7011701,16.0
69245,REM,568.0,71.0,497.0,9.0,0.0,488.0,12.5,87.5,1.58,0.0,568.0,76.0,492.0,20.0,0.0,472.0,13.38,86.62,3.52,0.0,544.0,79.0,465.0,15.0,1.0,449.0,14.52,85.48,2.76,0.18,544.0,91.0,453.0,43.0,11.0,399.0,16.73,83.27,7.9,2.02,592.0,99.0,493.0,7.0,4.0,482.0,16.72,83.28,1.18,0.68,591.0,108.0,483.0,37.0,9.0,437.0,18.27,81.73,6.26,1.52,2.66,22.95,35.04,9.43,1.02,0.0,11.07,1.43,16.39,36.65,63.35,5.79,0.89,23.39,25.61,22.94,3.79,1.34,0.89,15.37,61.15,38.85,1.24,6.85,1.87,1.66,30.29,2.9,25.1,8.3,15.98,0.83,4.98,747.0,366.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.0,0.0,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69246,REM,925.0,134.0,791.0,12.0,0.0,779.0,14.49,85.51,1.3,0.0,925.0,134.0,791.0,37.0,0.0,754.0,14.49,85.51,4.0,0.0,981.0,164.0,817.0,12.0,4.0,801.0,16.72,83.28,1.22,0.41,981.0,204.0,777.0,92.0,17.0,668.0,20.8,79.2,9.38,1.73,993.0,136.0,857.0,17.0,5.0,835.0,13.7,86.3,1.71,0.5,994.0,174.0,820.0,67.0,11.0,742.0,17.51,82.49,6.74,1.11,3.98,14.25,37.87,10.91,1.28,0.0,11.68,1.93,18.1,37.53,62.47,4.37,0.74,31.21,17.23,23.35,5.37,1.12,1.37,15.23,70.06,29.94,0.72,8.38,2.63,1.44,33.29,3.11,14.25,8.98,17.96,1.68,7.54,1293.0,594.0,5.1599952,2.6492537,3.5081804,3.3106061,5.0485131,4.2666667,0.3375502,1.7521368,1.306157,3.0299401,0.0,0.0,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,2.2745888,2.6805556,0.0,0.0
69248,FN,1527.0,290.0,1237.0,24.0,0.0,1213.0,18.99,81.01,1.57,0.0,1527.0,320.0,1207.0,75.0,0.0,1132.0,20.96,79.04,4.91,0.0,3919.0,718.0,3201.0,77.0,28.0,3096.0,18.32,81.68,1.96,0.71,3919.0,823.0,3096.0,282.0,88.0,2726.0,21.0,79.0,7.2,2.25,3925.0,984.0,2941.0,47.0,17.0,2877.0,25.07,74.93,1.2,0.43,3928.0,1093.0,2835.0,176.0,56.0,2603.0,27.83,72.17,4.48,1.43,0.82,20.53,29.1,9.98,1.57,0.0,15.0,1.57,21.43,44.35,55.65,7.49,1.36,19.48,28.71,20.67,3.78,1.68,1.1,15.73,56.42,43.58,1.49,4.87,3.37,1.7,25.17,3.68,29.58,8.27,18.49,1.11,2.26,5794.0,3463.0,6.064138,21.0,7.2488781,42.0,5.5229548,32.0,0.3375502,1.7521368,1.306157,3.0299401,1.7948427,6.2348485,1.3807387,8.0,3.4518467,20.0,1.035554,6.0,0.0,0.0,1.1839424,2.7266667,1.2081464,7.0,2.4162927,14.0,2.5888851,15.0,0.3546356,1.7640449
69249,REM,2028.0,215.0,1813.0,22.0,0.0,1791.0,10.6,89.4,1.08,0.0,2029.0,249.0,1780.0,82.0,0.0,1698.0,12.27,87.73,4.04,0.0,2178.0,274.0,1904.0,30.0,4.0,1870.0,12.58,87.42,1.38,0.18,2178.0,363.0,1815.0,157.0,28.0,1630.0,16.67,83.33,7.21,1.29,2402.0,411.0,1991.0,28.0,6.0,1957.0,17.11,82.89,1.17,0.25,2402.0,478.0,1924.0,111.0,24.0,1789.0,19.9,80.1,4.62,1.0,2.51,19.15,36.96,7.71,1.01,0.28,11.78,2.35,18.26,33.33,66.67,7.7,0.8099999999999999,25.45,22.73,23.96,4.65,0.7999999999999999,0.8,13.1,65.21,34.79,0.87,5.31,3.07,1.28,32.55,2.55,24.58,8.43,15.23,1.23,4.91,3268.0,1450.0,8.2749166,12.0,3.6719706,12.0,7.3439412,24.0,0.0,0.0,1.306157,3.0299401,1.7948427,6.2348485,1.4219906,2.721519,4.5899633,15.0,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,1.5184457,2.4964539,1.4076726,2.3846154,1.8359853,6.0,0.3546356,1.7640449
69250,REM,2820.0,302.0,2518.0,24.0,0.0,2494.0,10.71,89.29,0.85,0.0,2823.0,292.0,2531.0,90.0,0.0,2441.0,10.34,89.66,3.19,0.0,3201.0,432.0,2769.0,28.0,7.0,2734.0,13.5,86.5,0.87,0.22,3201.0,575.0,2626.0,212.0,52.0,2362.0,17.96,82.04,6.62,1.62,3413.0,483.0,2930.0,41.0,9.0,2880.0,14.15,85.85,1.2,0.26,3413.0,571.0,2842.0,162.0,25.0,2655.0,16.73,83.27,4.75,0.73,2.49,11.99,45.71,6.94,0.56,0.16,11.99,1.6,18.56,32.73,67.27,3.69,0.88,39.98,11.3,27.76,4.5,0.62,0.51,10.75,77.52,22.48,0.76,9.27,1.35,1.6,42.01,1.84,13.92,10.8,11.46,1.39,5.59,4460.0,2026.0,8.8863817,18.0,4.4843049,20.0,5.8295964,26.0,0.3375502,1.7521368,69.5067265,310.0,1.7948427,6.2348485,1.4219906,2.721519,1.9820933,3.0404624,1.0619796,2.4517766,0.0,0.0,1.1839424,2.7266667,2.4663677,11.0,1.3452915,6.0,6.0538117,27.0,0.3546356,1.7640449
