id_departement;annee;id_indicateur_securite;nombre;taux_pour_mille;source_file_name;extraction_source_url;ingestion_timestamp
69;2022;SEC_017;33302;17.4540431;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2022;SEC_018;3603;1.8883826;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_001;7682;7.859288;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_002;16799;8.7738494;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_003;13806;7.2106533;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_004;19;0.0099234;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_005;74;0.038649;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_006;1835;0.9583912;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_007;8800;4.5960995;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_008;6181;3.2282376;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_009;2619;1.3678619;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_010;6856;3.5807793;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_011;5899;3.0809535;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_012;3099;1.6185582;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_013;293;0.1530292;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_014;4242;2.2155289;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_015;16987;8.8720388;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
69;2023;SEC_016;6323;3.3024019;DEP-departementale.csv;https://www.data.gouv.fr/api/1/datasets/r/2b27a675-e3bf-41ef-a852-5fb9ab483967;2026-03-28 19:12:32.815146
