id_commune;id_year;nb_menages_fiscaux;nb_personnes_menages_fiscaux;mediane_niveau_vie_euros;pct_menages_imposables
69170;2014;444.0;1189.5;21644.6666666667;
69170;2015;453.0;1176.5;21998.5714285714;
69170;2016;454.0;1188.0;22233.2142857143;
69170;2017;445.0;1145.0;22950.0;
69170;2018;450.0;1147.0;24220.0;
69170;2019;461.0;1145.0;24420.0;
69170;2020;460.0;1138.0;24240.0;
69170;2021;455.0;1132.0;25080.0;
69171;2014;964.0;2330.0;21504.6111111111;65.0
69171;2015;970.0;2282.5;22033.9285714286;60.0
69171;2016;984.0;2303.0;21963.8095238095;58.0
69171;2017;1017.0;2315.0;23190.0;58.0
69171;2018;1024.0;2336.0;23630.0;57.0
69171;2019;1051.0;2398.0;23410.0;66.0
69171;2020;1078.0;2478.0;24440.0;57.0
69171;2021;1111.0;2527.0;24670.0;60.0
69172;2014;288.0;816.5;22761.4285714286;
69172;2015;289.0;788.0;23580.9523809524;
69172;2016;301.0;797.5;24050.0;
69172;2017;302.0;777.0;24170.0;
69172;2018;307.0;796.0;25330.0;
69172;2019;297.0;760.0;25280.0;
69172;2020;293.0;728.0;25670.0;
69172;2021;323.0;807.0;26240.0;
69173;2014;386.0;1018.0;22814.6666666667;
69173;2015;383.0;999.5;22559.4444444444;
69173;2016;383.0;971.0;24404.0;
69173;2017;394.0;997.0;24760.0;
69173;2018;406.0;967.0;24820.0;
69173;2019;415.0;985.0;25070.0;
69173;2020;416.0;983.0;26170.0;
69173;2021;419.0;1020.0;27830.0;
69174;2014;222.0;608.0;19292.380952381;
69174;2015;220.0;579.5;20175.2380952381;
69174;2016;221.0;583.5;19984.7619047619;
69174;2017;226.0;571.0;20420.0;
69174;2018;231.0;580.0;20800.0;
69174;2019;235.0;587.0;21370.0;
69174;2020;244.0;599.0;21700.0;
69174;2021;247.0;609.0;23270.0;
69175;2014;782.0;2052.5;22754.0;69.0
69175;2015;800.0;2068.5;22808.0;67.0
69175;2016;809.0;2077.5;23364.6666666667;61.0
69175;2017;814.0;2064.0;24160.0;64.0
69175;2018;819.0;2049.0;25060.0;62.0
69175;2019;823.0;2044.0;25250.0;67.0
69175;2020;814.0;2006.0;25820.0;61.0
69175;2021;832.0;2039.0;26350.0;64.0
69176;2014;1593.0;4277.5;24106.0;70.0
69176;2015;1647.0;4415.5;24737.3333333333;69.0
69176;2016;1695.0;4588.0;24973.6666666667;65.0
69176;2017;1695.0;4560.0;25270.0;66.0
69176;2018;1741.0;4666.0;25810.0;64.0
69176;2019;1748.0;4619.0;26020.0;69.0
69176;2020;1748.0;4564.0;26710.0;62.0
69176;2021;1716.0;4460.0;27650.0;65.0
69177;2014;757.0;2054.5;25125.3333333333;73.0
69177;2015;770.0;2067.5;24487.619047619;70.0
69177;2016;770.0;2061.0;24473.5714285714;67.0
69177;2017;772.0;2070.0;25260.0;64.0
69177;2018;798.0;2096.0;26080.0;67.0
69177;2019;812.0;2143.0;26540.0;72.0
69177;2020;822.0;2163.0;27350.0;69.0
69177;2021;826.0;2132.0;28150.0;69.0
69178;2014;288.0;764.0;20715.0;
69178;2015;302.0;779.0;20612.380952381;
69178;2016;297.0;779.0;20480.9523809524;
69178;2017;298.0;767.0;21090.0;
69178;2018;294.0;736.0;21890.0;
69178;2019;297.0;723.0;21410.0;
69178;2020;312.0;743.0;21860.0;
69178;2021;295.0;707.0;22510.0;
69179;2014;669.0;1807.0;25460.0;
69179;2015;692.0;1836.5;24876.0;
69179;2016;1531.0;4126.5;25288.0;67.0
69179;2017;1556.0;4173.0;25750.0;67.0
69179;2018;1555.0;4126.0;26980.0;67.0
69179;2019;1594.0;4221.0;26660.0;71.0
69179;2020;1626.0;4259.0;27620.0;67.0
69179;2021;1613.0;4169.0;27940.0;69.0
69180;2014;100.0;289.5;22180.3333333333;
69180;2015;104.0;292.0;21922.380952381;
69180;2016;105.0;288.0;23332.6666666667;
69180;2017;102.0;274.0;23670.0;
69180;2018;112.0;276.0;23580.0;
69180;2019;110.0;266.0;24720.0;
69180;2020;105.0;246.0;25680.0;
69180;2021;112.0;248.0;25880.0;
69181;2014;75.0;191.0;21869.1666666667;
69181;2015;75.0;201.5;21245.7142857143;
69181;2016;73.0;191.0;23189.0476190476;
69181;2017;76.0;200.0;22140.0;
69181;2018;73.0;193.0;22040.0;
69181;2019;73.0;188.0;22910.0;
69181;2020;77.0;201.0;22810.0;
69181;2021;76.0;195.0;23190.0;
69182;2014;167.0;338.0;18416.1904761905;
69182;2015;163.0;336.0;17968.0;
69182;2016;165.0;351.5;19086.0;
69182;2017;173.0;362.0;18900.0;
69182;2018;175.0;352.0;19720.0;
69182;2019;177.0;348.0;19960.0;
69182;2020;179.0;348.0;20280.0;
69182;2021;179.0;354.0;20380.0;
69183;2014;131.0;298.5;20160.0;
69183;2015;132.0;302.0;19361.3333333333;
69183;2016;139.0;315.0;19120.0;
69183;2017;140.0;309.0;20030.0;
69183;2018;144.0;314.0;19710.0;
69183;2019;146.0;300.0;20140.0;
69183;2020;147.0;310.0;20540.0;
69183;2021;143.0;293.0;20390.0;
69184;2014;391.0;995.0;21826.6666666667;
69184;2015;390.0;1022.5;22168.0;
69184;2016;396.0;1009.5;22354.0;
69184;2017;385.0;981.0;23430.0;
69184;2018;396.0;1001.0;23610.0;
69184;2019;413.0;1023.0;23040.0;
69184;2020;426.0;1030.0;24220.0;
69184;2021;425.0;1022.0;25380.0;
69186;2014;87.0;198.5;20580.0;
69186;2015;91.0;204.5;20290.4761904762;
69186;2016;90.0;207.0;19871.25;
69186;2017;89.0;201.0;21250.0;
69186;2018;81.0;182.0;21940.0;
69186;2019;87.0;186.0;21430.0;
69186;2020;90.0;187.0;23140.0;
69186;2021;92.0;199.0;21850.0;
69187;2014;253.0;653.0;20639.5833333333;
69187;2015;256.0;661.5;19958.5714285714;
69187;2016;259.0;653.0;21390.3333333333;
69187;2017;261.0;659.0;21500.0;
69187;2018;266.0;660.0;22240.0;
69187;2019;261.0;627.0;21750.0;
69187;2020;266.0;657.0;22460.0;
69187;2021;289.0;689.0;23090.0;
69188;2014;303.0;826.0;20597.2222222222;
69188;2015;295.0;808.0;21046.0;
69188;2016;299.0;803.5;21292.0;
69188;2017;295.0;792.0;21720.0;
69188;2018;307.0;805.0;22020.0;
69188;2019;313.0;816.0;21590.0;
69188;2020;317.0;822.0;22510.0;
69188;2021;324.0;818.0;23400.0;
69189;2014;919.0;1886.5;21950.0;
69189;2015;927.0;1883.0;21953.5483870968;
69189;2016;958.0;1910.0;22696.0869565217;
69189;2017;957.0;1911.0;22530.0;
69189;2018;959.0;1878.0;23310.0;
69189;2019;1036.0;1980.0;23410.0;66.0
69189;2020;1058.0;2024.0;23650.0;57.0
69189;2021;1052.0;2017.0;24540.0;61.0
69190;2014;733.0;2029.5;28034.4444444444;79.0
69190;2015;747.0;2058.5;27880.4761904762;76.0
69190;2016;766.0;2092.5;27686.5;72.0
69190;2017;770.0;2093.0;28150.0;72.0
69190;2018;774.0;2006.0;28220.0;72.0
69190;2019;843.0;2170.0;28840.0;78.0
69190;2020;839.0;2157.0;29670.0;73.0
69190;2021;854.0;2177.0;30200.0;75.0
69191;2014;2083.0;5525.5;36562.6666666667;82.0
69191;2015;2111.0;5530.5;36485.2380952381;79.0
69191;2016;2161.0;5606.5;36722.0;77.0
69191;2017;2210.0;5721.0;37330.0;77.0
69191;2018;2177.0;5542.0;38120.0;76.0
69191;2019;2155.0;5445.0;38630.0;79.0
69191;2020;2330.0;5909.0;38970.0;75.0
69191;2021;2320.0;5898.0;40340.0;77.0
69192;2014;52.0;138.0;23854.0;
69192;2015;52.0;136.0;24258.8461538462;
69192;2016;53.0;144.0;24420.3333333333;
69192;2017;54.0;150.0;24170.0;
69192;2018;55.0;152.0;24090.0;
69192;2019;54.0;145.0;23250.0;
69192;2020;54.0;145.0;25060.0;
69192;2021;59.0;147.0;25650.0;
69193;2014;460.0;1293.0;27513.5;
69193;2015;461.0;1298.5;28914.0;
69193;2016;475.0;1323.0;27963.8095238095;
69193;2017;473.0;1311.0;29360.0;
69193;2018;478.0;1298.0;30000.0;
69193;2019;476.0;1292.0;30300.0;
69193;2020;482.0;1304.0;30350.0;
69193;2021;493.0;1310.0;31000.0;
69194;2014;2474.0;6587.5;37125.625;85.0
69194;2015;2522.0;6638.5;37286.6666666667;82.0
69194;2016;2597.0;6783.0;36818.6666666667;80.0
69194;2017;2650.0;6861.0;38160.0;80.0
69194;2018;2685.0;6971.0;40590.0;79.0
69194;2019;2712.0;7050.0;40250.0;82.0
69194;2020;2752.0;7096.0;39470.0;77.0
69194;2021;2765.0;7133.0;42270.0;78.0
69196;2014;247.0;604.0;20078.4615384615;
69196;2015;240.0;585.5;20740.9523809524;
69196;2016;238.0;580.5;21174.2857142857;
69196;2017;226.0;553.0;21650.0;
69196;2018;236.0;565.0;22160.0;
69196;2019;245.0;568.0;21660.0;
69196;2020;248.0;579.0;22700.0;
69196;2021;249.0;570.0;23770.0;
69197;2014;814.0;2167.5;21302.8;62.0
69197;2015;815.0;2170.0;21627.3333333333;60.0
69197;2016;829.0;2199.5;22408.6666666667;55.0
69197;2017;822.0;2169.0;22790.0;55.0
69197;2018;828.0;2151.0;23580.0;55.0
69197;2019;838.0;2167.0;23500.0;61.0
69197;2020;842.0;2150.0;24040.0;53.0
69197;2021;871.0;2201.0;25040.0;58.0
69198;2014;287.0;713.0;23222.8571428571;
69198;2015;288.0;708.0;22828.75;
69198;2016;294.0;727.5;23996.0;
69198;2017;288.0;729.0;24320.0;
69198;2018;294.0;726.0;24410.0;
69198;2019;291.0;711.0;25670.0;
69198;2020;291.0;714.0;26020.0;
69198;2021;294.0;719.0;25860.0;
69199;2014;6830.0;17831.0;15337.3333333333;40.0
69199;2015;6918.0;18230.5;15318.0;36.0
69199;2016;6753.0;17669.5;15375.3333333333;33.0
69199;2017;6667.0;17463.0;15600.0;33.0
69199;2018;6657.0;17468.0;16020.0;33.0
69199;2019;6863.0;17861.0;16080.0;40.0
69199;2020;6814.0;17604.0;16640.0;32.0
69199;2021;6639.0;16898.0;16880.0;35.0
69200;2014;615.0;1561.5;21828.0952380952;
69200;2015;613.0;1548.0;22100.6666666667;
69200;2016;616.0;1552.0;22416.7857142857;
69200;2017;625.0;1582.0;22760.0;
69200;2018;630.0;1562.0;23220.0;
69200;2019;640.0;1571.0;22930.0;
69200;2020;659.0;1589.0;23510.0;
69200;2021;669.0;1598.0;24220.0;
69201;2014;649.0;1278.0;18770.0;
69201;2015;635.0;1256.5;19363.0;
69201;2016;649.0;1273.0;19335.0;
69201;2017;621.0;1244.0;19120.0;
69201;2018;600.0;1187.0;19960.0;
69201;2019;592.0;1178.0;20320.0;
69201;2020;596.0;1179.0;20430.0;
69201;2021;591.0;1173.0;20920.0;
69202;2014;9279.0;21729.5;25728.0;74.0
69202;2015;9297.0;21762.5;25894.0;71.0
69202;2016;9400.0;21939.0;26202.2222222222;69.0
69202;2017;9479.0;22017.0;26450.0;68.0
69202;2018;9432.0;21789.0;27160.0;68.0
69202;2019;9613.0;22114.0;27370.0;72.0
69202;2020;9712.0;22093.0;27770.0;66.0
69202;2021;9650.0;21747.0;28780.0;67.0
69203;2014;415.0;1027.0;20891.6666666667;
69203;2015;408.0;995.0;21102.0;
69203;2016;404.0;961.0;21937.0;
69203;2017;403.0;977.0;22100.0;
69203;2018;393.0;945.0;22270.0;
69203;2019;396.0;926.0;22470.0;
69203;2020;398.0;928.0;22820.0;
69203;2021;391.0;901.0;23380.0;
69204;2014;8548.0;20933.0;24071.4285714286;71.0
69204;2015;8541.0;20863.5;24425.2173913043;69.0
69204;2016;8572.0;20839.0;24695.2173913043;65.0
69204;2017;8600.0;20777.0;25060.0;65.0
69204;2018;8651.0;20859.0;25660.0;64.0
69204;2019;8857.0;21294.0;25710.0;69.0
69204;2020;8930.0;21455.0;26240.0;63.0
69204;2021;8896.0;21267.0;26810.0;65.0
69205;2014;1899.0;4924.5;27356.6666666667;77.0
69205;2015;1905.0;4930.5;27825.3333333333;76.0
69205;2016;1907.0;4910.0;27953.3333333333;73.0
69205;2017;1913.0;4944.0;28380.0;74.0
69205;2018;1941.0;4984.0;29330.0;72.0
69205;2019;2012.0;5182.0;29280.0;76.0
69205;2020;2075.0;5363.0;29410.0;68.0
69205;2021;2082.0;5319.0;30290.0;70.0
69206;2014;1698.0;4312.0;21791.0;65.0
69206;2015;1702.0;4300.5;22447.0;62.0
69206;2016;1718.0;4308.0;22666.0;58.0
69206;2017;1703.0;4263.0;23010.0;59.0
69206;2018;1728.0;4276.0;23910.0;58.0
69206;2019;1738.0;4291.0;24160.0;65.0
69206;2020;1765.0;4293.0;24600.0;58.0
69206;2021;1851.0;4436.0;25200.0;60.0
69207;2014;1183.0;3032.5;22846.1904761905;66.0
69207;2015;1207.0;3075.5;23739.0;63.0
69207;2016;1189.0;3031.0;24030.4347826087;61.0
69207;2017;1187.0;2993.0;24630.0;61.0
69207;2018;1197.0;2972.0;25500.0;61.0
69207;2019;1159.0;2857.0;25920.0;66.0
69207;2020;1178.0;2895.0;26210.0;59.0
69207;2021;1206.0;2983.0;27110.0;61.0
69208;2014;805.0;2252.0;26402.8571428571;75.0
69208;2015;814.0;2287.5;26320.0;72.0
69208;2016;812.0;2252.0;26736.0;68.0
69208;2017;818.0;2242.0;26550.0;70.0
69208;2018;826.0;2245.0;27190.0;71.0
69208;2019;826.0;2214.0;27850.0;75.0
69208;2020;851.0;2250.0;28090.0;67.0
69208;2021;861.0;2298.0;28890.0;72.0
69209;2014;244.0;510.5;19118.4;
69209;2015;248.0;522.5;19271.9230769231;
69209;2016;251.0;517.0;20336.6666666667;
69209;2017;253.0;513.0;20550.0;
69209;2018;251.0;502.0;21270.0;
69209;2019;258.0;512.0;21810.0;
69209;2020;254.0;491.0;21700.0;
69209;2021;253.0;495.0;22390.0;
69212;2014;158.0;418.0;25098.0;
69212;2015;152.0;408.0;25819.0476190476;
69212;2016;182.0;467.0;25874.3333333333;
69212;2017;184.0;482.0;26500.0;
69212;2018;183.0;473.0;28190.0;
69212;2019;186.0;462.0;28580.0;
69212;2020;190.0;467.0;28800.0;
69212;2021;197.0;490.0;30230.0;
69214;2014;445.0;1187.0;20424.7619047619;
69214;2015;456.0;1217.0;20599.3333333333;
69214;2016;456.0;1200.5;20324.7826086956;
69214;2017;451.0;1174.0;21220.0;
69214;2018;464.0;1199.0;21330.0;
69214;2019;470.0;1181.0;21470.0;
69214;2020;463.0;1178.0;22260.0;
69214;2021;468.0;1179.0;23570.0;
69215;2014;320.0;838.0;23751.0714285714;
69215;2015;321.0;836.0;23730.3333333333;
69215;2016;336.0;863.0;23712.7777777778;
69215;2017;345.0;874.0;25200.0;
69215;2018;343.0;881.0;26550.0;
69215;2019;352.0;882.0;26690.0;
69215;2020;353.0;870.0;27510.0;
69215;2021;362.0;901.0;27530.0;
69216;2014;241.0;574.0;20438.0;
69216;2015;238.0;562.0;20899.0;
69216;2016;239.0;561.5;21664.6666666667;
69216;2017;242.0;569.0;21720.0;
69216;2018;239.0;546.0;22180.0;
69216;2019;235.0;545.0;22530.0;
69216;2020;244.0;591.0;22310.0;
69216;2021;249.0;616.0;23150.0;
69217;2014;316.0;789.0;20552.3076923077;
69217;2015;316.0;774.0;19988.3333333333;
69217;2016;319.0;760.0;20550.0;
69217;2017;316.0;738.0;20270.0;
69217;2018;327.0;769.0;21400.0;
69217;2019;338.0;773.0;22020.0;
69217;2020;339.0;772.0;22980.0;
69217;2021;341.0;769.0;23590.0;
69218;2014;388.0;1004.5;20668.3333333333;
69218;2015;386.0;986.0;21921.6666666667;
69218;2016;405.0;1034.0;22620.0;
69218;2017;416.0;1044.0;22480.0;
69218;2018;408.0;1029.0;23680.0;
69218;2019;413.0;1035.0;22910.0;
69218;2020;420.0;1034.0;23440.0;
69218;2021;436.0;1056.0;24660.0;
69219;2014;816.0;2161.0;26197.5;76.0
69219;2015;853.0;2259.0;26319.0804597701;74.0
69219;2016;859.0;2249.0;26744.0;70.0
69219;2017;862.0;2242.0;26470.0;71.0
69219;2018;856.0;2219.0;27160.0;70.0
69219;2019;868.0;2233.0;27710.0;73.0
69219;2020;886.0;2249.0;28170.0;69.0
69219;2021;879.0;2179.0;29190.0;69.0
69220;2014;751.0;1708.5;21108.8888888889;
69220;2015;750.0;1678.5;21017.0;
69220;2016;769.0;1704.5;20781.0714285714;
69220;2017;766.0;1720.0;21960.0;
69220;2018;758.0;1667.0;22310.0;
69220;2019;775.0;1706.0;22700.0;
69220;2020;810.0;1759.0;23190.0;
69220;2021;838.0;1789.0;24060.0;
69225;2014;212.0;537.5;21743.8461538462;
69225;2015;216.0;543.0;21725.0;
69225;2016;215.0;533.0;21968.6666666667;
69225;2017;220.0;545.0;22690.0;
69225;2018;220.0;540.0;22820.0;
69225;2019;222.0;546.0;23090.0;
69225;2020;222.0;552.0;23940.0;
69225;2021;224.0;548.0;24570.0;
69227;2014;1540.0;3810.0;21165.8333333333;56.0
69227;2015;1543.0;3790.0;21437.0833333333;56.0
69227;2016;1542.0;3704.5;21504.6666666667;47.0
69227;2017;1606.0;3858.0;22050.0;49.0
69227;2018;1583.0;3761.0;22820.0;50.0
69227;2019;1630.0;3807.0;22930.0;57.0
69227;2020;1607.0;3776.0;23530.0;50.0
69227;2021;1585.0;3691.0;24790.0;54.0
69228;2014;875.0;2252.5;22194.2857142857;65.0
69228;2015;897.0;2294.0;22852.0833333333;63.0
69228;2016;1599.0;4138.5;23668.6666666667;58.0
69228;2017;1615.0;4132.0;23790.0;61.0
69228;2018;1620.0;4118.0;24580.0;59.0
69228;2019;1668.0;4201.0;24890.0;64.0
69228;2020;1713.0;4303.0;25070.0;57.0
69228;2021;1737.0;4319.0;25960.0;61.0
69229;2014;311.0;781.0;20838.0;
69229;2015;318.0;785.0;20402.0;
69229;2016;323.0;779.0;20794.7083333333;
69229;2017;319.0;768.0;21600.0;
69229;2018;322.0;771.0;21460.0;
69229;2019;315.0;747.0;21880.0;
69229;2020;323.0;763.0;22630.0;
69229;2021;316.0;758.0;22220.0;
69230;2014;114.0;306.0;20319.3333333333;
69230;2015;121.0;314.0;21257.9166666667;
69230;2016;126.0;333.0;20520.6666666667;
69230;2017;127.0;333.0;21770.0;
69230;2018;126.0;329.0;21060.0;
69230;2019;128.0;341.0;21880.0;
69230;2020;128.0;328.0;23920.0;
69230;2021;128.0;330.0;24300.0;
69231;2014;1045.0;2733.5;23767.3333333333;69.0
69231;2015;1054.0;2751.5;23945.7142857143;68.0
69231;2016;1051.0;2739.5;24446.6666666667;64.0
69231;2017;1066.0;2722.0;25010.0;64.0
69231;2018;1059.0;2688.0;25680.0;64.0
69231;2019;1094.0;2746.0;25870.0;71.0
69231;2020;1110.0;2758.0;26250.0;63.0
69231;2021;1119.0;2713.0;26870.0;67.0
69233;2014;469.0;1213.0;28194.6666666667;
69233;2015;475.0;1242.5;30161.6;
69233;2016;466.0;1185.0;30422.6666666667;
69233;2017;467.0;1209.0;32770.0;
69233;2018;469.0;1201.0;32170.0;
69233;2019;474.0;1217.0;32220.0;
69233;2020;477.0;1223.0;33340.0;
69233;2021;462.0;1209.0;35130.0;
69234;2014;608.0;1563.5;22059.3333333333;
69234;2015;620.0;1598.0;22929.2307692308;
69234;2016;629.0;1615.0;23356.6666666667;
69234;2017;621.0;1568.0;23820.0;
69234;2018;643.0;1628.0;24500.0;
69234;2019;656.0;1702.0;24800.0;
69234;2020;679.0;1733.0;25030.0;
69234;2021;688.0;1753.0;26410.0;
69235;2014;798.0;1854.0;21993.2857142857;
69235;2015;804.0;1855.5;22590.0;
69235;2016;808.0;1861.5;22821.0;
69235;2017;824.0;1888.0;23110.0;
69235;2018;846.0;1956.0;23260.0;
69235;2019;867.0;1943.0;23260.0;
69235;2020;867.0;1948.0;24040.0;
69235;2021;849.0;1916.0;24390.0;
69236;2014;222.0;576.5;21175.0;
69236;2015;229.0;576.5;21982.380952381;
69236;2016;229.0;599.5;22093.3333333333;
69236;2017;227.0;588.0;21930.0;
69236;2018;225.0;580.0;23400.0;
69236;2019;232.0;579.0;23250.0;
69236;2020;232.0;575.0;22970.0;
69236;2021;227.0;561.0;24150.0;
69238;2014;1562.0;3535.0;19268.4285714286;49.0
69238;2015;1608.0;3537.5;19259.3333333333;45.0
69238;2016;1626.0;3546.5;19469.0;41.0
69238;2017;1642.0;3589.0;19710.0;41.0
69238;2018;1681.0;3656.0;20270.0;41.0
69238;2019;1720.0;3683.0;20240.0;46.0
69238;2020;1710.0;3668.0;20820.0;39.0
69238;2021;1678.0;3593.0;21800.0;43.0
69239;2014;469.0;1211.5;21844.0;
69239;2015;463.0;1215.5;21993.3333333333;
69239;2016;471.0;1200.5;22560.9523809524;
69239;2017;477.0;1208.0;22770.0;
69239;2018;476.0;1168.0;23420.0;
69239;2019;473.0;1172.0;24030.0;
69239;2020;477.0;1184.0;24260.0;
69239;2021;487.0;1194.0;25940.0;
69240;2014;289.0;643.5;19137.7777777778;
69240;2015;294.0;646.0;19583.0434782609;
69240;2016;293.0;622.5;19767.2222222222;
69240;2017;291.0;623.0;19960.0;
69240;2018;296.0;612.0;21140.0;
69240;2019;303.0;618.0;20510.0;
69240;2020;295.0;608.0;20930.0;
69240;2021;303.0;617.0;21280.0;
69241;2014;931.0;2481.0;25190.0;75.0
69241;2015;951.0;2543.0;25494.7619047619;71.0
69241;2016;949.0;2512.0;25645.2380952381;70.0
69241;2017;965.0;2533.0;26190.0;69.0
69241;2018;987.0;2555.0;27450.0;69.0
69241;2019;999.0;2566.0;27490.0;73.0
69241;2020;1006.0;2587.0;28260.0;68.0
69241;2021;1024.0;2608.0;28720.0;70.0
69242;2014;338.0;982.5;21125.8823529412;
69242;2015;338.0;985.5;21170.6666666667;
69242;2016;333.0;942.0;21376.1538461538;
69242;2017;328.0;904.0;22320.0;
69242;2018;334.0;915.0;23240.0;
69242;2019;342.0;923.0;23460.0;
69242;2020;338.0;907.0;24010.0;
69242;2021;355.0;928.0;23880.0;
69243;2014;4638.0;10508.5;17307.3913043478;44.0
69243;2015;4600.0;10319.5;17538.6666666667;41.0
69243;2016;4520.0;10087.0;17587.5;37.0
69243;2017;4603.0;10191.0;18010.0;37.0
69243;2018;4597.0;10161.0;18500.0;37.0
69243;2019;4708.0;10360.0;18640.0;44.0
69243;2020;4694.0;10183.0;19120.0;36.0
69243;2021;4651.0;9956.0;19730.0;40.0
69244;2014;9435.0;21036.0;25317.3333333333;73.0
69244;2015;9564.0;21263.0;25635.4222222222;71.0
69244;2016;9742.0;21447.0;25807.4074074074;68.0
69244;2017;9559.0;20949.0;26300.0;69.0
69244;2018;9425.0;20525.0;27130.0;68.0
69244;2019;10028.0;21760.0;27540.0;74.0
69244;2020;9991.0;21450.0;27980.0;68.0
69244;2021;9944.0;21170.0;29010.0;69.0
69245;2014;280.0;687.0;23020.0;
69245;2015;277.0;705.0;23610.2564102564;
69245;2016;281.0;704.5;23877.5;
69245;2017;285.0;704.0;24710.0;
69245;2018;284.0;707.0;25040.0;
69245;2019;280.0;695.0;25060.0;
69245;2020;294.0;747.0;25850.0;
69245;2021;304.0;756.0;25830.0;
69246;2014;439.0;1156.5;24291.5;
69246;2015;458.0;1207.5;24998.0952380952;
69246;2016;476.0;1228.0;25525.3333333333;
69246;2017;483.0;1246.0;25500.0;
69246;2018;491.0;1251.0;26490.0;
69246;2019;501.0;1271.0;27180.0;
69246;2020;513.0;1318.0;26750.0;
69246;2021;505.0;1304.0;27890.0;
69248;2014;2520.0;5821.0;18781.9047619048;52.0
69248;2015;2468.0;5656.0;19090.3571428571;48.0
69248;2016;2447.0;5596.0;19273.5;42.0
69248;2017;2429.0;5513.0;19560.0;43.0
69248;2018;2424.0;5446.0;20200.0;43.0
69248;2019;2417.0;5450.0;20280.0;47.0
69248;2020;2465.0;5440.0;20490.0;42.0
69248;2021;2463.0;5381.0;21160.0;44.0
69249;2014;1156.0;3043.0;22536.4;66.0
69249;2015;1196.0;3137.5;23191.0;66.0
69249;2016;1179.0;3033.5;23540.6666666667;62.0
69249;2017;1161.0;2907.0;23860.0;62.0
69249;2018;1202.0;2993.0;24280.0;61.0
69249;2019;1258.0;3081.0;24790.0;67.0
69249;2020;1295.0;3167.0;25260.0;61.0
69249;2021;1322.0;3220.0;26100.0;63.0
69250;2014;1685.0;4150.5;29678.0;79.0
69250;2015;1714.0;4261.5;29652.0;76.0
69250;2016;1733.0;4301.5;30426.6666666667;74.0
69250;2017;1741.0;4296.0;31290.0;74.0
69250;2018;1774.0;4382.0;31840.0;74.0
69250;2019;1843.0;4568.0;31850.0;77.0
69250;2020;1856.0;4585.0;32340.0;74.0
69250;2021;1861.0;4576.0;33530.0;75.0
69252;2014;257.0;706.5;22786.4;
69252;2015;256.0;696.5;23310.5;
69252;2016;268.0;729.0;23197.6923076923;
69252;2017;263.0;717.0;23460.0;
69252;2018;273.0;737.0;24340.0;
69252;2019;277.0;729.0;24320.0;
69252;2020;274.0;714.0;25510.0;
69252;2021;276.0;714.0;25940.0;
69253;2014;232.0;630.5;23923.4782608696;
69253;2015;236.0;644.5;24400.0;
69253;2016;234.0;631.5;25748.4;
69253;2017;229.0;625.0;25500.0;
69253;2018;236.0;631.0;26930.0;
69253;2019;241.0;637.0;26510.0;
69253;2020;246.0;632.0;26230.0;
69253;2021;246.0;648.0;27690.0;
69254;2014;343.0;866.5;18429.0;
69254;2015;346.0;881.5;18520.9523809524;
69254;2016;346.0;880.5;19364.5;
69254;2017;349.0;880.0;19730.0;
69254;2018;344.0;863.0;20980.0;
69254;2019;356.0;894.0;21320.0;
69254;2020;363.0;918.0;21740.0;
69254;2021;376.0;936.0;22710.0;
69255;2014;2077.0;5388.5;24438.5714285714;70.0
69255;2015;2091.0;5427.0;24694.2105263158;67.0
69255;2016;2119.0;5362.0;24903.7;63.0
69255;2017;2221.0;5639.0;25050.0;65.0
69255;2018;2272.0;5750.0;25640.0;65.0
69255;2019;2316.0;5850.0;25900.0;69.0
69255;2020;2328.0;5909.0;26250.0;63.0
69255;2021;2336.0;5907.0;26950.0;64.0
69256;2014;16129.0;45387.5;15015.0;37.0
69256;2015;16306.0;45605.0;15006.3055555556;35.0
69256;2016;16369.0;45403.5;15208.0;32.0
69256;2017;16506.0;45305.0;15520.0;32.0
69256;2018;16610.0;45447.0;15930.0;33.0
69256;2019;17429.0;47228.0;16130.0;41.0
69256;2020;17487.0;46431.0;16770.0;35.0
69256;2021;17520.0;46087.0;17180.0;37.0
69257;2014;400.0;1059.0;21173.6;
69257;2015;409.0;1084.0;22060.0;
69257;2016;414.0;1096.5;22153.4782608696;
69257;2017;421.0;1124.0;22850.0;
69257;2018;419.0;1104.0;23400.0;
69257;2019;390.0;983.0;22730.0;
69257;2020;404.0;981.0;23200.0;
69257;2021;412.0;989.0;24940.0;
69258;2014;131.0;315.0;20654.4;
69258;2015;134.0;323.0;20270.4761904762;
69258;2016;139.0;346.0;19127.3333333333;
69258;2017;129.0;311.0;20400.0;
69258;2018;131.0;310.0;22220.0;
69258;2019;135.0;300.0;23030.0;
69258;2020;131.0;285.0;23080.0;
69258;2021;136.0;293.0;23900.0;
69259;2014;23570.0;61439.5;15636.0;44.0
69259;2015;24112.0;62795.5;15686.6666666667;41.0
69259;2016;24199.0;62368.5;15725.0;38.0
69259;2017;24295.0;62747.0;15920.0;37.0
69259;2018;24495.0;63227.0;16220.0;37.0
69259;2019;25329.0;64841.0;16360.0;44.0
69259;2020;25263.0;63882.0;16850.0;36.0
69259;2021;25157.0;62836.0;17140.0;38.0
69260;2014;1626.0;4390.5;24635.2;69.0
69260;2015;1710.0;4613.0;24465.45;66.0
69260;2016;1797.0;4741.0;24636.6666666667;64.0
