code_departement;libelle_departement;code_commune;libelle_commune;annee_election;tour;inscrits;abstentions;votants;blancs;nuls;blancs_et_nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_blancs_et_nuls_ins;pct_blancs_et_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;numero_panneau;sexe;nom;prenom;voix;pct_voix_ins;pct_voix_exprimes;nuance;source_dataset;date_refresh
69;RHONE;182;Saint-Bonnet-des-Bruyères;2012;2;333;71;262;18;0;18;244;21.32;78.68;5.41;6.87;0.0;0.0;5.41;6.87;73.27;93.13;2;M;SARKOZY;Nicolas;194;58.26;79.51;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;183;Saint-Bonnet-le-Troncy;2012;2;257;44;213;11;0;11;202;17.12;82.88;4.28;5.16;0.0;0.0;4.28;5.16;78.6;94.84;1;M;HOLLANDE;François;54;21.01;26.73;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;183;Saint-Bonnet-le-Troncy;2012;2;257;44;213;11;0;11;202;17.12;82.88;4.28;5.16;0.0;0.0;4.28;5.16;78.6;94.84;2;M;SARKOZY;Nicolas;148;57.59;73.27;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;184;Sainte-Catherine;2012;2;661;91;570;30;0;30;540;13.77;86.23;4.54;5.26;0.0;0.0;4.54;5.26;81.69;94.74;1;M;HOLLANDE;François;210;31.77;38.89;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;184;Sainte-Catherine;2012;2;661;91;570;30;0;30;540;13.77;86.23;4.54;5.26;0.0;0.0;4.54;5.26;81.69;94.74;2;M;SARKOZY;Nicolas;330;49.92;61.11;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;185;Saint-Christophe;2012;2;193;36;157;7;0;7;150;18.65;81.35;3.63;4.46;0.0;0.0;3.63;4.46;77.72;95.54;1;M;HOLLANDE;François;51;26.42;34.0;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;185;Saint-Christophe;2012;2;193;36;157;7;0;7;150;18.65;81.35;3.63;4.46;0.0;0.0;3.63;4.46;77.72;95.54;2;M;SARKOZY;Nicolas;99;51.3;66.0;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;186;Saint-Clément-de-Vers;2012;2;200;45;155;5;0;5;150;22.5;77.5;2.5;3.23;0.0;0.0;2.5;3.23;75.0;96.77;1;M;HOLLANDE;François;51;25.5;34.0;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;186;Saint-Clément-de-Vers;2012;2;200;45;155;5;0;5;150;22.5;77.5;2.5;3.23;0.0;0.0;2.5;3.23;75.0;96.77;2;M;SARKOZY;Nicolas;99;49.5;66.0;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;187;Saint-Clément-les-Places;2012;2;434;50;384;25;0;25;359;11.52;88.48;5.76;6.51;0.0;0.0;5.76;6.51;82.72;93.49;1;M;HOLLANDE;François;148;34.1;41.23;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;187;Saint-Clément-les-Places;2012;2;434;50;384;25;0;25;359;11.52;88.48;5.76;6.51;0.0;0.0;5.76;6.51;82.72;93.49;2;M;SARKOZY;Nicolas;211;48.62;58.77;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;188;Saint-Clément-sous-Valsonne;2012;2;455;47;408;20;0;20;388;10.33;89.67;4.4;4.9;0.0;0.0;4.4;4.9;85.27;95.1;1;M;HOLLANDE;François;144;31.65;37.11;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;188;Saint-Clément-sous-Valsonne;2012;2;455;47;408;20;0;20;388;10.33;89.67;4.4;4.9;0.0;0.0;4.4;4.9;85.27;95.1;2;M;SARKOZY;Nicolas;244;53.63;62.89;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;189;Sainte-Colombe;2012;2;1334;256;1078;66;0;66;1012;19.19;80.81;4.95;6.12;0.0;0.0;4.95;6.12;75.86;93.88;1;M;HOLLANDE;François;454;34.03;44.86;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;189;Sainte-Colombe;2012;2;1334;256;1078;66;0;66;1012;19.19;80.81;4.95;6.12;0.0;0.0;4.95;6.12;75.86;93.88;2;M;SARKOZY;Nicolas;558;41.83;55.14;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;019;Belleville;2012;2;4515;961;3554;195;0;195;3359;21.28;78.72;4.32;5.49;0.0;0.0;4.32;5.49;74.4;94.51;1;M;HOLLANDE;François;1484;32.87;44.18;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;019;Belleville;2012;2;4515;961;3554;195;0;195;3359;21.28;78.72;4.32;5.49;0.0;0.0;4.32;5.49;74.4;94.51;2;M;SARKOZY;Nicolas;1875;41.53;55.82;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;190;Sainte-Consorce;2012;2;1512;217;1295;56;0;56;1239;14.35;85.65;3.7;4.32;0.0;0.0;3.7;4.32;81.94;95.68;1;M;HOLLANDE;François;485;32.08;39.14;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;190;Sainte-Consorce;2012;2;1512;217;1295;56;0;56;1239;14.35;85.65;3.7;4.32;0.0;0.0;3.7;4.32;81.94;95.68;2;M;SARKOZY;Nicolas;754;49.87;60.86;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;191;Saint-Cyr-au-Mont-d'Or;2012;2;4251;565;3686;127;0;127;3559;13.29;86.71;2.99;3.45;0.0;0.0;2.99;3.45;83.72;96.55;1;M;HOLLANDE;François;939;22.09;26.38;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;191;Saint-Cyr-au-Mont-d'Or;2012;2;4251;565;3686;127;0;127;3559;13.29;86.71;2.99;3.45;0.0;0.0;2.99;3.45;83.72;96.55;2;M;SARKOZY;Nicolas;2620;61.63;73.62;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;192;Saint-Cyr-le-Chatoux;2012;2;97;9;88;7;0;7;81;9.28;90.72;7.22;7.95;0.0;0.0;7.22;7.95;83.51;92.05;1;M;HOLLANDE;François;38;39.18;46.91;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;192;Saint-Cyr-le-Chatoux;2012;2;97;9;88;7;0;7;81;9.28;90.72;7.22;7.95;0.0;0.0;7.22;7.95;83.51;92.05;2;M;SARKOZY;Nicolas;43;44.33;53.09;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;193;Saint-Cyr-sur-le-Rhône;2012;2;947;106;841;51;0;51;790;11.19;88.81;5.39;6.06;0.0;0.0;5.39;6.06;83.42;93.94;1;M;HOLLANDE;François;317;33.47;40.13;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;193;Saint-Cyr-sur-le-Rhône;2012;2;947;106;841;51;0;51;790;11.19;88.81;5.39;6.06;0.0;0.0;5.39;6.06;83.42;93.94;2;M;SARKOZY;Nicolas;473;49.95;59.87;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;194;Saint-Didier-au-Mont-d'Or;2012;2;5081;592;4489;131;0;131;4358;11.65;88.35;2.58;2.92;0.0;0.0;2.58;2.92;85.77;97.08;1;M;HOLLANDE;François;1071;21.08;24.58;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;194;Saint-Didier-au-Mont-d'Or;2012;2;5081;592;4489;131;0;131;4358;11.65;88.35;2.58;2.92;0.0;0.0;2.58;2.92;85.77;97.08;2;M;SARKOZY;Nicolas;3287;64.69;75.42;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;195;Saint-Didier-sous-Riverie;2012;2;899;91;808;42;0;42;766;10.12;89.88;4.67;5.2;0.0;0.0;4.67;5.2;85.21;94.8;1;M;HOLLANDE;François;283;31.48;36.95;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;195;Saint-Didier-sous-Riverie;2012;2;899;91;808;42;0;42;766;10.12;89.88;4.67;5.2;0.0;0.0;4.67;5.2;85.21;94.8;2;M;SARKOZY;Nicolas;483;53.73;63.05;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;196;Saint-Didier-sur-Beaujeu;2012;2;421;59;362;20;0;20;342;14.01;85.99;4.75;5.52;0.0;0.0;4.75;5.52;81.24;94.48;1;M;HOLLANDE;François;114;27.08;33.33;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;196;Saint-Didier-sur-Beaujeu;2012;2;421;59;362;20;0;20;342;14.01;85.99;4.75;5.52;0.0;0.0;4.75;5.52;81.24;94.48;2;M;SARKOZY;Nicolas;228;54.16;66.67;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;197;Saint-Etienne-des-Oullières;2012;2;1415;235;1180;68;0;68;1112;16.61;83.39;4.81;5.76;0.0;0.0;4.81;5.76;78.59;94.24;1;M;HOLLANDE;François;344;24.31;30.94;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;197;Saint-Etienne-des-Oullières;2012;2;1415;235;1180;68;0;68;1112;16.61;83.39;4.81;5.76;0.0;0.0;4.81;5.76;78.59;94.24;2;M;SARKOZY;Nicolas;768;54.28;69.06;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;198;Saint-Etienne-la-Varenne;2012;2;538;60;478;25;0;25;453;11.15;88.85;4.65;5.23;0.0;0.0;4.65;5.23;84.2;94.77;1;M;HOLLANDE;François;134;24.91;29.58;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;198;Saint-Etienne-la-Varenne;2012;2;538;60;478;25;0;25;453;11.15;88.85;4.65;5.23;0.0;0.0;4.65;5.23;84.2;94.77;2;M;SARKOZY;Nicolas;319;59.29;70.42;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;199;Saint-Fons;2012;2;7862;2061;5801;269;0;269;5532;26.21;73.79;3.42;4.64;0.0;0.0;3.42;4.64;70.36;95.36;1;M;HOLLANDE;François;3760;47.82;67.97;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;199;Saint-Fons;2012;2;7862;2061;5801;269;0;269;5532;26.21;73.79;3.42;4.64;0.0;0.0;3.42;4.64;70.36;95.36;2;M;SARKOZY;Nicolas;1772;22.54;32.03;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;002;Aigueperse;2012;2;224;43;181;19;0;19;162;19.2;80.8;8.48;10.5;0.0;0.0;8.48;10.5;72.32;89.5;1;M;HOLLANDE;François;33;14.73;20.37;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;002;Aigueperse;2012;2;224;43;181;19;0;19;162;19.2;80.8;8.48;10.5;0.0;0.0;8.48;10.5;72.32;89.5;2;M;SARKOZY;Nicolas;129;57.59;79.63;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;020;Belmont-d'Azergues;2012;2;463;51;412;31;0;31;381;11.02;88.98;6.7;7.52;0.0;0.0;6.7;7.52;82.29;92.48;1;M;HOLLANDE;François;192;41.47;50.39;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;020;Belmont-d'Azergues;2012;2;463;51;412;31;0;31;381;11.02;88.98;6.7;7.52;0.0;0.0;6.7;7.52;82.29;92.48;2;M;SARKOZY;Nicolas;189;40.82;49.61;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;200;Saint-Forgeux;2012;2;1168;156;1012;57;0;57;955;13.36;86.64;4.88;5.63;0.0;0.0;4.88;5.63;81.76;94.37;1;M;HOLLANDE;François;278;23.8;29.11;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;200;Saint-Forgeux;2012;2;1168;156;1012;57;0;57;955;13.36;86.64;4.88;5.63;0.0;0.0;4.88;5.63;81.76;94.37;2;M;SARKOZY;Nicolas;677;57.96;70.89;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;201;Sainte-Foy-l'Argentière;2012;2;876;152;724;42;0;42;682;17.35;82.65;4.79;5.8;0.0;0.0;4.79;5.8;77.85;94.2;1;M;HOLLANDE;François;296;33.79;43.4;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;201;Sainte-Foy-l'Argentière;2012;2;876;152;724;42;0;42;682;17.35;82.65;4.79;5.8;0.0;0.0;4.79;5.8;77.85;94.2;2;M;SARKOZY;Nicolas;386;44.06;56.6;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;202;Sainte-Foy-lès-Lyon;2012;2;15295;2247;13048;513;0;513;12535;14.69;85.31;3.35;3.93;0.0;0.0;3.35;3.93;81.95;96.07;1;M;HOLLANDE;François;5016;32.8;40.02;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;202;Sainte-Foy-lès-Lyon;2012;2;15295;2247;13048;513;0;513;12535;14.69;85.31;3.35;3.93;0.0;0.0;3.35;3.93;81.95;96.07;2;M;SARKOZY;Nicolas;7519;49.16;59.98;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;203;Saint-Genis-l'Argentière;2012;2;750;108;642;48;0;48;594;14.4;85.6;6.4;7.48;0.0;0.0;6.4;7.48;79.2;92.52;1;M;HOLLANDE;François;277;36.93;46.63;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;203;Saint-Genis-l'Argentière;2012;2;750;108;642;48;0;48;594;14.4;85.6;6.4;7.48;0.0;0.0;6.4;7.48;79.2;92.52;2;M;SARKOZY;Nicolas;317;42.27;53.37;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;204;Saint-Genis-Laval;2012;2;15222;3316;11906;520;0;520;11386;21.78;78.22;3.42;4.37;0.0;0.0;3.42;4.37;74.8;95.63;1;M;HOLLANDE;François;5195;34.13;45.63;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;204;Saint-Genis-Laval;2012;2;15222;3316;11906;520;0;520;11386;21.78;78.22;3.42;4.37;0.0;0.0;3.42;4.37;74.8;95.63;2;M;SARKOZY;Nicolas;6191;40.67;54.37;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;205;Saint-Genis-les-Ollières;2012;2;3720;599;3121;142;0;142;2979;16.1;83.9;3.82;4.55;0.0;0.0;3.82;4.55;80.08;95.45;1;M;HOLLANDE;François;1345;36.16;45.15;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;205;Saint-Genis-les-Ollières;2012;2;3720;599;3121;142;0;142;2979;16.1;83.9;3.82;4.55;0.0;0.0;3.82;4.55;80.08;95.45;2;M;SARKOZY;Nicolas;1634;43.92;54.85;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;206;Saint-Georges-de-Reneins;2012;2;3151;737;2414;126;0;126;2288;23.39;76.61;4.0;5.22;0.0;0.0;4.0;5.22;72.61;94.78;1;M;HOLLANDE;François;707;22.44;30.9;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;206;Saint-Georges-de-Reneins;2012;2;3151;737;2414;126;0;126;2288;23.39;76.61;4.0;5.22;0.0;0.0;4.0;5.22;72.61;94.78;2;M;SARKOZY;Nicolas;1581;50.17;69.1;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;207;Saint-Germain-au-Mont-d'Or;2012;2;1935;317;1618;82;0;82;1536;16.38;83.62;4.24;5.07;0.0;0.0;4.24;5.07;79.38;94.93;1;M;HOLLANDE;François;771;39.84;50.2;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;207;Saint-Germain-au-Mont-d'Or;2012;2;1935;317;1618;82;0;82;1536;16.38;83.62;4.24;5.07;0.0;0.0;4.24;5.07;79.38;94.93;2;M;SARKOZY;Nicolas;765;39.53;49.8;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;208;Saint-Germain-sur-l'Arbresle;2012;2;1043;108;935;66;0;66;869;10.35;89.65;6.33;7.06;0.0;0.0;6.33;7.06;83.32;92.94;1;M;HOLLANDE;François;361;34.61;41.54;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;208;Saint-Germain-sur-l'Arbresle;2012;2;1043;108;935;66;0;66;869;10.35;89.65;6.33;7.06;0.0;0.0;6.33;7.06;83.32;92.94;2;M;SARKOZY;Nicolas;508;48.71;58.46;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;209;Saint-Igny-de-Vers;2012;2;498;112;386;34;0;34;352;22.49;77.51;6.83;8.81;0.0;0.0;6.83;8.81;70.68;91.19;1;M;HOLLANDE;François;118;23.69;33.52;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;209;Saint-Igny-de-Vers;2012;2;498;112;386;34;0;34;352;22.49;77.51;6.83;8.81;0.0;0.0;6.83;8.81;70.68;91.19;2;M;SARKOZY;Nicolas;234;46.99;66.48;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;021;Bessenay;2012;2;1544;224;1320;72;0;72;1248;14.51;85.49;4.66;5.45;0.0;0.0;4.66;5.45;80.83;94.55;1;M;HOLLANDE;François;554;35.88;44.39;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;021;Bessenay;2012;2;1544;224;1320;72;0;72;1248;14.51;85.49;4.66;5.45;0.0;0.0;4.66;5.45;80.83;94.55;2;M;SARKOZY;Nicolas;694;44.95;55.61;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;210;Saint-Jacques-des-Arrêts;2012;2;95;16;79;7;0;7;72;16.84;83.16;7.37;8.86;0.0;0.0;7.37;8.86;75.79;91.14;1;M;HOLLANDE;François;18;18.95;25.0;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;210;Saint-Jacques-des-Arrêts;2012;2;95;16;79;7;0;7;72;16.84;83.16;7.37;8.86;0.0;0.0;7.37;8.86;75.79;91.14;2;M;SARKOZY;Nicolas;54;56.84;75.0;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;211;Saint-Jean-d'Ardières;2012;2;2227;441;1786;101;0;101;1685;19.8;80.2;4.54;5.66;0.0;0.0;4.54;5.66;75.66;94.34;1;M;HOLLANDE;François;716;32.15;42.49;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;211;Saint-Jean-d'Ardières;2012;2;2227;441;1786;101;0;101;1685;19.8;80.2;4.54;5.66;0.0;0.0;4.54;5.66;75.66;94.34;2;M;SARKOZY;Nicolas;969;43.51;57.51;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;212;Saint-Jean-des-Vignes;2012;2;326;44;282;15;0;15;267;13.5;86.5;4.6;5.32;0.0;0.0;4.6;5.32;81.9;94.68;1;M;HOLLANDE;François;97;29.75;36.33;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;212;Saint-Jean-des-Vignes;2012;2;326;44;282;15;0;15;267;13.5;86.5;4.6;5.32;0.0;0.0;4.6;5.32;81.9;94.68;2;M;SARKOZY;Nicolas;170;52.15;63.67;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;213;Saint-Jean-de-Touslas;2012;2;567;65;502;39;0;39;463;11.46;88.54;6.88;7.77;0.0;0.0;6.88;7.77;81.66;92.23;1;M;HOLLANDE;François;225;39.68;48.6;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;213;Saint-Jean-de-Touslas;2012;2;567;65;502;39;0;39;463;11.46;88.54;6.88;7.77;0.0;0.0;6.88;7.77;81.66;92.23;2;M;SARKOZY;Nicolas;238;41.98;51.4;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;214;Saint-Jean-la-Bussière;2012;2;782;127;655;48;0;48;607;16.24;83.76;6.14;7.33;0.0;0.0;6.14;7.33;77.62;92.67;1;M;HOLLANDE;François;199;25.45;32.78;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;214;Saint-Jean-la-Bussière;2012;2;782;127;655;48;0;48;607;16.24;83.76;6.14;7.33;0.0;0.0;6.14;7.33;77.62;92.67;2;M;SARKOZY;Nicolas;408;52.17;67.22;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;215;Saint-Julien;2012;2;645;95;550;37;0;37;513;14.73;85.27;5.74;6.73;0.0;0.0;5.74;6.73;79.53;93.27;1;M;HOLLANDE;François;178;27.6;34.7;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;215;Saint-Julien;2012;2;645;95;550;37;0;37;513;14.73;85.27;5.74;6.73;0.0;0.0;5.74;6.73;79.53;93.27;2;M;SARKOZY;Nicolas;335;51.94;65.3;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;216;Saint-Julien-sur-Bibost;2012;2;426;59;367;21;0;21;346;13.85;86.15;4.93;5.72;0.0;0.0;4.93;5.72;81.22;94.28;1;M;HOLLANDE;François;109;25.59;31.5;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;216;Saint-Julien-sur-Bibost;2012;2;426;59;367;21;0;21;346;13.85;86.15;4.93;5.72;0.0;0.0;4.93;5.72;81.22;94.28;2;M;SARKOZY;Nicolas;237;55.63;68.5;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;217;Saint-Just-d'Avray;2012;2;641;108;533;32;0;32;501;16.85;83.15;4.99;6.0;0.0;0.0;4.99;6.0;78.16;94.0;1;M;HOLLANDE;François;172;26.83;34.33;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;217;Saint-Just-d'Avray;2012;2;641;108;533;32;0;32;501;16.85;83.15;4.99;6.0;0.0;0.0;4.99;6.0;78.16;94.0;2;M;SARKOZY;Nicolas;329;51.33;65.67;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;218;Saint-Lager;2012;2;712;113;599;33;0;33;566;15.87;84.13;4.63;5.51;0.0;0.0;4.63;5.51;79.49;94.49;1;M;HOLLANDE;François;156;21.91;27.56;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;218;Saint-Lager;2012;2;712;113;599;33;0;33;566;15.87;84.13;4.63;5.51;0.0;0.0;4.63;5.51;79.49;94.49;2;M;SARKOZY;Nicolas;410;57.58;72.44;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;219;Saint-Laurent-d'Agny;2012;2;1643;201;1442;84;0;84;1358;12.23;87.77;5.11;5.83;0.0;0.0;5.11;5.83;82.65;94.17;1;M;HOLLANDE;François;585;35.61;43.08;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;219;Saint-Laurent-d'Agny;2012;2;1643;201;1442;84;0;84;1358;12.23;87.77;5.11;5.83;0.0;0.0;5.11;5.83;82.65;94.17;2;M;SARKOZY;Nicolas;773;47.05;56.92;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;022;Bibost;2012;2;348;45;303;12;0;12;291;12.93;87.07;3.45;3.96;0.0;0.0;3.45;3.96;83.62;96.04;1;M;HOLLANDE;François;107;30.75;36.77;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;022;Bibost;2012;2;348;45;303;12;0;12;291;12.93;87.07;3.45;3.96;0.0;0.0;3.45;3.96;83.62;96.04;2;M;SARKOZY;Nicolas;184;52.87;63.23;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;220;Saint-Laurent-de-Chamousset;2012;2;1306;189;1117;68;0;68;1049;14.47;85.53;5.21;6.09;0.0;0.0;5.21;6.09;80.32;93.91;1;M;HOLLANDE;François;355;27.18;33.84;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;220;Saint-Laurent-de-Chamousset;2012;2;1306;189;1117;68;0;68;1049;14.47;85.53;5.21;6.09;0.0;0.0;5.21;6.09;80.32;93.91;2;M;SARKOZY;Nicolas;694;53.14;66.16;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;221;Saint-Laurent-de-Vaux;2012;2;174;18;156;4;0;4;152;10.34;89.66;2.3;2.56;0.0;0.0;2.3;2.56;87.36;97.44;1;M;HOLLANDE;François;67;38.51;44.08;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;221;Saint-Laurent-de-Vaux;2012;2;174;18;156;4;0;4;152;10.34;89.66;2.3;2.56;0.0;0.0;2.3;2.56;87.36;97.44;2;M;SARKOZY;Nicolas;85;48.85;55.92;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;222;Saint-Laurent-d'Oingt;2012;2;671;90;581;40;0;40;541;13.41;86.59;5.96;6.88;0.0;0.0;5.96;6.88;80.63;93.12;1;M;HOLLANDE;François;253;37.7;46.77;SOC;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
69;RHONE;222;Saint-Laurent-d'Oingt;2012;2;671;90;581;40;0;40;541;13.41;86.59;5.96;6.88;0.0;0.0;5.96;6.88;80.63;93.12;2;M;SARKOZY;Nicolas;288;42.92;53.23;UMP;2012-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:21
