code_departement;libelle_departement;code_commune;libelle_commune;annee_election;tour;inscrits;abstentions;votants;blancs;nuls;blancs_et_nuls;exprimes;pct_abs_ins;pct_vot_ins;pct_blancs_ins;pct_blancs_vot;pct_nuls_ins;pct_nuls_vot;pct_blancs_et_nuls_ins;pct_blancs_et_nuls_vot;pct_exprimes_ins;pct_exprimes_vot;numero_panneau;sexe;nom;prenom;voix;pct_voix_ins;pct_voix_exprimes;nuance;source_dataset;date_refresh
69;RHONE;051;Chaussan;2017;2;839;144;695;85;12;97;598;17.16;82.84;10.13;12.23;1.43;1.73;11.56;13.96;71.28;86.04;2;F;LE PEN;Marine;182;21.69;30.43;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;052;Chazay-d'Azergues;2017;2;3282;636;2646;336;0;336;2310;19.38;80.62;10.24;12.7;0.0;0.0;10.24;12.7;70.38;87.3;1;M;MACRON;Emmanuel;1716;52.29;74.29;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;052;Chazay-d'Azergues;2017;2;3282;636;2646;336;0;336;2310;19.38;80.62;10.24;12.7;0.0;0.0;10.24;12.7;70.38;87.3;2;F;LE PEN;Marine;594;18.1;25.71;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;053;Chénas;2017;2;420;89;331;36;5;41;290;21.19;78.81;8.57;10.88;1.19;1.51;9.76;12.39;69.05;87.61;1;M;MACRON;Emmanuel;179;42.62;61.72;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;053;Chénas;2017;2;420;89;331;36;5;41;290;21.19;78.81;8.57;10.88;1.19;1.51;9.76;12.39;69.05;87.61;2;F;LE PEN;Marine;111;26.43;38.28;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;054;Chénelette;2017;2;294;59;235;26;7;33;202;20.07;79.93;8.84;11.06;2.38;2.98;11.22;14.04;68.71;85.96;1;M;MACRON;Emmanuel;90;30.61;44.55;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;054;Chénelette;2017;2;294;59;235;26;7;33;202;20.07;79.93;8.84;11.06;2.38;2.98;11.22;14.04;68.71;85.96;2;F;LE PEN;Marine;112;38.1;55.45;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;055;Les Chères;2017;2;978;167;811;65;22;87;724;17.08;82.92;6.65;8.01;2.25;2.71;8.9;10.73;74.03;89.27;1;M;MACRON;Emmanuel;439;44.89;60.64;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;055;Les Chères;2017;2;978;167;811;65;22;87;724;17.08;82.92;6.65;8.01;2.25;2.71;8.9;10.73;74.03;89.27;2;F;LE PEN;Marine;285;29.14;39.36;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;056;Chessy-les-Mines;2017;2;1352;276;1076;110;18;128;948;20.41;79.59;8.14;10.22;1.33;1.67;9.47;11.9;70.12;88.1;1;M;MACRON;Emmanuel;607;44.9;64.03;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;056;Chessy-les-Mines;2017;2;1352;276;1076;110;18;128;948;20.41;79.59;8.14;10.22;1.33;1.67;9.47;11.9;70.12;88.1;2;F;LE PEN;Marine;341;25.22;35.97;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;057;Chevinay;2017;2;439;65;374;40;5;45;329;14.81;85.19;9.11;10.7;1.14;1.34;10.25;12.03;74.94;87.97;1;M;MACRON;Emmanuel;215;48.97;65.35;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;057;Chevinay;2017;2;439;65;374;40;5;45;329;14.81;85.19;9.11;10.7;1.14;1.34;10.25;12.03;74.94;87.97;2;F;LE PEN;Marine;114;25.97;34.65;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;058;Chiroubles;2017;2;300;49;251;32;9;41;210;16.33;83.67;10.67;12.75;3.0;3.59;13.67;16.33;70.0;83.67;1;M;MACRON;Emmanuel;130;43.33;61.9;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;058;Chiroubles;2017;2;300;49;251;32;9;41;210;16.33;83.67;10.67;12.75;3.0;3.59;13.67;16.33;70.0;83.67;2;F;LE PEN;Marine;80;26.67;38.1;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;059;Civrieux-d'Azergues;2017;2;1092;214;878;79;14;93;785;19.6;80.4;7.23;9.0;1.28;1.59;8.52;10.59;71.89;89.41;1;M;MACRON;Emmanuel;529;48.44;67.39;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;059;Civrieux-d'Azergues;2017;2;1092;214;878;79;14;93;785;19.6;80.4;7.23;9.0;1.28;1.59;8.52;10.59;71.89;89.41;2;F;LE PEN;Marine;256;23.44;32.61;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;060;Claveisolles;2017;2;461;97;364;30;10;40;324;21.04;78.96;6.51;8.24;2.17;2.75;8.68;10.99;70.28;89.01;1;M;MACRON;Emmanuel;161;34.92;49.69;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;060;Claveisolles;2017;2;461;97;364;30;10;40;324;21.04;78.96;6.51;8.24;2.17;2.75;8.68;10.99;70.28;89.01;2;F;LE PEN;Marine;163;35.36;50.31;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;061;Cogny;2017;2;928;180;748;78;18;96;652;19.4;80.6;8.41;10.43;1.94;2.41;10.34;12.83;70.26;87.17;1;M;MACRON;Emmanuel;397;42.78;60.89;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;061;Cogny;2017;2;928;180;748;78;18;96;652;19.4;80.6;8.41;10.43;1.94;2.41;10.34;12.83;70.26;87.17;2;F;LE PEN;Marine;255;27.48;39.11;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;062;Coise;2017;2;608;96;512;34;11;45;467;15.79;84.21;5.59;6.64;1.81;2.15;7.4;8.79;76.81;91.21;1;M;MACRON;Emmanuel;304;50.0;65.1;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;062;Coise;2017;2;608;96;512;34;11;45;467;15.79;84.21;5.59;6.64;1.81;2.15;7.4;8.79;76.81;91.21;2;F;LE PEN;Marine;163;26.81;34.9;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;063;Collonges-au-Mont-d'Or;2017;2;3290;657;2633;201;54;255;2378;19.97;80.03;6.11;7.63;1.64;2.05;7.75;9.68;72.28;90.32;1;M;MACRON;Emmanuel;1875;56.99;78.85;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;063;Collonges-au-Mont-d'Or;2017;2;3290;657;2633;201;54;255;2378;19.97;80.03;6.11;7.63;1.64;2.05;7.75;9.68;72.28;90.32;2;F;LE PEN;Marine;503;15.29;21.15;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;064;Condrieu;2017;2;2703;644;2059;199;69;268;1791;23.83;76.17;7.36;9.66;2.55;3.35;9.91;13.02;66.26;86.98;1;M;MACRON;Emmanuel;1241;45.91;69.29;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;064;Condrieu;2017;2;2703;644;2059;199;69;268;1791;23.83;76.17;7.36;9.66;2.55;3.35;9.91;13.02;66.26;86.98;2;F;LE PEN;Marine;550;20.35;30.71;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;065;Corcelles-en-Beaujolais;2017;2;661;113;548;57;18;75;473;17.1;82.9;8.62;10.4;2.72;3.28;11.35;13.69;71.56;86.31;1;M;MACRON;Emmanuel;207;31.32;43.76;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;065;Corcelles-en-Beaujolais;2017;2;661;113;548;57;18;75;473;17.1;82.9;8.62;10.4;2.72;3.28;11.35;13.69;71.56;86.31;2;F;LE PEN;Marine;266;40.24;56.24;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;066;Cours;2017;2;3288;751;2537;265;80;345;2192;22.84;77.16;8.06;10.45;2.43;3.15;10.49;13.6;66.67;86.4;1;M;MACRON;Emmanuel;1203;36.59;54.88;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;066;Cours;2017;2;3288;751;2537;265;80;345;2192;22.84;77.16;8.06;10.45;2.43;3.15;10.49;13.6;66.67;86.4;2;F;LE PEN;Marine;989;30.08;45.12;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;067;Courzieu;2017;2;866;168;698;57;21;78;620;19.4;80.6;6.58;8.17;2.42;3.01;9.01;11.17;71.59;88.83;1;M;MACRON;Emmanuel;365;42.15;58.87;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;067;Courzieu;2017;2;866;168;698;57;21;78;620;19.4;80.6;6.58;8.17;2.42;3.01;9.01;11.17;71.59;88.83;2;F;LE PEN;Marine;255;29.45;41.13;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;068;Couzon-au-Mont-d'Or;2017;2;1782;375;1407;120;31;151;1256;21.04;78.96;6.73;8.53;1.74;2.2;8.47;10.73;70.48;89.27;1;M;MACRON;Emmanuel;933;52.36;74.28;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;068;Couzon-au-Mont-d'Or;2017;2;1782;375;1407;120;31;151;1256;21.04;78.96;6.73;8.53;1.74;2.2;8.47;10.73;70.48;89.27;2;F;LE PEN;Marine;323;18.13;25.72;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;069;Craponne;2017;2;7961;1721;6240;507;154;661;5579;21.62;78.38;6.37;8.12;1.93;2.47;8.3;10.59;70.08;89.41;1;M;MACRON;Emmanuel;4074;51.17;73.02;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;069;Craponne;2017;2;7961;1721;6240;507;154;661;5579;21.62;78.38;6.37;8.12;1.93;2.47;8.3;10.59;70.08;89.41;2;F;LE PEN;Marine;1505;18.9;26.98;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;070;Cublize;2017;2;897;171;726;76;19;95;631;19.06;80.94;8.47;10.47;2.12;2.62;10.59;13.09;70.35;86.91;1;M;MACRON;Emmanuel;318;35.45;50.4;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;070;Cublize;2017;2;897;171;726;76;19;95;631;19.06;80.94;8.47;10.47;2.12;2.62;10.59;13.09;70.35;86.91;2;F;LE PEN;Marine;313;34.89;49.6;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;071;Curis-au-Mont-d'Or;2017;2;840;165;675;53;14;67;608;19.64;80.36;6.31;7.85;1.67;2.07;7.98;9.93;72.38;90.07;1;M;MACRON;Emmanuel;468;55.71;76.97;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;071;Curis-au-Mont-d'Or;2017;2;840;165;675;53;14;67;608;19.64;80.36;6.31;7.85;1.67;2.07;7.98;9.93;72.38;90.07;2;F;LE PEN;Marine;140;16.67;23.03;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;072;Dardilly;2017;2;6487;1447;5040;400;112;512;4528;22.31;77.69;6.17;7.94;1.73;2.22;7.89;10.16;69.8;89.84;1;M;MACRON;Emmanuel;3559;54.86;78.6;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;072;Dardilly;2017;2;6487;1447;5040;400;112;512;4528;22.31;77.69;6.17;7.94;1.73;2.22;7.89;10.16;69.8;89.84;2;F;LE PEN;Marine;969;14.94;21.4;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;073;Dareizé;2017;2;370;71;299;47;6;53;246;19.19;80.81;12.7;15.72;1.62;2.01;14.32;17.73;66.49;82.27;1;M;MACRON;Emmanuel;155;41.89;63.01;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;073;Dareizé;2017;2;370;71;299;47;6;53;246;19.19;80.81;12.7;15.72;1.62;2.01;14.32;17.73;66.49;82.27;2;F;LE PEN;Marine;91;24.59;36.99;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;074;Denicé;2017;2;1129;175;954;88;15;103;851;15.5;84.5;7.79;9.22;1.33;1.57;9.12;10.8;75.38;89.2;1;M;MACRON;Emmanuel;570;50.49;66.98;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;074;Denicé;2017;2;1129;175;954;88;15;103;851;15.5;84.5;7.79;9.22;1.33;1.57;9.12;10.8;75.38;89.2;2;F;LE PEN;Marine;281;24.89;33.02;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;075;Dième;2017;2;126;21;105;6;0;6;99;16.67;83.33;4.76;5.71;0.0;0.0;4.76;5.71;78.57;94.29;1;M;MACRON;Emmanuel;45;35.71;45.45;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;075;Dième;2017;2;126;21;105;6;0;6;99;16.67;83.33;4.76;5.71;0.0;0.0;4.76;5.71;78.57;94.29;2;F;LE PEN;Marine;54;42.86;54.55;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;076;Dommartin;2017;2;2178;395;1783;166;29;195;1588;18.14;81.86;7.62;9.31;1.33;1.63;8.95;10.94;72.91;89.06;1;M;MACRON;Emmanuel;1138;52.25;71.66;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;076;Dommartin;2017;2;2178;395;1783;166;29;195;1588;18.14;81.86;7.62;9.31;1.33;1.63;8.95;10.94;72.91;89.06;2;F;LE PEN;Marine;450;20.66;28.34;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;077;Dracé;2017;2;686;128;558;49;13;62;496;18.66;81.34;7.14;8.78;1.9;2.33;9.04;11.11;72.3;88.89;1;M;MACRON;Emmanuel;203;29.59;40.93;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;077;Dracé;2017;2;686;128;558;49;13;62;496;18.66;81.34;7.14;8.78;1.9;2.33;9.04;11.11;72.3;88.89;2;F;LE PEN;Marine;293;42.71;59.07;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;078;Duerne;2017;2;577;97;480;30;6;36;444;16.81;83.19;5.2;6.25;1.04;1.25;6.24;7.5;76.95;92.5;1;M;MACRON;Emmanuel;289;50.09;65.09;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;078;Duerne;2017;2;577;97;480;30;6;36;444;16.81;83.19;5.2;6.25;1.04;1.25;6.24;7.5;76.95;92.5;2;F;LE PEN;Marine;155;26.86;34.91;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;080;Echalas;2017;2;1235;212;1023;98;18;116;907;17.17;82.83;7.94;9.58;1.46;1.76;9.39;11.34;73.44;88.66;1;M;MACRON;Emmanuel;501;40.57;55.24;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;080;Echalas;2017;2;1235;212;1023;98;18;116;907;17.17;82.83;7.94;9.58;1.46;1.76;9.39;11.34;73.44;88.66;2;F;LE PEN;Marine;406;32.87;44.76;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;081;Ecully;2017;2;13521;4254;9267;755;220;975;8292;31.46;68.54;5.58;8.15;1.63;2.37;7.21;10.52;61.33;89.48;1;M;MACRON;Emmanuel;6596;48.78;79.55;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;081;Ecully;2017;2;13521;4254;9267;755;220;975;8292;31.46;68.54;5.58;8.15;1.63;2.37;7.21;10.52;61.33;89.48;2;F;LE PEN;Marine;1696;12.54;20.45;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;082;Emeringes;2017;2;202;31;171;31;1;32;139;15.35;84.65;15.35;18.13;0.5;0.58;15.84;18.71;68.81;81.29;1;M;MACRON;Emmanuel;75;37.13;53.96;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;082;Emeringes;2017;2;202;31;171;31;1;32;139;15.35;84.65;15.35;18.13;0.5;0.58;15.84;18.71;68.81;81.29;2;F;LE PEN;Marine;64;31.68;46.04;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;083;Eveux;2017;2;852;143;709;59;15;74;635;16.78;83.22;6.92;8.32;1.76;2.12;8.69;10.44;74.53;89.56;1;M;MACRON;Emmanuel;460;53.99;72.44;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;083;Eveux;2017;2;852;143;709;59;15;74;635;16.78;83.22;6.92;8.32;1.76;2.12;8.69;10.44;74.53;89.56;2;F;LE PEN;Marine;175;20.54;27.56;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;084;Fleurie;2017;2;974;180;794;72;19;91;703;18.48;81.52;7.39;9.07;1.95;2.39;9.34;11.46;72.18;88.54;1;M;MACRON;Emmanuel;424;43.53;60.31;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;084;Fleurie;2017;2;974;180;794;72;19;91;703;18.48;81.52;7.39;9.07;1.95;2.39;9.34;11.46;72.18;88.54;2;F;LE PEN;Marine;279;28.64;39.69;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;085;Fleurieu-sur-Saône;2017;2;1034;157;877;84;21;105;772;15.18;84.82;8.12;9.58;2.03;2.39;10.15;11.97;74.66;88.03;1;M;MACRON;Emmanuel;591;57.16;76.55;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;085;Fleurieu-sur-Saône;2017;2;1034;157;877;84;21;105;772;15.18;84.82;8.12;9.58;2.03;2.39;10.15;11.97;74.66;88.03;2;F;LE PEN;Marine;181;17.5;23.45;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;086;Fleurieux-sur-l'Arbresle;2017;2;1808;308;1500;120;27;147;1353;17.04;82.96;6.64;8.0;1.49;1.8;8.13;9.8;74.83;90.2;1;M;MACRON;Emmanuel;938;51.88;69.33;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;086;Fleurieux-sur-l'Arbresle;2017;2;1808;308;1500;120;27;147;1353;17.04;82.96;6.64;8.0;1.49;1.8;8.13;9.8;74.83;90.2;2;F;LE PEN;Marine;415;22.95;30.67;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;087;Fontaines-Saint-Martin;2017;2;2284;413;1871;142;22;164;1707;18.08;81.92;6.22;7.59;0.96;1.18;7.18;8.77;74.74;91.23;1;M;MACRON;Emmanuel;1367;59.85;80.08;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;087;Fontaines-Saint-Martin;2017;2;2284;413;1871;142;22;164;1707;18.08;81.92;6.22;7.59;0.96;1.18;7.18;8.77;74.74;91.23;2;F;LE PEN;Marine;340;14.89;19.92;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;088;Fontaines-sur-Saône;2017;2;4768;1260;3508;287;65;352;3156;26.43;73.57;6.02;8.18;1.36;1.85;7.38;10.03;66.19;89.97;1;M;MACRON;Emmanuel;2280;47.82;72.24;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;088;Fontaines-sur-Saône;2017;2;4768;1260;3508;287;65;352;3156;26.43;73.57;6.02;8.18;1.36;1.85;7.38;10.03;66.19;89.97;2;F;LE PEN;Marine;876;18.37;27.76;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;089;Francheville;2017;2;9521;1785;7736;611;178;789;6947;18.75;81.25;6.42;7.9;1.87;2.3;8.29;10.2;72.97;89.8;1;M;MACRON;Emmanuel;5525;58.03;79.53;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;089;Francheville;2017;2;9521;1785;7736;611;178;789;6947;18.75;81.25;6.42;7.9;1.87;2.3;8.29;10.2;72.97;89.8;2;F;LE PEN;Marine;1422;14.94;20.47;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;090;Frontenas;2017;2;640;134;506;49;9;58;448;20.94;79.06;7.66;9.68;1.41;1.78;9.06;11.46;70.0;88.54;1;M;MACRON;Emmanuel;280;43.75;62.5;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;090;Frontenas;2017;2;640;134;506;49;9;58;448;20.94;79.06;7.66;9.68;1.41;1.78;9.06;11.46;70.0;88.54;2;F;LE PEN;Marine;168;26.25;37.5;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;091;Givors;2017;2;11193;4229;6964;495;719;1214;5750;37.78;62.22;4.42;7.11;6.42;10.32;10.85;17.43;51.37;82.57;1;M;MACRON;Emmanuel;3928;35.09;68.31;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;091;Givors;2017;2;11193;4229;6964;495;719;1214;5750;37.78;62.22;4.42;7.11;6.42;10.32;10.85;17.43;51.37;82.57;2;F;LE PEN;Marine;1822;16.28;31.69;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;092;Gleizé;2017;2;5572;1570;4002;351;108;459;3543;28.18;71.82;6.3;8.77;1.94;2.7;8.24;11.47;63.59;88.53;1;M;MACRON;Emmanuel;2365;42.44;66.75;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;092;Gleizé;2017;2;5572;1570;4002;351;108;459;3543;28.18;71.82;6.3;8.77;1.94;2.7;8.24;11.47;63.59;88.53;2;F;LE PEN;Marine;1178;21.14;33.25;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;093;Grandris;2017;2;766;179;587;53;16;69;518;23.37;76.63;6.92;9.03;2.09;2.73;9.01;11.75;67.62;88.25;1;M;MACRON;Emmanuel;332;43.34;64.09;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;093;Grandris;2017;2;766;179;587;53;16;69;518;23.37;76.63;6.92;9.03;2.09;2.73;9.01;11.75;67.62;88.25;2;F;LE PEN;Marine;186;24.28;35.91;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;094;Grézieu-la-Varenne;2017;2;3981;754;3227;283;62;345;2882;18.94;81.06;7.11;8.77;1.56;1.92;8.67;10.69;72.39;89.31;1;M;MACRON;Emmanuel;2014;50.59;69.88;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;094;Grézieu-la-Varenne;2017;2;3981;754;3227;283;62;345;2882;18.94;81.06;7.11;8.77;1.56;1.92;8.67;10.69;72.39;89.31;2;F;LE PEN;Marine;868;21.8;30.12;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;095;Grézieu-le-Marché;2017;2;597;101;496;48;15;63;433;16.92;83.08;8.04;9.68;2.51;3.02;10.55;12.7;72.53;87.3;1;M;MACRON;Emmanuel;259;43.38;59.82;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;095;Grézieu-le-Marché;2017;2;597;101;496;48;15;63;433;16.92;83.08;8.04;9.68;2.51;3.02;10.55;12.7;72.53;87.3;2;F;LE PEN;Marine;174;29.15;40.18;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;096;Grigny;2017;2;6025;1860;4165;386;154;540;3625;30.87;69.13;6.41;9.27;2.56;3.7;8.96;12.97;60.17;87.03;1;M;MACRON;Emmanuel;2322;38.54;64.06;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;096;Grigny;2017;2;6025;1860;4165;386;154;540;3625;30.87;69.13;6.41;9.27;2.56;3.7;8.96;12.97;60.17;87.03;2;F;LE PEN;Marine;1303;21.63;35.94;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;097;Les Haies;2017;2;632;132;500;43;6;49;451;20.89;79.11;6.8;8.6;0.95;1.2;7.75;9.8;71.36;90.2;1;M;MACRON;Emmanuel;239;37.82;52.99;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;097;Les Haies;2017;2;632;132;500;43;6;49;451;20.89;79.11;6.8;8.6;0.95;1.2;7.75;9.8;71.36;90.2;2;F;LE PEN;Marine;212;33.54;47.01;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;098;Les Halles;2017;2;306;63;243;29;6;35;208;20.59;79.41;9.48;11.93;1.96;2.47;11.44;14.4;67.97;85.6;1;M;MACRON;Emmanuel;88;28.76;42.31;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;098;Les Halles;2017;2;306;63;243;29;6;35;208;20.59;79.41;9.48;11.93;1.96;2.47;11.44;14.4;67.97;85.6;2;F;LE PEN;Marine;120;39.22;57.69;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;099;Haute-Rivoire;2017;2;984;196;788;69;16;85;703;19.92;80.08;7.01;8.76;1.63;2.03;8.64;10.79;71.44;89.21;1;M;MACRON;Emmanuel;369;37.5;52.49;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;099;Haute-Rivoire;2017;2;984;196;788;69;16;85;703;19.92;80.08;7.01;8.76;1.63;2.03;8.64;10.79;71.44;89.21;2;F;LE PEN;Marine;334;33.94;47.51;FN;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
69;RHONE;100;Irigny;2017;2;6366;1477;4889;453;93;546;4343;23.2;76.8;7.12;9.27;1.46;1.9;8.58;11.17;68.22;88.83;1;M;MACRON;Emmanuel;2954;46.4;68.02;REM;2017-pres-t2-commune-rhone-69-silver.csv;2026-03-28T22:06:51
