code_insee;nom_standard;typecom;typecom_texte;reg_code;reg_nom;dep_code;dep_nom;canton_code;canton_nom;epci_code;epci_nom;academie_code;academie_nom;code_postal;codes_postaux;zone_emploi;code_insee_centre_zone_emploi;code_unite_urbaine;nom_unite_urbaine;taille_unite_urbaine;type_commune_unite_urbaine;statut_commune_unite_urbaine;population;superficie_hectare;superficie_km2;densite;altitude_moyenne;altitude_minimale;altitude_maximale;latitude_mairie;longitude_mairie;latitude_centre;longitude_centre;grille_densite;grille_densite_texte;niveau_equipements_services;niveau_equipements_services_texte;gentile;extraction_source_url;ingestion_timestamp;source_file_name
69177;Sourcieux-les-Mines;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69210;69210;08421;69123;69401;L'Arbresle;4;UNITE URBAINE;B;2094;995;10;210;421;260;660;45.805;4.623;45.798;4.631;4;Ceintures urbaines;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69178;Souzy;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69610;69610;08428;42218;69102;Sainte-Foy-l'Argentière;1;UNITE URBAINE;C;786;507;5;155;489;422;619;45.705;4.449;45.704;4.451;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69179;Beauvallon;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69700;69700;08421;69123;69000;;0;HORS UNITE URBAINE;H;4135;990;10;418;315;189;363;45.585;4.696;45.59;4.696;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69180;Saint-André-la-Côte;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69440;69440;08421;69123;69000;;0;HORS UNITE URBAINE;H;279;483;5;58;815;640;929;45.63;4.599;45.632;4.597;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69181;Saint-Appolinaire;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69170;69170;08430;69243;69000;;0;HORS UNITE URBAINE;H;235;569;6;41;739;573;889;45.976;4.424;45.977;4.427;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69182;Saint-Bonnet-des-Bruyères;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200067817;CC Saône-Beaujolais;10;Lyon;69790;69790;08434;69264;69000;;0;HORS UNITE URBAINE;H;367;2124;21;17;579;413;801;46.271;4.47;46.266;4.472;7;Rural à habitat très dispersé;0;communes non pôle;San Boneti;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69183;Saint-Bonnet-le-Troncy;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200040566;CA de l'Ouest Rhodanien;10;Lyon;69870;69870;08430;69243;69000;;0;HORS UNITE URBAINE;H;316;1543;15;20;687;491;905;46.084;4.426;46.076;4.42;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69184;Sainte-Catherine;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;200066587;CC des Monts du Lyonnais;10;Lyon;69440;69440;08421;69123;69000;;0;HORS UNITE URBAINE;H;992;1374;14;72;768;547;911;45.6;4.571;45.603;4.573;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;Sainte-Catherinois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69186;Saint-Clément-de-Vers;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200067817;CC Saône-Beaujolais;10;Lyon;69790;69790;08434;69264;69000;;0;HORS UNITE URBAINE;H;204;889;9;23;538;418;664;46.227;4.403;46.227;4.408;7;Rural à habitat très dispersé;0;communes non pôle;Saint-Clémentois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69187;Saint-Clément-les-Places;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69930;69930;08428;42218;69000;;0;HORS UNITE URBAINE;H;654;1245;12;53;628;536;713;45.753;4.424;45.756;4.421;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69188;Saint-Clément-sur-Valsonne;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69170;69170;08430;69243;69000;;0;HORS UNITE URBAINE;H;911;1459;15;62;497;319;710;45.925;4.454;45.925;4.46;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;Saint-Clémentois, Saint-Clémentoises;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69189;Sainte-Colombe;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69560;69560;08421;69123;00559;Vienne;5;UNITE URBAINE;B;1953;158;2;1236;216;150;308;45.525;4.867;45.525;4.859;2;Centres urbains intermédiaires;1;centres locaux d'équipements et de services;Colombins, colombines;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69190;Sainte-Consorce;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;246900724;CC des Vallons du Lyonnais (CCVL);10;Lyon;69280;69280;08421;69123;00760;Lyon;7;UNITE URBAINE;B;2059;594;6;347;348;279;431;45.775;4.691;45.774;4.694;4;Ceintures urbaines;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69191;Saint-Cyr-au-Mont-d'Or;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69450;69450;08421;69123;00760;Lyon;7;UNITE URBAINE;B;5900;722;7;817;341;200;605;45.816;4.817;45.819;4.818;1;Grands centres urbains;2;centres intermédiaires d'équipements et de services;Saint-Cyrôts;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69192;Saint-Cyr-le-Chatoux;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69870;69870;08434;69264;69000;;0;HORS UNITE URBAINE;H;153;622;6;25;611;371;841;46.027;4.557;46.031;4.539;6;Rural à habitat dispersé;0;communes non pôle;Saint-Cyriens, Saint-Cyriennes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69193;Saint-Cyr-sur-le-Rhône;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69560;69560;08421;69123;00559;Vienne;5;UNITE URBAINE;B;1275;607;6;210;309;152;528;45.517;4.852;45.517;4.833;4;Ceintures urbaines;0;communes non pôle;Saint-cyriens, saint-cyriennes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69194;Saint-Didier-au-Mont-d'Or;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69370;69771, 69370;08421;69123;00760;Lyon;7;UNITE URBAINE;B;7265;831;8;874;350;175;587;45.812;4.798;45.815;4.798;1;Grands centres urbains;2;centres intermédiaires d'équipements et de services;Désidériens;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69196;Saint-Didier-sur-Beaujeu;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69430;69430;08434;69264;69103;Beaujeu;1;UNITE URBAINE;B;605;1448;14;42;615;331;940;46.156;4.546;46.146;4.535;6;Rural à habitat dispersé;0;communes non pôle;Saint-Didiatons;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69197;Saint-Étienne-des-Oullières;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69460;69460;08434;69264;69205;Saint-Étienne-des-Oullières;2;UNITE URBAINE;C;2206;966;10;228;253;204;331;46.069;4.649;46.063;4.656;5;Bourgs ruraux;1;centres locaux d'équipements et de services;Stéphanois, Stéphanoises;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69198;Saint-Étienne-la-Varenne;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69460;69460;08434;69264;69205;Saint-Étienne-des-Oullières;2;UNITE URBAINE;B;769;650;6;118;385;278;620;46.077;4.631;46.077;4.622;6;Rural à habitat dispersé;0;communes non pôle;Stéphanois, Stéphanoises;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69199;Saint-Fons;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69190;69191, 69192, 69195, 69190;08421;69123;00760;Lyon;7;UNITE URBAINE;B;19360;606;6;3195;177;155;220;45.709;4.853;45.701;4.85;1;Grands centres urbains;2;centres intermédiaires d'équipements et de services;Saint-Foniards;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69200;Saint-Forgeux;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69490;69490;08430;69243;69303;Tarare;3;UNITE URBAINE;B;1516;2221;22;68;539;340;800;45.859;4.474;45.854;4.463;5;Bourgs ruraux;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69201;Sainte-Foy-l'Argentière;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69610;69610;08428;42218;69102;Sainte-Foy-l'Argentière;1;UNITE URBAINE;C;1291;159;2;812;436;417;480;45.709;4.472;45.705;4.47;5;Bourgs ruraux;2;centres intermédiaires d'équipements et de services;Fidésiens;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69202;Sainte-Foy-lès-Lyon;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69110;69110;08421;69123;00760;Lyon;7;UNITE URBAINE;B;21858;684;7;3196;263;173;320;45.736;4.8;45.736;4.793;1;Grands centres urbains;3;centres structurants d'équipements et de services;Fidésiens;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69203;Saint-Genis-l'Argentière;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69610;69610;08428;42218;69102;Sainte-Foy-l'Argentière;1;UNITE URBAINE;C;987;1081;11;91;526;331;870;45.71;4.492;45.713;4.495;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69204;Saint-Genis-Laval;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69230;69561, 69564, 69563, 69230, 69565;08421;69123;00760;Lyon;7;UNITE URBAINE;B;20929;1293;13;1619;237;169;307;45.698;4.794;45.694;4.789;1;Grands centres urbains;3;centres structurants d'équipements et de services;Saint-Genois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69205;Saint-Genis-les-Ollières;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69290;69290;08421;69123;00760;Lyon;7;UNITE URBAINE;B;5300;377;4;1406;274;209;319;45.756;4.726;45.761;4.726;1;Grands centres urbains;1;centres locaux d'équipements et de services;Saint Genois.;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69206;Saint-Georges-de-Reneins;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200067817;CC Saône-Beaujolais;10;Lyon;69830;69830;08434;69264;69107;Saint-Georges-de-Reneins;1;UNITE URBAINE;I;4461;2732;27;163;184;167;244;46.061;4.726;46.058;4.721;5;Bourgs ruraux;2;centres intermédiaires d'équipements et de services;Reneimois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69207;Saint-Germain-au-Mont-d'Or;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69650;69650;08421;69123;69204;Saint-Germain-au-Mont-d'Or;2;UNITE URBAINE;B;2978;539;5;553;240;167;440;45.883;4.803;45.882;4.801;4;Ceintures urbaines;1;centres locaux d'équipements et de services;Saint-Germinois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69208;Saint-Germain-Nuelles;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69210;69210, 69595, 69591;08421;69123;69401;L'Arbresle;4;UNITE URBAINE;B;2245;660;7;340;330;211;420;45.853;4.612;45.864;4.613;4;Ceintures urbaines;1;centres locaux d'équipements et de services;Germinuellois;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69209;Saint-Igny-de-Vers;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200067817;CC Saône-Beaujolais;10;Lyon;69790;69790;08434;69264;69000;;0;HORS UNITE URBAINE;H;568;2711;27;21;602;407;943;46.241;4.437;46.237;4.442;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;Saint-Ignons;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69212;Saint-Jean-des-Vignes;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69380;69380;08421;69123;00760;Lyon;7;UNITE URBAINE;B;479;258;3;186;328;234;396;45.876;4.684;45.875;4.682;4;Ceintures urbaines;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69214;Saint-Jean-la-Bussière;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200040566;CA de l'Ouest Rhodanien;10;Lyon;69550;69550;08430;69243;69000;;0;HORS UNITE URBAINE;H;1187;1565;16;76;496;373;662;46.001;4.324;46.002;4.333;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69215;Saint-Julien;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69640;69640;08434;69264;69205;Saint-Étienne-des-Oullières;2;UNITE URBAINE;B;902;692;7;130;287;204;502;46.026;4.653;46.022;4.652;6;Rural à habitat dispersé;0;communes non pôle;Julienois, Julienoises;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69216;Saint-Julien-sur-Bibost;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69690;69690;08421;69123;69000;;0;HORS UNITE URBAINE;H;587;1327;13;44;605;380;860;45.804;4.52;45.8;4.51;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69217;Saint-Just-d'Avray;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69870;69870;08430;69243;69000;;0;HORS UNITE URBAINE;H;743;1752;18;42;584;323;898;46.002;4.448;46.0;4.453;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;Chouettes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69218;Saint-Lager;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69220;69220;08434;69264;00451;Belleville-en-Beaujolais;4;UNITE URBAINE;B;1046;769;8;136;258;189;481;46.112;4.672;46.112;4.676;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69219;Saint-Laurent-d'Agny;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69440;69440;08421;69123;69101;Saint-Laurent-d'Agny;1;UNITE URBAINE;I;2132;1060;11;201;400;317;537;45.64;4.685;45.643;4.684;5;Bourgs ruraux;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69220;Saint-Laurent-de-Chamousset;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69930;69930;08428;42218;69000;;0;HORS UNITE URBAINE;H;1883;1727;17;109;591;384;691;45.738;4.465;45.738;4.465;5;Bourgs ruraux;2;centres intermédiaires d'équipements et de services;Saint-Laurentais;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69225;Saint-Marcel-l'Éclairé;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69170;69170;08430;69243;69000;;0;HORS UNITE URBAINE;H;543;1182;12;46;594;360;843;45.875;4.434;45.874;4.422;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69227;Saint-Martin-en-Haut;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;200066587;CC des Monts du Lyonnais;10;Lyon;69850;69850;08421;69123;69105;Saint-Martin-en-Haut;1;UNITE URBAINE;I;3891;3896;39;100;708;453;911;45.66;4.559;45.658;4.558;5;Bourgs ruraux;2;centres intermédiaires d'équipements et de services;Saint-Martinois(e) ou Fagotier;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69228;Chabanière;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;246900740;CC du Pays Mornantais (COPAMO);10;Lyon;69440;69440;08421;69123;69000;;0;HORS UNITE URBAINE;H;4249;1621;16;262;378;204;808;45.582;4.629;45.578;4.641;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69229;Saint-Nizier-d'Azergues;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200040566;CA de l'Ouest Rhodanien;10;Lyon;69870;69870;08430;69243;69000;;0;HORS UNITE URBAINE;H;784;2417;24;32;608;393;903;46.088;4.468;46.083;4.462;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69230;Sainte-Paule;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69620;69620;08421;69123;69000;;0;HORS UNITE URBAINE;H;322;767;8;42;520;299;773;45.96;4.566;45.972;4.562;6;Rural à habitat dispersé;0;communes non pôle;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69231;Saint-Pierre-la-Palud;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69210;69210, 69594;08421;69123;69401;L'Arbresle;4;UNITE URBAINE;B;2587;747;7;346;474;259;747;45.789;4.613;45.782;4.616;4;Ceintures urbaines;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69233;Saint-Romain-au-Mont-d'Or;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69270;69270;08421;69123;00760;Lyon;7;UNITE URBAINE;B;1238;261;3;474;297;165;492;45.838;4.824;45.836;4.821;4;Ceintures urbaines;1;centres locaux d'équipements et de services;Saromagnots.;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69234;Saint-Romain-de-Popey;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69490;69490;08430;69243;69000;;0;HORS UNITE URBAINE;H;1661;1708;17;97;387;252;657;45.849;4.531;45.856;4.53;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;Saint-Rominois, saint-Rominoise;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69235;Saint-Romain-en-Gal;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69560;69560;08421;69123;00559;Vienne;5;UNITE URBAINE;B;1980;1355;14;146;305;140;528;45.536;4.858;45.536;4.826;2;Centres urbains intermédiaires;1;centres locaux d'équipements et de services;Romanère;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69236;Saint-Romain-en-Gier;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69700;69700;08421;69123;69000;;0;HORS UNITE URBAINE;H;600;407;4;147;238;175;325;45.566;4.707;45.566;4.704;6;Rural à habitat dispersé;0;communes non pôle;Saint-Romanais;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69238;Saint-Symphorien-sur-Coise;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;200066587;CC des Monts du Lyonnais;10;Lyon;69590;69590;08428;42218;69104;Saint-Symphorien-sur-Coise;1;UNITE URBAINE;I;3712;406;4;914;556;480;629;45.632;4.455;45.631;4.45;5;Bourgs ruraux;2;centres intermédiaires d'équipements et de services;Pelauds;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69239;Saint-Vérand;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69620;69620;08421;69123;69000;;0;HORS UNITE URBAINE;H;1169;1748;17;67;404;258;686;45.919;4.529;45.922;4.52;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;Véranais, Véranaises;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
69240;Saint-Vincent-de-Reins;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6911;Thizy-les-Bourgs;200040566;CA de l'Ouest Rhodanien;10;Lyon;69240;69240;08430;69243;69000;;0;HORS UNITE URBAINE;H;620;1381;14;45;638;476;903;46.075;4.389;46.074;4.386;6;Rural à habitat dispersé;1;centres locaux d'équipements et de services;;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18 14:30:18.054404;liste_communes_france.csv
