bureau_id;Code du département;Libellé du département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé de la commune;Code du b.vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;extraction_source_url;ingestion_timestamp;source_file_name
69_05_068_0002;69;Rhône;05;5ème circonscription;068;Couzon-au-Mont-d'Or;0002;879;169;19.23;710;80.77;9;1.02;1.27;5;0.57;0.7;696;79.18;98.03;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_069_0001;69;Rhône;10;10ème circonscription;069;Craponne;0001;960;245;25.52;715;74.48;8;0.83;1.12;5;0.52;0.7;702;73.13;98.18;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_069_0002;69;Rhône;10;10ème circonscription;069;Craponne;0002;930;234;25.16;696;74.84;10;1.08;1.44;2;0.22;0.29;684;73.55;98.28;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_069_0003;69;Rhône;10;10ème circonscription;069;Craponne;0003;1021;212;20.76;809;79.24;7;0.69;0.87;3;0.29;0.37;799;78.26;98.76;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_069_0004;69;Rhône;10;10ème circonscription;069;Craponne;0004;925;139;15.03;786;84.97;17;1.84;2.16;3;0.32;0.38;766;82.81;97.46;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_069_0005;69;Rhône;10;10ème circonscription;069;Craponne;0005;956;161;16.84;795;83.16;16;1.67;2.01;1;0.1;0.13;778;81.38;97.86;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_069_0006;69;Rhône;10;10ème circonscription;069;Craponne;0006;980;175;17.86;805;82.14;15;1.53;1.86;2;0.2;0.25;788;80.41;97.89;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_069_0007;69;Rhône;10;10ème circonscription;069;Craponne;0007;991;210;21.19;781;78.81;12;1.21;1.54;4;0.4;0.51;765;77.19;97.95;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_069_0008;69;Rhône;10;10ème circonscription;069;Craponne;0008;970;161;16.6;809;83.4;11;1.13;1.36;3;0.31;0.37;795;81.96;98.27;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_069_0009;69;Rhône;10;10ème circonscription;069;Craponne;0009;855;184;21.52;671;78.48;13;1.52;1.94;3;0.35;0.45;655;76.61;97.62;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_070_0001;69;Rhône;08;8ème circonscription;070;Cublize;0001;917;177;19.3;740;80.7;14;1.53;1.89;1;0.11;0.14;725;79.06;97.97;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_071_0001;69;Rhône;05;5ème circonscription;071;Curis-au-Mont-d'Or;0001;885;119;13.45;766;86.55;12;1.36;1.57;3;0.34;0.39;751;84.86;98.04;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_072_0001;69;Rhône;08;8ème circonscription;072;Dardilly;0001;1285;244;18.99;1041;81.01;9;0.7;0.86;3;0.23;0.29;1029;80.08;98.85;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_072_0002;69;Rhône;08;8ème circonscription;072;Dardilly;0002;1051;170;16.18;881;83.82;9;0.86;1.02;4;0.38;0.45;868;82.59;98.52;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_072_0003;69;Rhône;08;8ème circonscription;072;Dardilly;0003;1102;187;16.97;915;83.03;14;1.27;1.53;1;0.09;0.11;900;81.67;98.36;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_072_0004;69;Rhône;08;8ème circonscription;072;Dardilly;0004;1302;249;19.12;1053;80.88;14;1.08;1.33;2;0.15;0.19;1037;79.65;98.48;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_072_0005;69;Rhône;08;8ème circonscription;072;Dardilly;0005;945;162;17.14;783;82.86;3;0.32;0.38;3;0.32;0.38;777;82.22;99.23;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_072_0006;69;Rhône;08;8ème circonscription;072;Dardilly;0006;1070;253;23.64;817;76.36;7;0.65;0.86;6;0.56;0.73;804;75.14;98.41;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_09_074_0001;69;Rhône;09;9ème circonscription;074;Denicé;0001;1151;158;13.73;993;86.27;15;1.3;1.51;4;0.35;0.4;974;84.62;98.09;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_075_0001;69;Rhône;08;8ème circonscription;075;Dième;0001;128;14;10.94;114;89.06;5;3.91;4.39;1;0.78;0.88;108;84.38;94.74;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_076_0001;69;Rhône;08;8ème circonscription;076;Dommartin;0001;777;132;16.99;645;83.01;9;1.16;1.4;1;0.13;0.16;635;81.72;98.45;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_076_0002;69;Rhône;08;8ème circonscription;076;Dommartin;0002;784;87;11.1;697;88.9;10;1.28;1.43;3;0.38;0.43;684;87.24;98.13;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_076_0003;69;Rhône;08;8ème circonscription;076;Dommartin;0003;728;87;11.95;641;88.05;13;1.79;2.03;0;0.0;0.0;628;86.26;97.97;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_09_077_0001;69;Rhône;09;9ème circonscription;077;Dracé;0001;830;157;18.92;673;81.08;12;1.45;1.78;4;0.48;0.59;657;79.16;97.62;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_10_078_0001;69;Rhône;10;10ème circonscription;078;Duerne;0001;583;74;12.69;509;87.31;8;1.37;1.57;3;0.51;0.59;498;85.42;97.84;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_11_080_0001;69;Rhône;11;11ème circonscription;080;Echalas;0001;1346;224;16.64;1122;83.36;25;1.86;2.23;5;0.37;0.45;1092;81.13;97.33;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_081_0001;69;Rhône;08;8ème circonscription;081;Ecully;0001;1075;180;16.74;895;83.26;13;1.21;1.45;1;0.09;0.11;881;81.95;98.44;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_081_0002;69;Rhône;08;8ème circonscription;081;Ecully;0002;1055;179;16.97;876;83.03;11;1.04;1.26;5;0.47;0.57;860;81.52;98.17;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_081_0003;69;Rhône;08;8ème circonscription;081;Ecully;0003;985;176;17.87;809;82.13;5;0.51;0.62;0;0.0;0.0;804;81.62;99.38;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_081_0004;69;Rhône;08;8ème circonscription;081;Ecully;0004;1195;189;15.82;1006;84.18;9;0.75;0.89;1;0.08;0.1;996;83.35;99.01;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_081_0005;69;Rhône;08;8ème circonscription;081;Ecully;0005;1103;192;17.41;911;82.59;11;1.0;1.21;3;0.27;0.33;897;81.32;98.46;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_081_0006;69;Rhône;08;8ème circonscription;081;Ecully;0006;1241;196;15.79;1045;84.21;9;0.73;0.86;2;0.16;0.19;1034;83.32;98.95;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_081_0007;69;Rhône;08;8ème circonscription;081;Ecully;0007;961;166;17.27;795;82.73;7;0.73;0.88;3;0.31;0.38;785;81.69;98.74;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_081_0008;69;Rhône;08;8ème circonscription;081;Ecully;0008;954;196;20.55;758;79.45;10;1.05;1.32;1;0.1;0.13;747;78.3;98.55;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_081_0009;69;Rhône;08;8ème circonscription;081;Ecully;0009;1192;293;24.58;899;75.42;13;1.09;1.45;5;0.42;0.56;881;73.91;98.0;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_081_0010;69;Rhône;08;8ème circonscription;081;Ecully;0010;1409;298;21.15;1111;78.85;9;0.64;0.81;4;0.28;0.36;1098;77.93;98.83;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_081_0011;69;Rhône;08;8ème circonscription;081;Ecully;0011;767;266;34.68;501;65.32;6;0.78;1.2;3;0.39;0.6;492;64.15;98.2;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_09_082_0001;69;Rhône;09;9ème circonscription;082;Emeringes;0001;195;27;13.85;168;86.15;1;0.51;0.6;1;0.51;0.6;166;85.13;98.81;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_083_0001;69;Rhône;08;8ème circonscription;083;Eveux;0001;875;111;12.69;764;87.31;8;0.91;1.05;2;0.23;0.26;754;86.17;98.69;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_09_084_0001;69;Rhône;09;9ème circonscription;084;Fleurie;0001;975;178;18.26;797;81.74;16;1.64;2.01;7;0.72;0.88;774;79.38;97.11;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_085_0001;69;Rhône;05;5ème circonscription;085;Fleurieu-sur-Saône;0001;1091;186;17.05;905;82.95;22;2.02;2.43;6;0.55;0.66;877;80.38;96.91;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_086_0001;69;Rhône;08;8ème circonscription;086;Fleurieux-sur-l'Arbresle;0001;1002;155;15.47;847;84.53;11;1.1;1.3;4;0.4;0.47;832;83.03;98.23;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_086_0002;69;Rhône;08;8ème circonscription;086;Fleurieux-sur-l'Arbresle;0002;907;146;16.1;761;83.9;9;0.99;1.18;0;0.0;0.0;752;82.91;98.82;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_087_0001;69;Rhône;05;5ème circonscription;087;Fontaines-Saint-Martin;0001;1198;190;15.86;1008;84.14;3;0.25;0.3;4;0.33;0.4;1001;83.56;99.31;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_087_0002;69;Rhône;05;5ème circonscription;087;Fontaines-Saint-Martin;0002;1146;205;17.89;941;82.11;3;0.26;0.32;17;1.48;1.81;921;80.37;97.87;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_088_0001;69;Rhône;05;5ème circonscription;088;Fontaines-sur-Saône;0001;724;158;21.82;566;78.18;12;1.66;2.12;4;0.55;0.71;550;75.97;97.17;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_088_0002;69;Rhône;05;5ème circonscription;088;Fontaines-sur-Saône;0002;849;193;22.73;656;77.27;12;1.41;1.83;0;0.0;0.0;644;75.85;98.17;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_088_0003;69;Rhône;05;5ème circonscription;088;Fontaines-sur-Saône;0003;908;221;24.34;687;75.66;12;1.32;1.75;3;0.33;0.44;672;74.01;97.82;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_088_0004;69;Rhône;05;5ème circonscription;088;Fontaines-sur-Saône;0004;692;155;22.4;537;77.6;6;0.87;1.12;1;0.14;0.19;530;76.59;98.7;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_088_0005;69;Rhône;05;5ème circonscription;088;Fontaines-sur-Saône;0005;953;215;22.56;738;77.44;14;1.47;1.9;4;0.42;0.54;720;75.55;97.56;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_05_088_0006;69;Rhône;05;5ème circonscription;088;Fontaines-sur-Saône;0006;867;213;24.57;654;75.43;10;1.15;1.53;2;0.23;0.31;642;74.05;98.17;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_089_0001;69;Rhône;12;12ème circonscription;089;Francheville;0001;903;131;14.51;772;85.49;8;0.89;1.04;2;0.22;0.26;762;84.39;98.7;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_089_0002;69;Rhône;12;12ème circonscription;089;Francheville;0002;836;152;18.18;684;81.82;9;1.08;1.32;1;0.12;0.15;674;80.62;98.54;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_089_0003;69;Rhône;12;12ème circonscription;089;Francheville;0003;756;117;15.48;639;84.52;10;1.32;1.56;4;0.53;0.63;625;82.67;97.81;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_089_0004;69;Rhône;12;12ème circonscription;089;Francheville;0004;797;118;14.81;679;85.19;8;1.0;1.18;3;0.38;0.44;668;83.81;98.38;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_089_0005;69;Rhône;12;12ème circonscription;089;Francheville;0005;728;95;13.05;633;86.95;6;0.82;0.95;3;0.41;0.47;624;85.71;98.58;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_089_0006;69;Rhône;12;12ème circonscription;089;Francheville;0006;865;181;20.92;684;79.08;14;1.62;2.05;5;0.58;0.73;665;76.88;97.22;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_089_0007;69;Rhône;12;12ème circonscription;089;Francheville;0007;750;160;21.33;590;78.67;14;1.87;2.37;3;0.4;0.51;573;76.4;97.12;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_089_0008;69;Rhône;12;12ème circonscription;089;Francheville;0008;749;134;17.89;615;82.11;9;1.2;1.46;6;0.8;0.98;600;80.11;97.56;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_089_0009;69;Rhône;12;12ème circonscription;089;Francheville;0009;837;147;17.56;690;82.44;11;1.31;1.59;1;0.12;0.14;678;81.0;98.26;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_089_0010;69;Rhône;12;12ème circonscription;089;Francheville;0010;914;182;19.91;732;80.09;12;1.31;1.64;1;0.11;0.14;719;78.67;98.22;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_089_0011;69;Rhône;12;12ème circonscription;089;Francheville;0011;947;160;16.9;787;83.1;10;1.06;1.27;4;0.42;0.51;773;81.63;98.22;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_12_089_0012;69;Rhône;12;12ème circonscription;089;Francheville;0012;926;168;18.14;758;81.86;13;1.4;1.72;0;0.0;0.0;745;80.45;98.28;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_08_090_0001;69;Rhône;08;8ème circonscription;090;Frontenas;0001;696;140;20.11;556;79.89;15;2.16;2.7;1;0.14;0.18;540;77.59;97.12;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_11_091_0001;69;Rhône;11;11ème circonscription;091;Givors;0001;984;337;34.25;647;65.75;7;0.71;1.08;5;0.51;0.77;635;64.53;98.15;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
69_11_091_0002;69;Rhône;11;11ème circonscription;091;Givors;0002;730;342;46.85;388;53.15;3;0.41;0.77;2;0.27;0.52;383;52.47;98.71;https://static.data.gouv.fr/resources/election-presidentielle-des-10-et-24-avril-2022-resultats-definitifs-du-1er-tour/20220414-152612/resultats-par-niveau-burvot-t1-france-entiere.xlsx;2026-03-07T20:42:59.836472;burvot_t1_france_entiere.xlsx
