commune_id;candidate_id;candidate_slot;numero_panneau;sexe;nom;prenom;voix;pct_voix_ins;pct_voix_exp;extraction_source_url;ingestion_timestamp;source_file_name
69_130;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;67;35.08;45.89;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_131;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1178;42.93;57.3;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_132;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;189;31.03;41.18;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_133;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1749;52.65;70.64;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_134;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;98;50.52;64.47;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_135;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;489;36.41;50.62;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_136;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;933;42.08;58.2;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_137;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;164;49.25;66.67;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_138;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;155;44.54;62.0;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_139;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;412;38.08;53.23;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_140;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;920;51.57;66.47;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_141;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;2174;44.97;63.98;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_142;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1708;44.55;68.76;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_143;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;2317;45.05;68.9;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_145;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;276;43.95;59.48;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_148;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1018;51.34;66.15;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_149;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;8062;47.67;70.84;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_151;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;400;36.76;48.43;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_152;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;2354;36.81;63.74;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_153;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;450;53.7;69.55;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_154;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;883;49.44;64.26;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_155;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;453;49.03;63.45;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_156;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1062;52.47;69.64;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_157;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1635;41.59;57.05;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_159;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1278;41.96;55.61;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_160;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;292;35.05;48.99;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_161;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;115;28.75;40.64;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_162;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;465;44.71;61.02;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_163;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1037;40.35;53.48;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_164;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;90;32.61;47.62;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_165;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;354;44.19;59.1;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_166;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;97;51.32;65.99;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_167;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;216;47.26;62.61;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_168;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;508;52.32;70.07;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_169;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;190;35.25;45.45;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_170;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;353;39.98;55.24;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_171;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;652;38.35;57.55;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_172;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;253;41.41;55.24;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_173;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;325;42.93;58.56;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_174;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;181;36.86;52.31;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_175;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;676;43.31;57.09;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_176;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1528;45.3;62.65;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_177;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;714;45.68;61.29;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_178;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;150;28.3;41.44;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_179;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1358;44.01;59.93;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_180;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;84;38.71;49.7;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_181;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;53;35.81;50.48;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_182;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;113;34.45;50.0;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_183;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;81;34.91;46.82;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_184;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;283;38.98;53.7;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_186;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;58;29.9;37.66;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_187;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;190;38.85;53.98;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_188;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;197;34.02;48.88;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_189;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;615;39.63;59.25;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_190;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;789;48.38;66.53;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_191;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;2839;57.07;76.94;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_192;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;57;43.51;55.34;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_193;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;512;46.93;62.44;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_194;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;3485;59.05;77.5;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_196;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;160;33.97;48.48;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_197;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;667;38.4;53.92;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_198;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;222;36.75;48.68;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_199;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;2860;33.34;69.59;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_200;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;446;37.07;52.72;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_201;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;315;34.35;51.22;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_202;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;8775;55.67;75.19;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_203;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;228;30.0;44.44;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_204;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;7376;49.98;69.82;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_205;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1987;52.06;69.62;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_206;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1217;36.02;49.98;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_207;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1018;46.8;68.46;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_208;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;859;48.78;64.49;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_209;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;140;28.81;41.54;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_212;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;167;43.38;58.39;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_214;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;290;31.94;43.35;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_215;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;306;43.78;55.43;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_216;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;178;42.38;60.34;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_217;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;243;39.97;57.04;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_218;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;292;36.82;52.24;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_219;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;886;48.28;67.58;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_220;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;588;41.91;57.82;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_225;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;185;40.13;56.23;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_227;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1499;47.09;65.12;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_228;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1452;44.24;59.65;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_229;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;173;31.23;44.13;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_230;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;125;45.96;62.5;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_231;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;838;39.51;57.95;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_233;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;542;56.34;74.76;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_234;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;588;45.79;60.49;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_235;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;612;44.93;62.83;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_236;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;115;28.4;40.35;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_238;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1060;38.2;55.91;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_239;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;385;40.23;54.3;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_240;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;157;29.35;40.89;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_241;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;885;44.54;60.57;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_242;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;242;31.93;46.18;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_243;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;2324;34.65;56.77;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_244;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;7884;51.6;71.55;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_245;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;242;40.95;55.38;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_246;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;493;49.6;66.44;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_248;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1271;32.36;48.83;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_249;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1029;42.84;57.52;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_250;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;1934;56.67;72.84;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_252;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;210;36.27;52.63;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_253;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;205;39.65;55.71;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_254;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;211;32.12;44.23;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_255;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;2091;46.33;63.46;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
69_256;1_MACRON_Emmanuel;.0;1;M;MACRON;Emmanuel;7898;32.72;71.33;https://www.data.gouv.fr/api/1/datasets/r/06d9816c-1b87-498d-985e-f312acee4f51;2026-03-07T23:24:07.583940;burvot_t2_france_entiere.xlsx
