bureau_id;Code du département;Libellé du département;Code de la circonscription;Libellé de la circonscription;Code de la commune;Libellé de la commune;Code du b.vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;extraction_source_url;ingestion_timestamp;source_file_name
69_11_096_0002;69;Rhône;11;11ème circonscription;096;Grigny;0002;752;223;29.65;529;70.35;61;8.11;11.53;29;3.86;5.48;439;58.38;82.99;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_096_0003;69;Rhône;11;11ème circonscription;096;Grigny;0003;1016;369;36.32;647;63.68;65;6.4;10.05;17;1.67;2.63;565;55.61;87.33;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_096_0004;69;Rhône;11;11ème circonscription;096;Grigny;0004;1268;419;33.04;849;66.96;81;6.39;9.54;32;2.52;3.77;736;58.04;86.69;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_096_0005;69;Rhône;11;11ème circonscription;096;Grigny;0005;1160;304;26.21;856;73.79;78;6.72;9.11;29;2.5;3.39;749;64.57;87.5;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_096_0006;69;Rhône;11;11ème circonscription;096;Grigny;0006;1008;268;26.59;740;73.41;55;5.46;7.43;28;2.78;3.78;657;65.18;88.78;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_097_0001;69;Rhône;11;11ème circonscription;097;Les Haies;0001;632;132;20.89;500;79.11;43;6.8;8.6;6;0.95;1.2;451;71.36;90.2;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_098_0001;69;Rhône;10;10ème circonscription;098;Les Halles;0001;306;63;20.59;243;79.41;29;9.48;11.93;6;1.96;2.47;208;67.97;85.6;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_099_0001;69;Rhône;10;10ème circonscription;099;Haute-Rivoire;0001;984;196;19.92;788;80.08;69;7.01;8.76;16;1.63;2.03;703;71.44;89.21;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0001;69;Rhône;12;12ème circonscription;100;Irigny;0001;907;194;21.39;713;78.61;61;6.73;8.56;17;1.87;2.38;635;70.01;89.06;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0002;69;Rhône;12;12ème circonscription;100;Irigny;0002;889;176;19.8;713;80.2;91;10.24;12.76;15;1.69;2.1;607;68.28;85.13;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0003;69;Rhône;12;12ème circonscription;100;Irigny;0003;592;134;22.64;458;77.36;36;6.08;7.86;8;1.35;1.75;414;69.93;90.39;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0004;69;Rhône;12;12ème circonscription;100;Irigny;0004;725;141;19.45;584;80.55;63;8.69;10.79;10;1.38;1.71;511;70.48;87.5;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0005;69;Rhône;12;12ème circonscription;100;Irigny;0005;821;174;21.19;647;78.81;56;6.82;8.66;15;1.83;2.32;576;70.16;89.03;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0006;69;Rhône;12;12ème circonscription;100;Irigny;0006;885;286;32.32;599;67.68;42;4.75;7.01;11;1.24;1.84;546;61.69;91.15;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0007;69;Rhône;12;12ème circonscription;100;Irigny;0007;782;203;25.96;579;74.04;52;6.65;8.98;8;1.02;1.38;519;66.37;89.64;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_12_100_0008;69;Rhône;12;12ème circonscription;100;Irigny;0008;765;169;22.09;596;77.91;52;6.8;8.72;9;1.18;1.51;535;69.93;89.77;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_101_0001;69;Rhône;08;8ème circonscription;101;Jarnioux;0001;495;91;18.38;404;81.62;25;5.05;6.19;10;2.02;2.48;369;74.55;91.34;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_102_0001;69;Rhône;08;8ème circonscription;102;Joux;0001;533;106;19.89;427;80.11;54;10.13;12.65;13;2.44;3.04;360;67.54;84.31;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_103_0001;69;Rhône;09;9ème circonscription;103;Juliénas;0001;712;138;19.38;574;80.62;58;8.15;10.1;9;1.26;1.57;507;71.21;88.33;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_104_0001;69;Rhône;09;9ème circonscription;104;Jullié;0001;338;79;23.37;259;76.63;33;9.76;12.74;10;2.96;3.86;216;63.91;83.4;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_105_0001;69;Rhône;09;9ème circonscription;105;Lacenas;0001;724;103;14.23;621;85.77;58;8.01;9.34;16;2.21;2.58;547;75.55;88.08;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_106_0001;69;Rhône;09;9ème circonscription;106;Lachassagne;0001;834;115;13.79;719;86.21;67;8.03;9.32;13;1.56;1.81;639;76.62;88.87;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_107_0001;69;Rhône;08;8ème circonscription;107;Lamure-sur-Azergues;0001;744;155;20.83;589;79.17;70;9.41;11.88;10;1.34;1.7;509;68.41;86.42;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_108_0001;69;Rhône;09;9ème circonscription;108;Lancié;0001;675;127;18.81;548;81.19;49;7.26;8.94;6;0.89;1.09;493;73.04;89.96;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_109_0001;69;Rhône;09;9ème circonscription;109;Lantignié;0001;677;140;20.68;537;79.32;68;10.04;12.66;16;2.36;2.98;453;66.91;84.36;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_110_0001;69;Rhône;10;10ème circonscription;110;Larajasse;0001;712;139;19.52;573;80.48;45;6.32;7.85;9;1.26;1.57;519;72.89;90.58;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_110_0002;69;Rhône;10;10ème circonscription;110;Larajasse;0002;710;163;22.96;547;77.04;39;5.49;7.13;10;1.41;1.83;498;70.14;91.04;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_111_0001;69;Rhône;08;8ème circonscription;111;Légny;0001;489;76;15.54;413;84.46;37;7.57;8.96;7;1.43;1.69;369;75.46;89.35;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_112_0001;69;Rhône;08;8ème circonscription;112;Lentilly;0001;953;191;20.04;762;79.96;70;7.35;9.19;14;1.47;1.84;678;71.14;88.98;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_112_0002;69;Rhône;08;8ème circonscription;112;Lentilly;0002;928;199;21.44;729;78.56;60;6.47;8.23;18;1.94;2.47;651;70.15;89.3;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_112_0003;69;Rhône;08;8ème circonscription;112;Lentilly;0003;861;186;21.6;675;78.4;63;7.32;9.33;13;1.51;1.93;599;69.57;88.74;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_112_0004;69;Rhône;08;8ème circonscription;112;Lentilly;0004;812;171;21.06;641;78.94;36;4.43;5.62;7;0.86;1.09;598;73.65;93.29;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_112_0005;69;Rhône;08;8ème circonscription;112;Lentilly;0005;906;176;19.43;730;80.57;50;5.52;6.85;7;0.77;0.96;673;74.28;92.19;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_08_113_0001;69;Rhône;08;8ème circonscription;113;Létra;0001;575;87;15.13;488;84.87;51;8.87;10.45;12;2.09;2.46;425;73.91;87.09;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_115_0001;69;Rhône;09;9ème circonscription;115;Limas;0001;888;144;16.22;744;83.78;54;6.08;7.26;23;2.59;3.09;667;75.11;89.65;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_115_0002;69;Rhône;09;9ème circonscription;115;Limas;0002;823;193;23.45;630;76.55;51;6.2;8.1;14;1.7;2.22;565;68.65;89.68;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_115_0003;69;Rhône;09;9ème circonscription;115;Limas;0003;799;135;16.9;664;83.1;49;6.13;7.38;23;2.88;3.46;592;74.09;89.16;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_115_0004;69;Rhône;09;9ème circonscription;115;Limas;0004;722;172;23.82;550;76.18;49;6.79;8.91;19;2.63;3.45;482;66.76;87.64;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_116_0001;69;Rhône;05;5ème circonscription;116;Limonest;0001;960;164;17.08;796;82.92;77;8.02;9.67;26;2.71;3.27;693;72.19;87.06;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_116_0002;69;Rhône;05;5ème circonscription;116;Limonest;0002;824;152;18.45;672;81.55;56;6.8;8.33;16;1.94;2.38;600;72.82;89.29;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_116_0003;69;Rhône;05;5ème circonscription;116;Limonest;0003;781;138;17.67;643;82.33;57;7.3;8.86;8;1.02;1.24;578;74.01;89.89;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_117_0001;69;Rhône;05;5ème circonscription;117;Lissieu;0001;1312;294;22.41;1018;77.59;80;6.1;7.86;5;0.38;0.49;933;71.11;91.65;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_05_117_0002;69;Rhône;05;5ème circonscription;117;Lissieu;0002;1253;259;20.67;994;79.33;58;4.63;5.84;19;1.52;1.91;917;73.18;92.25;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_118_0001;69;Rhône;11;11ème circonscription;118;Loire-sur-Rhône;0001;1007;224;22.24;783;77.76;87;8.64;11.11;19;1.89;2.43;677;67.23;86.46;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_118_0002;69;Rhône;11;11ème circonscription;118;Loire-sur-Rhône;0002;858;192;22.38;666;77.62;96;11.19;14.41;15;1.75;2.25;555;64.69;83.33;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_11_119_0001;69;Rhône;11;11ème circonscription;119;Longes;0001;721;164;22.75;557;77.25;63;8.74;11.31;13;1.8;2.33;481;66.71;86.36;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_10_120_0001;69;Rhône;10;10ème circonscription;120;Longessaigne;0001;435;82;18.85;353;81.15;40;9.2;11.33;5;1.15;1.42;308;70.8;87.25;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_121_0001;69;Rhône;09;9ème circonscription;121;Lozanne;0001;857;175;20.42;682;79.58;53;6.18;7.77;15;1.75;2.2;614;71.65;90.03;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_121_0002;69;Rhône;09;9ème circonscription;121;Lozanne;0002;1026;203;19.79;823;80.21;57;5.56;6.93;15;1.46;1.82;751;73.2;91.25;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_09_122_0001;69;Rhône;09;9ème circonscription;122;Lucenay;0001;1371;205;14.95;1166;85.05;124;9.04;10.63;31;2.26;2.66;1011;73.74;86.71;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0211;69;Rhône;01;1ère circonscription;123;Lyon;0211;923;237;25.68;686;74.32;43;4.66;6.27;10;1.08;1.46;633;68.58;92.27;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0212;69;Rhône;01;1ère circonscription;123;Lyon;0212;847;188;22.2;659;77.8;36;4.25;5.46;12;1.42;1.82;611;72.14;92.72;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0213;69;Rhône;01;1ère circonscription;123;Lyon;0213;820;190;23.17;630;76.83;51;6.22;8.1;15;1.83;2.38;564;68.78;89.52;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0214;69;Rhône;01;1ère circonscription;123;Lyon;0214;1035;228;22.03;807;77.97;67;6.47;8.3;19;1.84;2.35;721;69.66;89.34;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0219;69;Rhône;01;1ère circonscription;123;Lyon;0219;731;219;29.96;512;70.04;30;4.1;5.86;12;1.64;2.34;470;64.3;91.8;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0220;69;Rhône;01;1ère circonscription;123;Lyon;0220;1078;215;19.94;863;80.06;47;4.36;5.45;13;1.21;1.51;803;74.49;93.05;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0501;69;Rhône;01;1ère circonscription;123;Lyon;0501;959;193;20.13;766;79.87;53;5.53;6.92;16;1.67;2.09;697;72.68;90.99;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0502;69;Rhône;01;1ère circonscription;123;Lyon;0502;980;328;33.47;652;66.53;42;4.29;6.44;22;2.24;3.37;588;60.0;90.18;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0503;69;Rhône;01;1ère circonscription;123;Lyon;0503;984;214;21.75;770;78.25;75;7.62;9.74;30;3.05;3.9;665;67.58;86.36;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0504;69;Rhône;01;1ère circonscription;123;Lyon;0504;960;221;23.02;739;76.98;60;6.25;8.12;13;1.35;1.76;666;69.38;90.12;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0505;69;Rhône;01;1ère circonscription;123;Lyon;0505;903;155;17.17;748;82.83;68;7.53;9.09;17;1.88;2.27;663;73.42;88.64;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0506;69;Rhône;01;1ère circonscription;123;Lyon;0506;874;179;20.48;695;79.52;51;5.84;7.34;23;2.63;3.31;621;71.05;89.35;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0507;69;Rhône;01;1ère circonscription;123;Lyon;0507;1047;189;18.05;858;81.95;54;5.16;6.29;15;1.43;1.75;789;75.36;91.96;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0508;69;Rhône;01;1ère circonscription;123;Lyon;0508;1048;257;24.52;791;75.48;68;6.49;8.6;15;1.43;1.9;708;67.56;89.51;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0509;69;Rhône;01;1ère circonscription;123;Lyon;0509;982;288;29.33;694;70.67;39;3.97;5.62;20;2.04;2.88;635;64.66;91.5;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0510;69;Rhône;01;1ère circonscription;123;Lyon;0510;1086;263;24.22;823;75.78;58;5.34;7.05;26;2.39;3.16;739;68.05;89.79;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0511;69;Rhône;01;1ère circonscription;123;Lyon;0511;1106;249;22.51;857;77.49;65;5.88;7.58;30;2.71;3.5;762;68.9;88.91;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0512;69;Rhône;01;1ère circonscription;123;Lyon;0512;1055;230;21.8;825;78.2;77;7.3;9.33;15;1.42;1.82;733;69.48;88.85;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0513;69;Rhône;01;1ère circonscription;123;Lyon;0513;999;231;23.12;768;76.88;55;5.51;7.16;12;1.2;1.56;701;70.17;91.28;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0514;69;Rhône;01;1ère circonscription;123;Lyon;0514;1043;189;18.12;854;81.88;55;5.27;6.44;21;2.01;2.46;778;74.59;91.1;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0515;69;Rhône;01;1ère circonscription;123;Lyon;0515;1040;200;19.23;840;80.77;60;5.77;7.14;15;1.44;1.79;765;73.56;91.07;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0516;69;Rhône;01;1ère circonscription;123;Lyon;0516;1109;227;20.47;882;79.53;55;4.96;6.24;19;1.71;2.15;808;72.86;91.61;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0517;69;Rhône;01;1ère circonscription;123;Lyon;0517;735;206;28.03;529;71.97;42;5.71;7.94;17;2.31;3.21;470;63.95;88.85;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0518;69;Rhône;01;1ère circonscription;123;Lyon;0518;795;224;28.18;571;71.82;15;1.89;2.63;33;4.15;5.78;523;65.79;91.59;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0519;69;Rhône;01;1ère circonscription;123;Lyon;0519;966;165;17.08;801;82.92;61;6.31;7.62;22;2.28;2.75;718;74.33;89.64;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0520;69;Rhône;01;1ère circonscription;123;Lyon;0520;859;240;27.94;619;72.06;52;6.05;8.4;14;1.63;2.26;553;64.38;89.34;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0521;69;Rhône;01;1ère circonscription;123;Lyon;0521;838;271;32.34;567;67.66;50;5.97;8.82;14;1.67;2.47;503;60.02;88.71;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0522;69;Rhône;01;1ère circonscription;123;Lyon;0522;1052;239;22.72;813;77.28;49;4.66;6.03;14;1.33;1.72;750;71.29;92.25;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0523;69;Rhône;01;1ère circonscription;123;Lyon;0523;998;212;21.24;786;78.76;64;6.41;8.14;28;2.81;3.56;694;69.54;88.3;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0524;69;Rhône;01;1ère circonscription;123;Lyon;0524;852;144;16.9;708;83.1;43;5.05;6.07;15;1.76;2.12;650;76.29;91.81;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0525;69;Rhône;01;1ère circonscription;123;Lyon;0525;939;260;27.69;679;72.31;49;5.22;7.22;21;2.24;3.09;609;64.86;89.69;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0526;69;Rhône;01;1ère circonscription;123;Lyon;0526;1013;197;19.45;816;80.55;69;6.81;8.46;16;1.58;1.96;731;72.16;89.58;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
69_01_123_0527;69;Rhône;01;1ère circonscription;123;Lyon;0527;1076;248;23.05;828;76.95;60;5.58;7.25;20;1.86;2.42;748;69.52;90.34;https://www.data.gouv.fr/api/1/datasets/r/2e3e44de-e584-4aa2-8148-670daf5617e1;2026-03-18T14:27:53.351361;2017_burvot_t2_france_entiere.txt
