CODGEO,NBMENFISC20,NBPERSMENFISC20,MED20,PIMP20,TP6020,TP60AGE120,TP60AGE220,TP60AGE320,TP60AGE420,TP60AGE520,TP60AGE620,TP60TOL120,TP60TOL220,PACT20,PTSA20,PCHO20,PBEN20,PPEN20,PPAT20,PPSOC20,PPFAM20,PPMINI20,PPLOGT20,PIMPOT20,D120,D920,RD20,year,extraction_source_url,ingestion_timestamp,source_file_name
69184,426,1030,24220,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69186,90,187,23140,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69187,266,657,22460,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69188,317,822,22510,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69189,1058,2024,23650,"57,0","11,0",s,s,s,s,s,s,s,s,"67,4","59,2","2,7","5,5","35,2","11,9","3,7","1,1","1,7","0,9","-18,2",13160,46330,"3,5",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69190,839,2157,29670,"73,0",s,s,s,s,s,s,s,s,s,"81,5","75,0","2,1","4,4","24,2","12,4","2,4","1,4","0,7","0,3","-20,5",17540,53290,"3,0",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69191,2330,5909,38970,"75,0","7,0",s,s,s,s,s,s,s,"22,0","83,0","72,1","2,4","8,5","23,7","25,7","1,7","0,7","0,7","0,3","-34,1",15430,91940,"6,0",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69192,54,145,25060,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69193,482,1304,30350,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69194,2752,7096,39470,"77,0","5,0",s,s,s,s,s,s,s,"16,0","82,0","72,2","2,5","7,3","24,2","23,8","1,2","0,5","0,5","0,2","-31,2",18100,91720,"5,1",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69196,248,579,22700,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69197,842,2150,24040,"53,0",s,s,s,s,s,s,s,s,s,"81,3","73,1","2,1","6,1","20,3","10,3","3,9","2,1","1,3","0,5","-15,8",15360,39040,"2,5",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69198,291,714,26020,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69199,6814,17604,16640,"32,0","31,0","35,0","35,0","37,0","31,0","22,0","18,0","13,0","41,0","66,7","59,8","4,9","2,0","22,9","3,5","16,8","6,1","7,2","3,5","-9,9",9480,27310,"2,9",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69200,659,1589,23510,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69201,596,1179,20430,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69202,9712,22093,27770,"66,0","8,0",s,"12,0","11,0","8,0","5,0",s,"5,0","20,0","74,7","66,3","2,7","5,7","29,7","15,6","3,2","1,3","1,3","0,6","-23,2",14350,56440,"3,9",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69203,398,928,22820,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69204,8930,21455,26240,"63,0","10,0","21,0","15,0","13,0","9,0","6,0",s,"5,0","22,0","74,9","67,9","2,6","4,4","29,2","10,9","4,4","1,8","1,8","0,8","-19,4",13300,46650,"3,5",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69205,2075,5363,29410,"68,0","6,0",s,s,s,s,s,s,s,"21,0","78,5","72,3","2,4","3,8","27,2","11,7","2,9","1,5","0,9","0,5","-20,3",15840,50380,"3,2",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69206,1765,4293,24600,"58,0","6,0",s,s,s,s,s,s,s,s,"76,5","68,1","2,2","6,2","25,1","11,9","3,6","1,8","1,4","0,4","-17,1",14930,39390,"2,6",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69207,1178,2895,26210,"59,0","9,0",s,s,s,s,s,s,s,"20,0","83,6","77,5","3,0","3,1","22,4","8,8","4,3","2,0","1,5","0,8","-19,1",13920,44630,"3,2",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69208,851,2250,28090,"67,0",s,s,s,s,s,s,s,s,s,"83,0","74,8","2,9","5,3","23,4","10,2","2,3","1,4","0,7","0,2","-18,9",17890,46240,"2,6",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69209,254,491,21700,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69212,190,467,28800,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69214,463,1178,22260,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69215,353,870,27510,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69216,244,591,22310,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69217,339,772,22980,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69218,420,1034,23440,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69219,886,2249,28170,"69,0",s,s,s,s,s,s,s,s,s,"76,5","69,1","2,4","5,0","25,2","15,1","2,5","1,5","0,7","0,3","-19,3",17430,46950,"2,7",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69220,810,1759,23190,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69225,222,552,23940,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69227,1607,3776,23530,"50,0","8,0",s,s,s,s,s,s,s,s,"72,3","63,7","2,4","6,2","27,2","11,3","3,9","2,1","1,2","0,6","-14,7",14600,37730,"2,6",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69228,1713,4303,25070,"57,0","7,0",s,s,s,s,s,s,s,s,"77,4","68,7","2,9","5,8","24,3","11,1","3,4","1,8","1,2","0,4","-16,2",15320,41850,"2,7",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69229,323,763,22630,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69230,128,328,23920,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69231,1110,2758,26250,"63,0",s,s,s,s,s,s,s,s,s,"81,7","75,4","2,6","3,7","24,1","6,5","3,6","1,9","1,2","0,5","-15,9",16380,41310,"2,5",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69233,477,1223,33340,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69234,679,1733,25030,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69235,867,1948,24040,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69236,232,575,22970,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69238,1710,3668,20820,"39,0","12,0",s,s,s,s,s,s,s,"24,0","61,7","56,2","2,9","2,6","35,8","7,8","6,3","2,4","2,6","1,3","-11,6",12590,32420,"2,6",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69239,477,1184,24260,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69240,295,608,20930,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69241,1006,2587,28260,"68,0",s,s,s,s,s,s,s,s,s,"81,3","71,6","2,6","7,1","23,9","11,0","2,5","1,4","0,8","0,3","-18,7",16880,44100,"2,6",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69242,338,907,24010,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69243,4694,10183,19120,"36,0","21,0",s,"22,0","26,0","23,0","14,0",s,"5,0","31,0","64,3","57,6","3,9","2,8","30,0","6,7","10,7","3,3","5,2","2,2","-11,7",10770,31090,"2,9",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69244,9991,21450,27980,"68,0","8,0",s,"11,0","9,0","7,0","6,0",s,"5,0","16,0","80,1","72,9","3,0","4,2","25,1","13,4","3,2","1,3","1,3","0,6","-21,8",14460,51050,"3,5",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69245,294,747,25850,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69246,513,1318,26750,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69248,2465,5440,20490,"42,0","16,0",s,s,"23,0",s,s,s,"9,0","33,0","60,5","53,8","2,9","3,8","37,0","7,2","7,5","2,8","3,4","1,3","-12,2",11450,31950,"2,8",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69249,1295,3167,25260,"61,0",s,s,s,s,s,s,s,s,s,"82,1","73,7","2,2","6,2","19,1","12,5","3,3","1,8","1,1","0,4","-17,0",15430,41890,"2,7",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69250,1856,4585,32340,"74,0",s,s,s,s,s,s,s,s,s,"77,0","71,1","2,4","3,5","30,0","12,9","2,0","1,0","0,7","0,3","-21,9",17870,54900,"3,1",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69252,274,714,25510,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69253,246,632,26230,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69254,363,918,21740,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69255,2328,5909,26250,"63,0","6,0",s,s,s,s,s,s,s,"14,0","77,1","69,5","2,6","5,0","23,9","13,8","3,4","1,9","1,0","0,5","-18,2",15120,43910,"2,9",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69256,17487,46431,16770,"35,0","31,0","33,0","32,0","37,0","35,0","22,0","21,0","12,0","43,0","70,0","63,0","4,8","2,2","19,8","4,0","16,8","6,2","7,3","3,3","-10,6",9470,28410,"3,0",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69257,404,981,23200,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69258,131,285,23080,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69259,25263,63882,16850,"36,0","31,0","34,0","36,0","37,0","33,0","21,0","16,0","12,0","41,0","67,1","60,7","4,7","1,7","23,5","4,0","16,2","5,8","7,1","3,3","-10,8",9440,28830,"3,1",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69260,1970,5002,26660,"63,0","11,0",s,s,s,s,s,s,s,"24,0","81,9","76,0","2,7","3,2","22,0","9,9","4,7","2,0","1,9","0,8","-18,5",13080,47310,"3,6",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69261,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69263,358,880,22600,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69264,16503,34711,19030,"43,0","24,0","22,0","28,0","31,0","23,0","16,0","13,0","7,0","33,0","67,1","60,6","4,0","2,5","28,9","6,6","10,7","3,5","4,8","2,4","-13,3",10420,32680,"3,1",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69265,338,871,27910,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69266,70268,145088,21010,"52,0","20,0","26,0","19,0","22,0","21,0","14,0","12,0","6,0","29,0","79,9","72,8","4,0","3,1","20,8","6,1","8,6","2,6","3,9","2,1","-15,4",10600,36850,"3,5",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69267,859,2037,24430,"54,0",s,s,s,s,s,s,s,s,s,"74,4","59,8","1,5","13,1","24,3","15,0","3,7","1,9","1,3","0,5","-17,4",14250,39380,"2,8",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69268,1411,3565,30720,"73,0",s,s,s,s,s,s,s,s,s,"84,3","75,1","3,1","6,1","23,0","12,6","2,4","1,1","0,9","0,4","-22,3",16710,57040,"3,4",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69269,414,948,24450,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69270,1735,4500,30260,"72,0",s,s,s,s,s,s,s,s,s,"80,1","73,8","2,1","4,2","23,2","16,0","1,9","1,2","0,5","0,2","-21,2",18270,52560,"2,9",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69271,4243,10587,28060,"67,0","8,0",s,s,"8,0",s,s,s,s,"21,0","78,8","72,2","2,4","4,2","27,1","12,3","3,2","1,5","1,2","0,5","-21,4",14730,48420,"3,3",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69272,1788,4597,27830,"67,0","5,0",s,s,s,s,s,s,s,s,"79,0","72,2","2,7","4,1","26,0","9,4","3,4","1,8","1,1","0,5","-17,8",16100,45910,"2,9",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69273,4064,10283,24730,"60,0","7,0",s,"12,0","8,0",s,s,s,"5,0","18,0","76,0","70,3","2,9","2,8","28,4","7,9","4,8","2,4","1,7","0,7","-17,1",14630,37770,"2,6",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69275,11818,27949,21490,"51,0","16,0","20,0","18,0","19,0","16,0","11,0","10,0","6,0","26,0","72,3","66,1","3,4","2,8","25,9","8,1","8,0","3,0","3,5","1,5","-14,3",11550,35610,"3,1",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69276,3905,10008,21610,"49,0","16,0",s,"22,0","19,0","13,0",s,s,"6,0","30,0","74,7","68,9","3,8","2,0","24,8","5,6","8,1","3,3","3,3","1,5","-13,2",11760,34570,"2,9",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69277,5350,13892,29780,"72,0","5,0",s,s,s,s,s,s,s,"11,0","81,1","75,1","2,5","3,5","24,0","12,4","2,6","1,3","0,9","0,4","-20,1",17110,51250,"3,0",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69278,2156,5321,26040,"61,0","9,0",s,s,s,s,s,s,s,"20,0","79,0","71,7","3,1","4,2","25,7","9,1","4,0","1,9","1,4","0,7","-17,8",13920,42930,"3,1",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69279,2304,6172,26810,"67,0","5,0",s,s,s,s,s,s,"5,0",s,"79,3","73,0","2,2","4,1","26,6","9,6","2,8","1,6","1,0","0,2","-18,3",16670,43080,"2,6",2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
69280,535,1507,26150,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2020,https://www.insee.fr/fr/statistiques/fichier/6692220/indic-struct-distrib-revenu-2020-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2020
