CODGEO,NBMENFISC18,NBPERSMENFISC18,MED18,PIMP18,TP6018,TP60AGE118,TP60AGE218,TP60AGE318,TP60AGE418,TP60AGE518,TP60AGE618,TP60TOL118,TP60TOL218,PACT18,PTSA18,PCHO18,PBEN18,PPEN18,PPAT18,PPSOC18,PPFAM18,PPMINI18,PPLOGT18,PIMPOT18,D118,D918,RD18,year,extraction_source_url,ingestion_timestamp,source_file_name
69107,448,1013,21490,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69108,408,1041,23080,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69109,346,863,23200,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69110,702,1751,21550,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69111,243,663,26190,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69112,2620,6602,28220,70,5,,,,,,,,,84.1,76.6,2.9,4.6,21.2,12.9,2.6,1.4,0.7,0.5,-20.8,16750,49470,3,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69113,319,827,22640,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69115,1887,4835,23920,59,12,,,,,,,,28,68.9,62.5,2.7,3.7,30.5,14.5,4.7,2.4,1.2,1.1,-18.6,12340,41100,3.3,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69116,1442,3716,31360,73,,,,,,,,,,83.2,71.7,2.6,8.9,21.2,20.7,2,1,0.6,0.4,-27.1,15490,71460,4.6,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69117,1152,3078,31340,74,,,,,,,,,,80.8,71.6,2.2,7,25.8,14.4,2,1.3,0.4,0.3,-23,17440,56550,3.2,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69118,1049,2620,23540,57,,,,,,,,,,73.8,68.4,2.3,3.1,28.3,10.3,4,2.4,0.8,0.8,-16.4,14200,36450,2.6,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69119,363,929,22460,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69120,232,595,20580,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69121,1150,2796,25620,66,,,,,,,,,,81.2,73.4,2.5,5.3,25.7,8.4,3.2,1.9,0.7,0.6,-18.5,14920,41410,2.8,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69122,691,1843,28020,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69123,227513,458057,23890,60,15,22,14,17,16,11,9,5,23,83,73.8,3.2,6,21.2,13.5,4.7,1.6,1.8,1.3,-22.4,11280,47280,4.2,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69124,208,473,21750,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69125,350,837,29130,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69126,288,793,29730,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69127,1286,3359,28300,72,,,,,,,,,,86.1,78.5,2.4,5.2,21.9,10.5,2.9,1.6,0.7,0.6,-21.4,15820,49530,3.1,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69130,85,201,20950,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69131,1346,3405,25670,67,,,,,,,,,,82.2,75.3,1.9,5,23.1,11.6,2.8,1.8,0.6,0.4,-19.7,15670,41410,2.6,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69132,312,807,20860,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69133,1761,4463,28760,72,5,,,,,,,,,84.2,77.2,2.4,4.6,22.7,13.8,2.1,1.3,0.5,0.3,-22.8,15950,53890,3.4,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69134,91,240,27260,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69135,769,1756,19830,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69136,1221,3234,26280,67,,,,,,,,,,76.9,70.7,2.1,4.1,26.9,13,2.8,1.8,0.6,0.4,-19.6,15810,44460,2.8,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69137,159,428,24650,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69138,163,427,22120,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69139,601,1395,21990,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69140,790,2080,27730,71,,,,,,,,,,82.5,73.9,2.5,6.1,23.6,14.6,2.1,1.4,0.4,0.3,-22.8,16810,54720,3.3,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69141,2565,6133,25440,64,6,,,,,,,,13,78.1,71.4,2.2,4.5,27.1,11.3,2.8,1.6,0.7,0.5,-19.3,14850,42190,2.8,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69142,3026,6291,21060,56,19,,23,22,17,,,,34,74.9,65,3.2,6.7,27.4,12.9,5.5,1.9,2.2,1.4,-20.7,10460,39360,3.8,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69143,3431,7362,22210,55,13,,,17,,,,,21,73.5,67.8,3,2.7,29.7,8.6,5.5,2,2.1,1.4,-17.3,11790,38450,3.3,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69145,345,887,22730,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69148,999,2632,28080,68,,,,,,,,,,86.2,77.5,2.6,6.1,20.8,12.5,2.2,1.3,0.5,0.4,-21.7,16650,47820,2.9,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69149,12022,25478,22380,57,13,19,14,17,14,9,,5,25,77.9,71.8,3,3.1,26.9,7.3,5.6,2.2,2.1,1.3,-17.7,11870,37390,3.2,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69151,568,1474,23660,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69153,402,1082,32990,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69154,974,2527,26790,71,,,,,,,,,,85.1,76.1,3,6,20.5,12.5,2.7,1.8,0.5,0.4,-20.8,16080,46170,2.9,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69155,426,1118,22990,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69156,1017,2745,29450,72,,,,,,,,,,78.7,70.9,2,5.8,23.4,18.4,2,1.4,0.3,0.3,-22.5,17570,52330,3,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69157,2131,5372,23830,56,5,,,,,,,,,75.6,67.5,2.4,5.7,27.6,9.8,3.7,2.2,0.9,0.6,-16.7,15060,37950,2.5,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69160,439,1034,20970,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69161,236,469,19120,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69162,568,1348,22870,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69163,1299,3414,24820,63,,,,,,,,,,81.3,75.7,2.2,3.4,24,9,3.1,2,0.7,0.4,-17.4,15990,40090,2.5,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69164,143,311,20720,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69165,429,1063,22950,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69166,102,278,24490,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69167,222,598,23500,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69168,520,1360,27370,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69169,265,667,22930,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69170,450,1147,24220,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69171,1024,2336,23630,57,9,,,,,,,,,78,71.4,3.3,3.3,26,9,4.3,2,1.3,1,-17.3,13460,38740,2.9,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69172,307,796,25330,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69173,406,967,24820,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69174,231,580,20800,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69175,819,2049,25060,62,,,,,,,,,,76.4,70.7,1.9,3.8,26.4,11.6,3.4,1.8,1,0.6,-17.8,15880,41370,2.6,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69176,1741,4666,25810,64,5,,,,,,,,,84.1,77.8,2.2,4.1,21.6,9.8,3.2,2.1,0.7,0.4,-18.7,15830,41310,2.6,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69177,798,2096,26080,67,,,,,,,,,,83,75.9,2.3,4.8,24.7,9.4,2.5,1.6,0.6,0.3,-19.6,17430,43220,2.5,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69178,294,736,21890,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69179,1555,4126,26980,67,,,,,,,,,,83.2,74.2,2.4,6.6,23,9.9,2.5,1.6,0.6,0.3,-18.6,16410,43060,2.6,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69180,112,276,23580,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69181,73,193,22040,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69182,175,352,19720,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69183,144,314,19710,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69184,396,1001,23610,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69186,81,182,21940,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69187,266,660,22240,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69188,307,805,22020,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69189,959,1878,23310,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69190,774,2006,28220,72,,,,,,,,,,84.6,77.4,2.2,5,24,11.2,2.1,1.3,0.5,0.3,-21.9,16560,50220,3,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69191,2177,5542,38120,76,7,,,,,,,,23,79.7,69.3,2,8.4,23,28.6,1.4,0.6,0.5,0.3,-32.7,14780,98270,6.6,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69192,55,152,24090,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69193,478,1298,30000,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69194,2685,6971,40590,79,5,,,,,,,,,80.4,70.2,2.1,8.1,23.1,28,1,0.5,0.3,0.2,-32.5,17830,92490,5.2,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69196,236,565,22160,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69197,828,2151,23580,55,,,,,,,,,,81,72.7,2.2,6.1,20.7,11.3,3.8,2.3,0.9,0.6,-16.8,14850,37510,2.5,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69198,294,726,24410,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69199,6657,17468,16020,33,32,34,36,40,31,23,18,12,43,68.3,61.7,4.6,2,24.4,3.8,15.3,6,5.5,3.8,-11.8,9090,26310,2.9,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69200,630,1562,23220,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69201,600,1187,19960,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69202,9432,21789,27160,68,8,,12,11,7,,,5,18,75.4,66.5,2.3,6.6,29.4,17.2,2.7,1.3,0.9,0.5,-24.7,14050,56850,4,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69203,393,945,22270,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69204,8651,20859,25660,64,9,,13,11,9,5,,5,19,75.7,68.5,2.2,5,29.5,11.4,3.9,1.8,1.3,0.8,-20.5,13400,47360,3.5,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69205,1941,4984,29330,72,5,,,,,,,,,79.3,72.5,2.5,4.3,27.9,12.5,2.7,1.6,0.6,0.5,-22.4,16010,48510,3,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69206,1728,4276,23910,58,7,,,,,,,,,77.3,68.8,2.5,6,24.8,13,3.5,1.9,1.1,0.5,-18.6,14440,39980,2.8,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69207,1197,2972,25500,61,9,,,,,,,,19,83.6,77,3,3.6,21.8,10.3,3.9,2.1,1,0.8,-19.6,13650,44640,3.3,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69208,826,2245,27190,71,,,,,,,,,,84.3,76.7,2.3,5.3,22.9,10.5,2.2,1.5,0.4,0.3,-19.9,17180,45860,2.7,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69209,251,502,21270,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69212,183,473,28190,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69214,464,1199,21330,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69215,343,881,26550,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69216,239,546,22180,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69217,327,769,21400,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69218,408,1029,23680,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69219,856,2219,27160,70,,,,,,,,,,81.3,73.3,2.3,5.7,25.1,12.5,2.4,1.6,0.4,0.4,-21.3,16580,46650,2.8,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69220,758,1667,22310,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
69225,220,540,22820,,,,,,,,,,,,,,,,,,,,,,,,,2018,https://www.insee.fr/fr/statistiques/fichier/5009236/base-cc-filosofi-2018_CSV_geo2021.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2018
