CODGEO,NBMENFISC21,NBPERSMENFISC21,MED21,PIMP21,TP6021,TP60AGE121,TP60AGE221,TP60AGE321,TP60AGE421,TP60AGE521,TP60AGE621,TP60TOL121,TP60TOL221,PACT21,PTSA21,PCHO21,PBEN21,PPEN21,PPAT21,PPSOC21,PPFAM21,PPMINI21,PPLOGT21,PIMPOT21,D121,D921,RD21,year,extraction_source_url,ingestion_timestamp,source_file_name
69183,143,293,20390,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69184,425,1022,25380,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69186,92,199,21850,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69187,289,689,23090,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69188,324,818,23400,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69189,1052,2017,24540,"61,0","12,0",s,s,s,s,s,s,s,s,"69,0","60,8","2,5","5,7","35,9","11,0","3,5","1,1","1,6","0,8","-19,4",13320,44910,"3,4",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69190,854,2177,30200,"75,0",s,s,s,s,s,s,s,s,s,"82,8","75,5","2,6","4,7","24,4","12,7","1,9","1,2","0,5","0,2","-21,8",17690,53530,"3,0",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69191,2320,5898,40340,"77,0","7,0",s,s,s,s,s,s,s,"23,0","76,8","66,8","2,3","7,7","21,1","29,7","1,5","0,6","0,6","0,3","-29,1",16070,98480,"6,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69192,59,147,25650,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69193,493,1310,31000,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69194,2765,7133,42270,"78,0","5,0",s,s,s,s,s,s,s,"17,0","79,1","69,3","2,2","7,6","22,4","28,0","1,1","0,5","0,4","0,2","-30,6",19880,99840,"5,0",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69196,249,570,23770,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69197,871,2201,25040,"58,0",s,s,s,s,s,s,s,s,s,"82,8","73,5","2,1","7,2","20,9","8,5","3,6","2,1","1,0","0,5","-15,8",15570,38630,"2,5",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69198,294,719,25860,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69199,6639,16898,16880,"35,0","33,0","33,0","38,0","39,0","32,0","24,0","21,0","14,0","44,0","70,5","63,3","4,7","2,5","21,8","3,1","15,0","5,7","6,2","3,1","-10,4",9350,28390,"3,0",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69200,669,1598,24220,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69201,591,1173,20920,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69202,9650,21747,28780,"67,0","9,0",s,"13,0","12,0","8,0","6,0",s,"5,0","22,0","75,0","66,4","2,5","6,1","28,9","16,4","2,8","1,2","1,1","0,5","-23,1",14250,58940,"4,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69203,391,901,23380,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69204,8896,21267,26810,"65,0","10,0",s,"15,0","13,0","8,0","7,0",s,"5,0","21,0","75,9","68,4","2,4","5,1","28,6","11,1","4,0","1,7","1,6","0,7","-19,6",13790,48670,"3,5",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69205,2082,5319,30290,"70,0","7,0",s,s,s,s,s,s,s,"24,0","79,9","73,5","2,3","4,1","26,7","10,9","2,8","1,5","0,9","0,4","-20,3",16230,51400,"3,2",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69206,1851,4436,25200,"60,0","7,0",s,s,s,s,s,s,s,s,"76,4","68,2","2,1","6,1","23,3","14,2","3,5","1,8","1,3","0,4","-17,4",15450,41350,"2,7",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69207,1206,2983,27110,"61,0","9,0",s,s,s,s,s,s,s,"19,0","85,7","78,7","3,3","3,7","21,1","7,9","4,1","2,0","1,3","0,8","-18,8",14670,46920,"3,2",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69208,861,2298,28890,"72,0",s,s,s,s,s,s,s,s,s,"82,3","73,8","2,6","5,9","22,0","12,5","2,1","1,4","0,5","0,2","-18,9",18950,49660,"2,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69209,253,495,22390,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69212,197,490,30230,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69214,468,1179,23570,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69215,362,901,27530,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69216,249,616,23150,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69217,341,769,23590,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69218,436,1056,24660,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69219,879,2179,29190,"69,0",s,s,s,s,s,s,s,s,s,"77,4","69,6","2,2","5,6","26,8","12,7","2,4","1,4","0,7","0,3","-19,3",18370,48190,"2,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69220,838,1789,24060,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69225,224,548,24570,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69227,1585,3691,24790,"54,0","7,0",s,s,s,s,s,s,s,s,"74,7","65,9","2,1","6,7","26,4","11,3","3,3","1,8","1,0","0,5","-15,7",15180,39050,"2,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69228,1737,4319,25960,"61,0","7,0",s,s,s,s,s,s,"6,0",s,"78,8","70,1","2,7","6,0","24,4","10,1","3,2","1,7","1,1","0,4","-16,5",15540,43690,"2,8",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69229,316,758,22220,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69230,128,330,24300,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69231,1119,2713,26870,"67,0",s,s,s,s,s,s,s,s,s,"82,9","76,8","2,2","3,9","24,6","5,9","3,0","1,6","1,0","0,4","-16,4",17340,41950,"2,4",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69233,462,1209,35130,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69234,688,1753,26410,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69235,849,1916,24390,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69236,227,561,24150,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69238,1678,3593,21800,"43,0","12,0",s,s,s,s,s,s,s,"26,0","63,7","58,5","2,2","3,0","35,6","7,2","5,7","2,3","2,4","1,0","-12,2",13130,34400,"2,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69239,487,1194,25940,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69240,303,617,21280,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69241,1024,2608,28720,"70,0",s,s,s,s,s,s,s,s,s,"83,7","73,8","2,6","7,3","22,8","10,7","2,3","1,3","0,7","0,3","-19,5",16860,46650,"2,8",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69242,355,928,23880,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69243,4651,9956,19730,"40,0","21,0",s,"25,0","25,0","22,0","16,0",s,"8,0","31,0","66,1","60,1","3,3","2,7","30,2","6,4","9,7","3,0","4,8","1,9","-12,4",10570,31770,"3,0",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69244,9944,21170,29010,"69,0","8,0","16,0","10,0","8,0","8,0","6,0",s,"5,0","17,0","78,3","71,1","2,6","4,6","23,4","17,4","2,8","1,1","1,1","0,6","-21,9",14760,54650,"3,7",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69245,304,756,25830,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69246,505,1304,27890,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69248,2463,5381,21160,"44,0","16,0",s,s,"24,0",s,s,s,"10,0","33,0","63,5","56,7","2,7","4,1","36,0","6,0","7,0","2,6","3,2","1,2","-12,5",11550,33190,"2,9",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69249,1322,3220,26100,"63,0","6,0",s,s,s,s,s,s,s,s,"83,7","75,1","2,4","6,2","19,1","11,2","2,9","1,6","0,9","0,4","-16,9",15610,41950,"2,7",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69250,1861,4576,33530,"75,0",s,s,s,s,s,s,s,s,s,"78,1","72,1","2,4","3,6","29,0","13,1","1,8","0,9","0,6","0,3","-22,0",18390,56560,"3,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69252,276,714,25940,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69253,246,648,27690,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69254,376,936,22710,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69255,2336,5907,26950,"64,0","7,0",s,s,s,s,s,s,s,"15,0","77,9","70,0","2,5","5,4","23,7","11,8","3,3","1,8","1,0","0,5","-16,7",15490,44370,"2,9",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69256,17520,46087,17180,"37,0","33,0","32,0","34,0","38,0","35,0","25,0","24,0","12,0","46,0","73,5","66,4","4,5","2,6","19,0","3,6","15,1","5,7","6,5","2,9","-11,2",9230,29460,"3,2",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69257,412,989,24940,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69258,136,293,23900,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69259,25157,62836,17140,"38,0","34,0","33,0","37,0","41,0","34,0","25,0","19,0","12,0","44,0","70,3","63,6","4,5","2,2","22,7","3,6","14,7","5,4","6,3","3,0","-11,3",9260,29730,"3,2",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69260,1973,4967,27760,"64,0","12,0",s,s,s,s,s,s,s,"28,0","82,3","75,0","3,1","4,2","22,0","10,9","4,0","1,8","1,5","0,7","-19,2",13150,49590,"3,8",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69261,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69263,370,892,22900,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69264,16443,33931,19640,"46,0","25,0","21,0","28,0","33,0","25,0","18,0","13,0","7,0","34,0","69,9","63,3","3,8","2,8","28,5","5,8","9,4","3,2","4,1","2,1","-13,6",10490,34030,"3,2",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69265,332,860,29320,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69266,69635,142271,21540,"53,0","21,0","27,0","20,0","25,0","22,0","16,0","13,0","6,0","32,0","81,7","74,4","3,7","3,6","20,3","6,0","7,7","2,4","3,5","1,8","-15,7",10580,38150,"3,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69267,843,1982,24700,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69268,1392,3472,32340,"76,0",s,s,s,s,s,s,s,s,s,"81,4","72,9","2,5","6,0","23,5","16,1","2,0","1,0","0,7","0,3","-23,0",17240,61900,"3,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69269,408,918,25190,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,s,2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69270,1699,4359,31360,"75,0",s,s,s,s,s,s,s,s,s,"80,8","74,5","1,9","4,4","23,1","15,2","1,7","1,1","0,5","0,1","-20,8",18860,56250,"3,0",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69271,4349,10776,28750,"68,0","8,0",s,"12,0","9,0",s,s,s,s,"21,0","79,7","72,9","2,1","4,7","26,5","11,3","3,0","1,4","1,1","0,5","-20,5",15030,49930,"3,3",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69272,1790,4619,28770,"68,0","6,0",s,s,s,s,s,s,s,s,"78,9","72,0","2,5","4,4","26,1","10,1","3,2","1,7","1,0","0,5","-18,3",16440,47390,"2,9",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69273,4045,10135,25250,"63,0","8,0",s,"13,0","10,0",s,s,s,"5,0","21,0","77,1","71,4","2,8","2,9","27,9","7,5","4,4","2,3","1,5","0,6","-16,9",14590,39240,"2,7",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69275,12050,28222,22050,"53,0","18,0","19,0","18,0","23,0","17,0","13,0","12,0","7,0","29,0","73,6","67,4","3,2","3,0","24,8","9,3","7,2","2,7","3,2","1,3","-14,9",11590,36430,"3,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69276,3937,10060,22210,"50,0","17,0",s,"25,0","19,0","13,0",s,s,"6,0","32,0","76,2","70,2","3,4","2,6","23,7","5,4","7,6","3,3","3,0","1,3","-12,9",11800,36000,"3,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69277,5364,13783,30610,"73,0","5,0",s,s,"6,0",s,s,s,"5,0","14,0","82,6","76,3","2,5","3,8","23,5","11,9","2,4","1,2","0,8","0,4","-20,4",17300,52910,"3,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69278,2192,5305,26920,"64,0","8,0",s,s,s,s,s,s,s,"18,0","80,8","73,6","2,6","4,6","25,6","7,8","3,6","1,7","1,3","0,6","-17,8",14820,45570,"3,1",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
69279,2284,6069,28030,"68,0","5,0",s,s,s,s,s,s,s,s,"79,7","72,8","2,2","4,7","26,6","9,0","2,6","1,5","0,9","0,2","-17,9",17360,44270,"2,6",2021,https://www.insee.fr/fr/statistiques/fichier/7756855/indic-struct-distrib-revenu-2021-COMMUNES_csv.zip,2026-03-30T19:11:44.497047,INSEE_FILOSOFI_2021
