CODGEO,LIBGEO,NBMENFISC14,NBPERSMENFISC14,MED14,PIMP14,TP6014,TP60AGE114,TP60AGE214,TP60AGE314,TP60AGE414,TP60AGE514,TP60AGE614,TP60TOL114,TP60TOL214,PRA14,PTSAC14,PBEN14,PPEN14,PPAT14,PPSOC14,PPFAM14,PPMINI14,PPLOGT14,PIMPOT14,D114,D914,RD14,year,extraction_source_url,ingestion_timestamp,source_file_name
69190,Sainte-Consorce,733,2029.5,28034.4444444444,79,,,,,,,,,,82.8,77.9,4.9,22,13.6,2,1.5,0.3,0.3,-20.4,15570.4347826087,47508.4848484848,3.05119834556895,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69191,Saint-Cyr-au-Mont-d'Or,2083,5525.5,36562.6666666667,82,5,,,,,,,,,79.8,69.9,9.9,25.3,24.5,1.5,0.9,0.3,0.3,-31.1,15932,80886.1538461538,5.07696170262075,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69192,Saint-Cyr-le-Chatoux,52,138,23854,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69193,Saint-Cyr-sur-le-Rhône,460,1293,27513.5,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69194,Saint-Didier-au-Mont-d'Or,2474,6587.5,37125.625,85,5,,,,,,,,,77,67.7,9.3,25.7,26,1.4,0.9,0.2,0.2,-30.1,17832,81022,4.54362943023777,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69196,Saint-Didier-sur-Beaujeu,247,604,20078.4615384615,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69197,Saint-Étienne-des-Oullières,814,2167.5,21302.8,62,,,,,,,,,,79,72.9,6.1,20.4,12.5,4.4,2.9,0.7,0.8,-16.3,13252.2857142857,35158.4,2.65300648944656,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69198,Saint-Étienne-la-Varenne,287,713,23222.8571428571,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69199,Saint-Fons,6830,17831,15337.3333333333,40,30,34,37,35,27,21,15,12,39,66,64.2,1.8,26.2,4.6,14.4,5.6,4.5,4.3,-11.2,8690.5,25490.6666666667,2.93316456667242,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69200,Saint-Forgeux,615,1561.5,21828.0952380952,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69201,Sainte-Foy-l'Argentière,649,1278,18770,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69202,Sainte-Foy-lès-Lyon,9279,21729.5,25728,74,7,,11,9,7,,,5,16,73.4,66.8,6.6,30,16.9,2.8,1.5,0.6,0.6,-23.1,13503.3333333333,53334.6666666667,3.94974080473957,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69203,Saint-Genis-l'Argentière,415,1027,20891.6666666667,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69204,Saint-Genis-Laval,8548,20933,24071.4285714286,71,9,,12,11,8,,,5,18,75.1,69.8,5.3,28.6,12.1,3.9,2,1,0.9,-19.7,12628,43222.2222222222,3.42272903248513,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69205,Saint-Genis-les-Ollières,1899,4924.5,27356.6666666667,77,5,,,,,,,,,79.9,74.6,5.3,26.9,11.2,2.4,1.6,0.4,0.5,-20.4,15179.0476190476,46683.3333333333,3.07551135650646,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69206,Saint-Georges-de-Reneins,1698,4312,21791,65,8,,,,,,,,,75.9,70.9,5,23.9,15.3,3.8,2.2,0.9,0.7,-18.9,12831.5555555556,38056,2.9658134460185,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69207,Saint-Germain-au-Mont-d'Or,1183,3032.5,22846.1904761905,66,8,,,,,,,,,81.7,78.4,3.3,22.1,10.1,4.4,2.6,0.7,1,-18.3,13096,41833.0769230769,3.19434002161553,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69208,Saint-Germain-Nuelles,805,2252,26402.8571428571,75,,,,,,,,,,82.4,77.2,5.2,21.2,11.7,2.9,2.1,0.4,0.3,-18.2,15350,41444.5,2.6999674267101,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69209,Saint-Igny-de-Vers,244,510.5,19118.4,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69212,Saint-Jean-des-Vignes,158,418,25098,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69214,Saint-Jean-la-Bussière,445,1187,20424.7619047619,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69215,Saint-Julien,320,838,23751.0714285714,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69216,Saint-Julien-sur-Bibost,241,574,20438,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69217,Saint-Just-d'Avray,316,789,20552.3076923077,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69218,Saint-Lager,388,1004.5,20668.3333333333,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69219,Saint-Laurent-d'Agny,816,2161,26197.5,76,,,,,,,,,,82.4,76.3,6.1,23.3,11.8,2.6,1.9,0.3,0.4,-20.1,15442,44750.9523809524,2.89800235597412,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69220,Saint-Laurent-de-Chamousset,751,1708.5,21108.8888888889,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69225,Saint-Marcel-l'Éclairé,212,537.5,21743.8461538462,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69227,Saint-Martin-en-Haut,1540,3810,21165.8333333333,56,9,,,,,,,9,,71.6,64.5,7.1,26.1,13.8,4.2,2.7,0.6,0.9,-15.7,12523.3333333333,34431.8518518518,2.74941590512525,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69228,Saint-Maurice-sur-Dargoire,875,2252.5,22194.2857142857,65,10,,,,,,,,,77.2,71.3,5.9,24.4,11.2,3.8,2.4,0.6,0.7,-16.6,12386,36989.3333333333,2.98638247483718,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69229,Saint-Nizier-d'Azergues,311,781,20838,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69230,Sainte-Paule,114,306,20319.3333333333,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69231,Saint-Pierre-la-Palud,1045,2733.5,23767.3333333333,69,,,,,,,,,,83.5,80.7,2.8,22.3,6.4,3.8,2.6,0.5,0.6,-16,14266,38279.5,2.68326790971541,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69233,Saint-Romain-au-Mont-d'Or,469,1213,28194.6666666667,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69234,Saint-Romain-de-Popey,608,1563.5,22059.3333333333,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69235,Saint-Romain-en-Gal,798,1854,21993.2857142857,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69236,Saint-Romain-en-Gier,222,576.5,21175,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69238,Saint-Symphorien-sur-Coise,1562,3535,19268.4285714286,49,12,,,,,,,,22,60.8,57.6,3.2,36.4,8.9,6.4,2.9,1.7,1.8,-12.5,11792,30413.3333333333,2.57914970601538,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69239,Saint-Vérand,469,1211.5,21844,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69240,Saint-Vincent-de-Reins,289,643.5,19137.7777777778,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69241,Taluyers,931,2481,25190,75,,,,,,,,,,81.2,73.7,7.5,21.6,12.8,3,2.2,0.5,0.4,-18.6,15246.1904761905,41439.1304347826,2.71799899781502,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69242,Taponas,338,982.5,21125.8823529412,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69243,Tarare,4638,10508.5,17307.3913043478,44,21,,25,32,18,13,,8,30,63.7,60.6,3.1,31.2,8.1,9.7,3.6,3.3,2.7,-12.7,9518.33333333333,27962.6086956522,2.93776312684141,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69244,Tassin-la-Demi-Lune,9435,21036,25317.3333333333,73,8,11,9,9,7,,,5,14,79.3,74,5.3,25.4,14.2,3.1,1.7,0.7,0.8,-22,13298,48334,3.63468190705369,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69245,Ternand,280,687,23020,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69246,Theizé,439,1156.5,24291.5,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69248,Thizy-les-Bourgs,2520,5821,18781.9047619048,52,14,,,18,,,,8,27,60.7,55.8,4.9,36.2,9.3,6.5,3,1.9,1.6,-12.7,11056.9230769231,30537.5,2.76184430221233,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69249,Thurins,1156,3043,22536.4,66,7,,,,,,,,,81.5,75.7,5.8,19.6,12.5,3.5,2.3,0.6,0.6,-17.1,13717.5,37391.7142857143,2.72584029784686,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69250,La Tour-de-Salvagny,1685,4150.5,29678,79,,,,,,,,,,73.9,68.4,5.5,30.8,14.4,2.1,1.2,0.4,0.4,-21.2,16606,52202.6666666667,3.14360271387852,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69252,Trèves,257,706.5,22786.4,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69253,Tupin-et-Semons,232,630.5,23923.4782608696,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69254,Valsonne,343,866.5,18429,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69255,Vaugneray,2077,5388.5,24438.5714285714,70,7,,,,,,,,14,78.6,72.4,6.2,23.5,12.9,3.3,2.3,0.4,0.6,-18.3,13843,41958,3.03099039225601,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69256,Vaulx-en-Velin,16129,45387.5,15015,37,32,33,36,40,30,21,17,13,43,69.4,67.3,2.1,21.6,4.8,15.3,6.4,4.6,4.3,-11.1,8468.09523809524,25532.6666666667,3.01516054658944,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69257,Vaux-en-Beaujolais,400,1059,21173.6,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69258,Vauxrenard,131,315,20654.4,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69259,Vénissieux,23570,61439.5,15636,44,30,36,38,38,30,18,12,10,41,66.7,64.9,1.8,26.6,5.4,13.6,5.4,4.3,3.9,-12.3,8454.44444444444,27286.6666666667,3.22749375739256,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69260,Vernaison,1626,4390.5,24635.2,69,10,,,,,,,,25,79.3,74.8,4.5,24.4,11.8,4.3,2.3,1,1,-19.8,12224,44693.3333333333,3.65619546247819,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69261,Vernay,,,,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69263,Villechenève,342,899.5,19490,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69264,Villefranche-sur-Saône,16284,35505,17338.5,49,23,25,27,29,22,16,10,7,31,68.7,65.7,3,27.6,7.9,9.9,3.6,3.1,3.3,-14.1,9433.5,30398.5714285714,3.22240646934557,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69265,Ville-sur-Jarnioux,310,800.5,24349.5,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69266,Villeurbanne,65606,141953,19010,56,19,24,20,23,19,13,9,6,28,77.9,75,2.9,22.8,7.7,7.5,2.9,2.2,2.4,-15.9,9708.18181818182,34498,3.55349751849424,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69267,Villié-Morgon,813,2071.5,21376.6666666667,62,,,,,,,,,,76.4,60.7,15.7,21.8,14.1,4.3,2.6,0.9,0.8,-16.6,12846,37273.3333333333,2.9015517151902,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69268,Vourles,1323,3579.5,28031.2,81,,,,,,,,,,86.9,79.3,7.6,20.1,13.3,2.4,1.6,0.4,0.4,-22.7,15470.4,50860,3.28756851794394,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69269,Yzeron,399,995,21522.0833333333,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69270,Chaponnay,1590,4174.5,27328.3333333333,79,,,,,,,,,,80.1,73.5,6.6,24.1,14.9,2,1.5,0.3,0.3,-21.1,16165.1612903226,48098.6206896552,2.97544947593253,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69271,Chassieu,3834,10065,25956.6666666667,76,6,,,,,,,,16,78.2,73.9,4.3,27,12.1,3,1.7,0.6,0.6,-20.3,14312.1929824561,45304.1923076923,3.16542631609468,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69272,Communay,1574,4346.5,26092.6666666667,75,5,,,,,,,,,79.7,74.2,5.5,25.4,10.4,2.9,1.9,0.5,0.5,-18.4,14502.1428571429,42593.3333333333,2.93703721945854,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69273,Corbas,3929,10277,22601.1111111111,70,6,,,,,,,5,14,76.2,73.4,2.8,27.5,8.7,4.1,2.6,0.7,0.7,-16.5,13870.9523809524,35339.5,2.54773421675993,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69275,Décines-Charpieu,11532,28252,19559,59,15,14,18,18,14,8,9,6,25,74.6,71.8,2.8,25.8,7.8,6.9,3.2,2,1.8,-15.1,10778.2142857143,32375,3.00374432552437,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69276,Feyzin,3542,9593,20388.9285714286,60,13,,17,16,11,,,6,25,75.2,72.7,2.5,26.5,6.9,6.2,3.3,1.6,1.3,-14.8,11537.2,32734.7619047619,2.83732291238445,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69277,Genas,4942,13201,27382.2857142857,79,5,,,,,,,,10,83.6,79.5,4.1,21.3,12.5,2.5,1.6,0.4,0.4,-19.9,16121.9047619048,46265.6,2.86973534971645,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69278,Genay,2091,5483.5,22877.5,67,7,,,,,,,,15,79.7,76,3.7,24.3,9.2,4.1,2.4,0.9,0.9,-17.3,13089.3333333333,39185.2,2.99367423856575,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69279,Jonage,2084,5973,24478,75,5,,,,,,,,,81.3,75.9,5.4,23.4,11.5,2.9,2,0.6,0.3,-19.1,15116.1904761905,39896,2.63928931451613,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69280,Jons,469,1375.5,23021.5384615385,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69281,Marennes,610,1637,25856.25,,,,,,,,,,,,,,,,,,,,,,,,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69282,Meyzieu,12180,32052.5,21207.2,63,12,16,14,15,12,6,,6,22,74.2,71,3.2,28,9,5.3,2.9,1.2,1.2,-16.5,11636.5,36055,3.09844025265329,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69283,Mions,4706,13077.5,23088.3333333333,70,7,,9,9,7,,,5,17,79.6,75.9,3.7,24,9,4.3,2.7,0.9,0.8,-16.9,13419.2,36532,2.72236795039943,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69284,Montanay,1096,3145.5,28971.3333333333,81,,,,,,,,,,83,76.9,6.1,21.2,15.5,2.3,1.7,0.3,0.3,-22,16122.8,46822,2.90408613888407,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69285,Pusignan,1463,4135.5,22983.2142857143,67,7,,,,,,,,,78.9,74.3,4.6,22.1,12.2,3.9,2.8,0.6,0.6,-17.1,13594,37639.4444444444,2.76882775080509,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69286,Rillieux-la-Pape,11393,29979.5,17759.3333333333,50,22,31,30,28,19,13,8,5,34,70.8,67.1,3.7,26.3,8.3,9.8,4.1,2.9,2.9,-15.2,9545.45454545455,34237.3333333333,3.58676825396825,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69287,Saint-Bonnet-de-Mure,2474,6721,25306,77,5,,,,,,,,,84,79.5,4.5,22.4,9.4,2.7,1.9,0.4,0.4,-18.5,15205.2173913043,40724,2.67829120439208,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69288,Saint-Laurent-de-Mure,2048,5412.5,24018.6666666667,75,5,,,,,,,,,77.7,74.4,3.3,26,11.6,2.9,2,0.5,0.4,-18.2,14623.8888888889,39899.0476190476,2.7283472899854,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
69289,Saint-Pierre-de-Chandieu,1703,4589,25297.7777777778,74,5,,,,,,,,,81.8,75.1,6.7,23.7,10.1,2.6,1.9,0.3,0.3,-18.2,15139.0476190476,39502,2.60927906391545,2014,https://www.insee.fr/fr/statistiques/fichier/3126432/filo-revenu-pauvrete-menage-2014.zip,2026-04-01T19:29:55.428669,INSEE_FILOSOFI_2014
