Unnamed: 0;code_insee;nom_standard;nom_sans_pronom;nom_a;nom_de;nom_sans_accent;nom_standard_majuscule;typecom;typecom_texte;reg_code;reg_nom;dep_code;dep_nom;canton_code;canton_nom;epci_code;epci_nom;academie_code;academie_nom;code_postal;codes_postaux;zone_emploi;code_insee_centre_zone_emploi;code_unite_urbaine;nom_unite_urbaine;taille_unite_urbaine;type_commune_unite_urbaine;statut_commune_unite_urbaine;population;superficie_hectare;superficie_km2;densite;altitude_moyenne;altitude_minimale;altitude_maximale;latitude_mairie;longitude_mairie;latitude_centre;longitude_centre;grille_densite;grille_densite_texte;niveau_equipements_services;niveau_equipements_services_texte;gentile;url_wikipedia;url_villedereve;extraction_source_url;ingestion_timestamp;source_file_name
27036;69074;Denicé;Denicé;à Denicé;de Denicé;denice;DENICÉ;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69640;69640;08434;69264;00760;Lyon;7.0;UNITE URBAINE;B;1564;943;9;166.0;286;215.0;393.0;46.002;4.646;46.005;4.652;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Denicé;https://villedereve.fr/ville/69074-denice;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27037;69075;Dième;Dième;à Dième;de Dième;dieme;DIÈME;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69170;69173, 69170;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;194;887;9;22.0;644;396.0;866.0;45.962;4.466;45.962;4.461;6;Rural à habitat dispersé;0.0;communes non pôle;Dièmois, Dièmoises;https://fr.wikipedia.org/wiki/fr:Dième;https://villedereve.fr/ville/69075-dieme;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27038;69076;Dommartin;Dommartin;à Dommartin;de Dommartin;dommartin;DOMMARTIN;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6901;Anse;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69380;69380;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;2519;712;7;354.0;288;235.0;350.0;45.834;4.714;45.836;4.716;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Dommartinois;https://fr.wikipedia.org/wiki/fr:Dommartin (Rhône);https://villedereve.fr/ville/69076-dommartin;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27039;69077;Dracé;Dracé;à Dracé;de Dracé;drace;DRACÉ;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69220;69220;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;1106;1487;15;74.0;174;168.0;188.0;46.156;4.766;46.154;4.773;5;Bourgs ruraux;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Dracé;https://villedereve.fr/ville/69077-drace;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27040;69078;Duerne;Duerne;à Duerne;de Duerne;duerne;DUERNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;200066587;CC des Monts du Lyonnais;10;Lyon;69850;69850;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;840;1137;11;74.0;767;516.0;892.0;45.684;4.527;45.681;4.523;5;Bourgs ruraux;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Duerne;https://villedereve.fr/ville/69078-duerne;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27041;69080;Échalas;Échalas;à Échalas;d'Échalas;echalas;ÉCHALAS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69700;69700;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;1927;2091;21;92.0;363;199.0;564.0;45.551;4.717;45.551;4.73;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;Chalarons;https://fr.wikipedia.org/wiki/fr:Échalas (Rhône);https://villedereve.fr/ville/69080-echalas;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27042;69081;Écully;Écully;à Écully;d'Écully;ecully;ÉCULLY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69130;13374, 69131, 69136, 69132, 69130, 69134;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;18361;841;8;2183.0;257;180.0;305.0;45.776;4.779;45.782;4.772;1;Grands centres urbains;3.0;centres structurants d'équipements et de services;Écullois;https://fr.wikipedia.org/wiki/fr:Écully;https://villedereve.fr/ville/69081-ecully;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27043;69082;Émeringes;Émeringes;à Émeringes;d'Émeringes;emeringes;ÉMERINGES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69840;69840;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;281;300;3;94.0;371;249.0;624.0;46.223;4.675;46.226;4.673;6;Rural à habitat dispersé;0.0;communes non pôle;Émeringeons;https://fr.wikipedia.org/wiki/fr:Émeringes;https://villedereve.fr/ville/69082-emeringes;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27044;69083;Éveux;Éveux;à Éveux;d'Éveux;eveux;ÉVEUX;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69210;69210;08421;69123;69401;L'Arbresle;4.0;UNITE URBAINE;B;1169;338;3;346.0;318;221.0;426.0;45.826;4.624;45.824;4.622;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Éveusiens;https://fr.wikipedia.org/wiki/fr:Éveux;https://villedereve.fr/ville/69083-eveux;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27045;69084;Fleurie;Fleurie;à Fleurie;de Fleurie;fleurie;FLEURIE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69820;69820;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;1320;1383;14;95.0;338;210.0;524.0;46.192;4.698;46.195;4.692;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Fleurie;https://villedereve.fr/ville/69084-fleurie;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27046;69085;Fleurieu-sur-Saône;Fleurieu-sur-Saône;à Fleurieu-sur-Saône;de Fleurieu-sur-Saône;fleurieu-sur-saone;FLEURIEU-SUR-SAÔNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69250;69250;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;1501;291;3;516.0;225;167.0;295.0;45.863;4.845;45.859;4.85;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Fleurentins;https://fr.wikipedia.org/wiki/fr:Fleurieu-sur-Saône;https://villedereve.fr/ville/69085-fleurieu-sur-saone;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27047;69086;Fleurieux-sur-l'Arbresle;Fleurieux-sur-l'Arbresle;à Fleurieux-sur-l'Arbresle;de Fleurieux-sur-l'Arbresle;fleurieux-sur-l-arbresle;FLEURIEUX-SUR-L'ARBRESLE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69210;69210;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;2287;949;9;241.0;294;200.0;403.0;45.836;4.652;45.839;4.652;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Fleurieux-sur-l'Arbresle;https://villedereve.fr/ville/69086-fleurieux-sur-l-arbresle;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27048;69087;Fontaines-Saint-Martin;Fontaines-Saint-Martin;à Fontaines-Saint-Martin;de Fontaines-Saint-Martin;fontaines-saint-martin;FONTAINES-SAINT-MARTIN;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69270;69270;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;3043;270;3;1127.0;234;182.0;288.0;45.844;4.854;45.843;4.854;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Saint-Martinois.;https://fr.wikipedia.org/wiki/fr:Fontaines-Saint-Martin;https://villedereve.fr/ville/69087-fontaines-saint-martin;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27049;69088;Fontaines-sur-Saône;Fontaines-sur-Saône;à Fontaines-sur-Saône;de Fontaines-sur-Saône;fontaines-sur-saone;FONTAINES-SUR-SAÔNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69270;69270;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;7047;234;2;3012.0;211;166.0;270.0;45.836;4.845;45.828;4.857;1;Grands centres urbains;2.0;centres intermédiaires d'équipements et de services;Fontainois/Fontainoise;https://fr.wikipedia.org/wiki/fr:Fontaines-sur-Saône;https://villedereve.fr/ville/69088-fontaines-sur-saone;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27050;69089;Francheville;Francheville;à Francheville;de Francheville;francheville;FRANCHEVILLE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69340;69340;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;15204;823;8;1847.0;250;179.0;315.0;45.736;4.764;45.738;4.755;1;Grands centres urbains;2.0;centres intermédiaires d'équipements et de services;Franchevillois.;https://fr.wikipedia.org/wiki/fr:Francheville (Rhône);https://villedereve.fr/ville/69089-francheville;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27051;69090;Frontenas;Frontenas;à Frontenas;de Frontenas;frontenas;FRONTENAS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69620;69620;08421;69123;69301;Val d'Oingt;3.0;UNITE URBAINE;B;873;350;4;249.0;340;260.0;430.0;45.925;4.619;45.922;4.632;6;Rural à habitat dispersé;0.0;communes non pôle;Frontenassiens;https://fr.wikipedia.org/wiki/fr:Frontenas;https://villedereve.fr/ville/69090-frontenas;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27052;69091;Givors;Givors;à Givors;de Givors;givors;GIVORS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69700;69700, 69702, 69701;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;20654;1747;17;1182.0;243;145.0;373.0;45.582;4.774;45.582;4.757;2;Centres urbains intermédiaires;3.0;centres structurants d'équipements et de services;Givordins;https://fr.wikipedia.org/wiki/fr:Givors;https://villedereve.fr/ville/69091-givors;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27053;69092;Gleizé;Gleizé;à Gleizé;de Gleizé;gleize;GLEIZÉ;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69400;69655, 69652, 69656, 69400, 69653, 69651, 69665;08434;69264;00760;Lyon;7.0;UNITE URBAINE;B;7614;1042;10;731.0;225;181.0;292.0;45.989;4.697;45.991;4.688;2;Centres urbains intermédiaires;2.0;centres intermédiaires d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Gleizé;https://villedereve.fr/ville/69092-gleize;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27054;69093;Grandris;Grandris;à Grandris;de Grandris;grandris;GRANDRIS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69870;69870;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;1198;1511;15;79.0;549;360.0;740.0;46.039;4.475;46.033;4.459;5;Bourgs ruraux;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Grandris;https://villedereve.fr/ville/69093-grandris;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27055;69094;Grézieu-la-Varenne;Grézieu-la-Varenne;à Grézieu-la-Varenne;de Grézieu-la-Varenne;grezieu-la-varenne;GRÉZIEU-LA-VARENNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6905;Brignais;246900724;CC des Vallons du Lyonnais (CCVL);10;Lyon;69290;69290;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;6094;749;7;814.0;331;240.0;589.0;45.748;4.694;45.748;4.69;4;Ceintures urbaines;2.0;centres intermédiaires d'équipements et de services;Grézirots;https://fr.wikipedia.org/wiki/fr:Grézieu-la-Varenne;https://villedereve.fr/ville/69094-grezieu-la-varenne;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27056;69095;Grézieu-le-Marché;Grézieu-le-Marché;à Grézieu-le-Marché;de Grézieu-le-Marché;grezieu-le-marche;GRÉZIEU-LE-MARCHÉ;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;200066587;CC des Monts du Lyonnais;10;Lyon;69610;69610;08428;42218;00256;Chazelles-sur-Lyon;2.0;UNITE URBAINE;B;829;1152;12;72.0;597;438.0;733.0;45.656;4.421;45.662;4.421;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Grézieu-le-Marché;https://villedereve.fr/ville/69095-grezieu-le-marche;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27057;69096;Grigny;Grigny;à Grigny;de Grigny;grigny;GRIGNY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69520;69702, 69520;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;9851;574;6;1716.0;180;152.0;245.0;45.608;4.79;45.608;4.786;2;Centres urbains intermédiaires;2.0;centres intermédiaires d'équipements et de services;Grignerots;https://fr.wikipedia.org/wiki/fr:Grigny (Rhône);https://villedereve.fr/ville/69096-grigny;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27058;69097;Les Haies;Haies;aux Haies;des Haies;les-haies;LES HAIES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6908;Mornant;200077014;CA Vienne Condrieu;10;Lyon;69420;69420;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;756;1587;16;48.0;417;307.0;564.0;45.504;4.749;45.513;4.739;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Les Haies;https://villedereve.fr/ville/69097-les-haies;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27059;69098;Les Halles;Halles;aux Halles;des Halles;les-halles;LES HALLES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69610;69610;08428;42218;69000;;0.0;HORS UNITE URBAINE;H;488;306;3;159.0;590;468.0;682.0;45.719;4.432;45.716;4.435;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Les Halles;https://villedereve.fr/ville/69098-les-halles;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27060;69099;Haute-Rivoire;Haute-Rivoire;à Haute-Rivoire;de Haute-Rivoire;haute-rivoire;HAUTE-RIVOIRE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6902;L'Arbresle;200066587;CC des Monts du Lyonnais;10;Lyon;69610;69610;08428;42218;69000;;0.0;HORS UNITE URBAINE;H;1431;2051;21;70.0;576;437.0;667.0;45.715;4.396;45.714;4.406;5;Bourgs ruraux;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Haute-Rivoire;https://villedereve.fr/ville/69099-haute-rivoire;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27061;69100;Irigny;Irigny;à Irigny;d'Irigny;irigny;IRIGNY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6999;Lyon;200046977;Métropole de Lyon;10;Lyon;69540;69540;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;8867;889;9;997.0;217;155.0;271.0;45.673;4.822;45.675;4.818;1;Grands centres urbains;2.0;centres intermédiaires d'équipements et de services;Irignois;https://fr.wikipedia.org/wiki/fr:Irigny;https://villedereve.fr/ville/69100-irigny;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27062;69102;Joux;Joux;à Joux;de Joux;joux;JOUX;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69170;69170;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;751;2502;25;30.0;659;410.0;892.0;45.888;4.373;45.89;4.367;6;Rural à habitat dispersé;0.0;communes non pôle;Jouxiens;https://fr.wikipedia.org/wiki/fr:Joux;https://villedereve.fr/ville/69102-joux;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27063;69103;Juliénas;Juliénas;à Juliénas;de Juliénas;julienas;JULIÉNAS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69840;69840;08434;69264;00554;Mâcon;5.0;UNITE URBAINE;B;885;756;8;117.0;332;217.0;655.0;46.236;4.71;46.242;4.704;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;Juliénatons;https://fr.wikipedia.org/wiki/fr:Juliénas;https://villedereve.fr/ville/69103-julienas;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27064;69104;Jullié;Jullié;à Jullié;de Jullié;jullie;JULLIÉ;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69840;69840;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;475;975;10;49.0;463;255.0;704.0;46.244;4.676;46.244;4.664;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Jullié;https://villedereve.fr/ville/69104-jullie;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27065;69105;Lacenas;Lacenas;à Lacenas;de Lacenas;lacenas;LACENAS;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6907;Gleizé;200040590;CA Villefranche Beaujolais Saône;10;Lyon;69640;69640;08434;69264;00760;Lyon;7.0;UNITE URBAINE;B;1027;332;3;309.0;285;229.0;371.0;45.993;4.644;45.986;4.648;5;Bourgs ruraux;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Lacenas;https://villedereve.fr/ville/69105-lacenas;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27066;69106;Lachassagne;Lachassagne;à Lachassagne;de Lachassagne;lachassagne;LACHASSAGNE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6901;Anse;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69480;69480;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;1264;353;4;358.0;324;250.0;402.0;45.926;4.687;45.927;4.679;4;Ceintures urbaines;1.0;centres locaux d'équipements et de services;Arlequin, Arlequine;https://fr.wikipedia.org/wiki/fr:Lachassagne;https://villedereve.fr/ville/69106-lachassagne;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27067;69107;Lamure-sur-Azergues;Lamure-sur-Azergues;à Lamure-sur-Azergues;de Lamure-sur-Azergues;lamure-sur-azergues;LAMURE-SUR-AZERGUES;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6910;Tarare;200040566;CA de l'Ouest Rhodanien;10;Lyon;69870;69870;08430;69243;69000;;0.0;HORS UNITE URBAINE;H;1055;1544;15;68.0;545;351.0;885.0;46.064;4.492;46.053;4.509;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Lamure-sur-Azergues;https://villedereve.fr/ville/69107-lamure-sur-azergues;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27068;69108;Lancié;Lancié;à Lancié;de Lancié;lancie;LANCIÉ;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69220;69220;08434;69264;69000;;0.0;HORS UNITE URBAINE;H;1062;657;7;162.0;207;172.0;258.0;46.17;4.716;46.173;4.726;5;Bourgs ruraux;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Lancié;https://villedereve.fr/ville/69108-lancie;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27069;69109;Lantignié;Lantignié;à Lantignié;de Lantignié;lantignie;LANTIGNIÉ;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6903;Belleville-en-Beaujolais;200067817;CC Saône-Beaujolais;10;Lyon;69430;69430;08434;69264;69103;Beaujeu;1.0;UNITE URBAINE;B;854;739;7;116.0;414;256.0;841.0;46.147;4.623;46.156;4.619;6;Rural à habitat dispersé;0.0;communes non pôle;;https://fr.wikipedia.org/wiki/fr:Lantignié;https://villedereve.fr/ville/69109-lantignie;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27070;69110;Larajasse;Larajasse;à Larajasse;de Larajasse;larajasse;LARAJASSE;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6912;Vaugneray;200066587;CC des Monts du Lyonnais;10;Lyon;69590;69590;08428;42218;69000;;0.0;HORS UNITE URBAINE;H;1834;3356;34;55.0;727;509.0;940.0;45.614;4.5;45.608;4.515;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Larajasse;https://villedereve.fr/ville/69110-larajasse;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27071;69111;Légny;Légny;à Légny;de Légny;legny;LÉGNY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69620;69620;08421;69123;69301;Val d'Oingt;3.0;UNITE URBAINE;B;691;407;4;170.0;290;233.0;347.0;45.909;4.583;45.904;4.574;6;Rural à habitat dispersé;1.0;centres locaux d'équipements et de services;;https://fr.wikipedia.org/wiki/fr:Légny;https://villedereve.fr/ville/69111-legny;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27072;69112;Lentilly;Lentilly;à Lentilly;de Lentilly;lentilly;LENTILLY;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6901;Anse;246900625;CC du Pays de l'Arbresle (CCPA);10;Lyon;69210;69210, 69594, 69595, 69591;08421;69123;00760;Lyon;7.0;UNITE URBAINE;B;6508;1864;19;349.0;341;240.0;565.0;45.819;4.663;45.812;4.671;4;Ceintures urbaines;2.0;centres intermédiaires d'équipements et de services;Lentillois, Lentilloise;https://fr.wikipedia.org/wiki/fr:Lentilly;https://villedereve.fr/ville/69112-lentilly;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
27073;69113;Létra;Létra;à Létra;de Létra;letra;LÉTRA;COM;commune;84;Auvergne-Rhône-Alpes;69;Rhône;6904;Val d'Oingt;200040574;CC Beaujolais Pierres Dorées;10;Lyon;69620;69620;08421;69123;69000;;0.0;HORS UNITE URBAINE;H;903;1470;15;61.0;449;275.0;727.0;45.962;4.524;45.972;4.526;6;Rural à habitat dispersé;0.0;communes non pôle;Létrasien;https://fr.wikipedia.org/wiki/fr:Létra;https://villedereve.fr/ville/69113-letra;https://www.data.gouv.fr/api/1/datasets/r/f5df602b-3800-44d7-b2df-fa40a0350325;2026-03-18T14:30:18.054404;liste_communes_france.csv
